 NEE,GPP,Reco,FoliageC
     0.41282248,     0.00000000,     0.41282248,   0.0000000000
     0.27147147,     0.09599631,     0.36746785,   0.0204803012
     0.14962211,     0.10722823,     0.25685036,   0.0616608076
     0.10993616,     0.12580863,     0.23574480,   0.1107895672
     0.21728258,     0.11913342,     0.33641601,   0.1626149863
     0.23324472,     0.12187971,     0.35512444,   0.2120302022
     0.28006709,     0.05757725,     0.33764434,   0.2492394745
     0.20867422,     0.04285596,     0.25153020,   0.2445219606
     0.13404097,     0.08102406,     0.21506505,   0.2470789403
     0.20280689,     0.06694625,     0.26975313,   0.2717018425
     0.17568415,     0.03887772,     0.21456185,   0.2705279887
     0.13093954,     0.05098355,     0.18192311,   0.2632755935
     0.13593411,     0.06062971,     0.19656381,   0.2677566707
     0.20004876,     0.06287442,     0.26292318,   0.2870277762
     0.21664049,     0.07171782,     0.28835833,   0.3035497665
     0.23437175,     0.07017305,     0.30454481,   0.3228285015
     0.21698414,     0.07926881,     0.29625294,   0.3365301490
     0.26212800,     0.07958189,     0.34170988,   0.3638049364
     0.31061399,     0.08920222,     0.39981619,   0.3959834874
     0.19466269,     0.06672222,     0.26138490,   0.4172051251
     0.13911907,     0.07848297,     0.21760201,   0.4405473769
     0.19162376,     0.04065468,     0.23227842,   0.4509549141
     0.12777208,     0.05042698,     0.17819902,   0.4351913035
     0.16882771,     0.05644959,     0.22527730,   0.4341698885
     0.16670462,     0.07195432,     0.23865893,   0.4542955160
     0.23566581,     0.06400561,     0.29967144,   0.4772034883
     0.24684890,     0.05730906,     0.30415794,   0.4943123162
     0.24404538,     0.04014459,     0.28419000,   0.5061126947
     0.24513106,     0.05382852,     0.29895952,   0.5168165565
     0.29433072,     0.06032454,     0.35465524,   0.5345011950
     0.29286662,     0.05447196,     0.34733859,   0.5519531369
     0.32737979,     0.05883398,     0.38621378,   0.5696862340
     0.31687477,     0.04993929,     0.36681405,   0.5859615803
     0.29998648,     0.05564980,     0.35563627,   0.5983163118
     0.33084577,     0.05853584,     0.38938162,   0.6151130795
     0.33842269,     0.05108923,     0.38951191,   0.6309890747
     0.29411533,     0.05140407,     0.34551942,   0.6326345205
     0.31728408,     0.05079853,     0.36808261,   0.6439283490
     0.31723931,     0.04304074,     0.36028001,   0.6567519903
     0.26951289,     0.04295535,     0.31246823,   0.6615396142
     0.29921818,     0.05261135,     0.35182953,   0.6730156541
     0.32025951,     0.04814635,     0.36840588,   0.6868257523
     0.34754863,     0.05066585,     0.39821449,   0.6997103691
     0.31584281,     0.04551050,     0.36135331,   0.7099949121
     0.30276608,     0.02944155,     0.33220762,   0.7180414796
     0.24740714,     0.02926687,     0.27667403,   0.7184703350
     0.22974481,     0.03320393,     0.26294872,   0.6949018240
     0.21438374,     0.03112894,     0.24551268,   0.6666106582
     0.22999376,     0.04401694,     0.27401069,   0.6661689281
     0.30218703,     0.05197262,     0.35415962,   0.6783730984
     0.38161665,     0.05079623,     0.43241289,   0.6928598881
     0.40516755,     0.05180756,     0.45697507,   0.7061374187
