 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0650408864,   0.0959041640,   0.0960855633,   0.0606570244,   0.1229743361
   0.0641230047,   0.0958135426,   0.0959870741,   0.0605761558,   0.1227547303
   0.0635987520,   0.0956427306,   0.0958976001,   0.0605128594,   0.1225479394
   0.0803458914,   0.0968205705,   0.0960176811,   0.0604608096,   0.1223805025
   0.0943977982,   0.1018138379,   0.0962984487,   0.0604179725,   0.1222158596
   0.1408853233,   0.1279039830,   0.1048742831,   0.0604925789,   0.1221401021
   0.1499578953,   0.1477767378,   0.1248897314,   0.0623277761,   0.1234752834
   0.1402284801,   0.1424127668,   0.1231411174,   0.0633307546,   0.1259220093
   0.1340823025,   0.1397398263,   0.1216343567,   0.0634975880,   0.1274738759
   0.1291106343,   0.1366886050,   0.1199912652,   0.0635289475,   0.1284644604
   0.1229110137,   0.1330944151,   0.1184745952,   0.0634880587,   0.1290575266
   0.1175174043,   0.1299357414,   0.1175910011,   0.0632395148,   0.1292806715
   0.1134623513,   0.1274546683,   0.1171717420,   0.0629642010,   0.1291499436
   0.1117101088,   0.1260656714,   0.1166810766,   0.0628601834,   0.1290094554
   0.1925377548,   0.1624814123,   0.1304445118,   0.0649326891,   0.1301378012
   0.1977720261,   0.1748922169,   0.1438209414,   0.0750732571,   0.1339754313
   0.1988532096,   0.1785515547,   0.1489785314,   0.0870713368,   0.1360263824
   0.1994881332,   0.1818093956,   0.1521389037,   0.0929578319,   0.1414507329
   0.1999221891,   0.1834698617,   0.1545125991,   0.0952949151,   0.1470359713
   0.2003292739,   0.1843232960,   0.1561877131,   0.0969257951,   0.1522132158
   0.1807645112,   0.1786471903,   0.1561212838,   0.0968122557,   0.1566462964
   0.1690643132,   0.1705685705,   0.1521977037,   0.0937159061,   0.1588611007
   0.1617508084,   0.1646457314,   0.1476294249,   0.0909998491,   0.1598138958
   0.1572189033,   0.1605754346,   0.1440389901,   0.0890093371,   0.1604547650
