 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0622972324,   0.0951516852,   0.0958520994,   0.0592149235,   0.1184654757
   0.0618833452,   0.0950065330,   0.0956165716,   0.0591706485,   0.1182897165
   0.0616949052,   0.0948740840,   0.0954744741,   0.0591226816,   0.1181273311
   0.0813721195,   0.1003764868,   0.0996499583,   0.0590649396,   0.1177833825
   0.0972581059,   0.1053444296,   0.0999056175,   0.0590417124,   0.1176747382
   0.1472429633,   0.1349963546,   0.1133868769,   0.0599299371,   0.1180700064
   0.1589903980,   0.1548707485,   0.1300983727,   0.0632287562,   0.1209972054
   0.1460692137,   0.1470293105,   0.1263275445,   0.0641812384,   0.1249528453
   0.1380400062,   0.1430124044,   0.1238966957,   0.0640026852,   0.1270526201
   0.1323471814,   0.1391849071,   0.1215788499,   0.0638120919,   0.1282074153
   0.1255968213,   0.1350532770,   0.1196700335,   0.0636477768,   0.1288243085
   0.1196926236,   0.1314219832,   0.1180716828,   0.0634608790,   0.1291472614
   0.1151006594,   0.1284633130,   0.1173799932,   0.0630923212,   0.1290794462
   0.1149280369,   0.1293095946,   0.1187802553,   0.0638464987,   0.1294971257
   0.1935489327,   0.1651729941,   0.1345609874,   0.0689035431,   0.1334744245
   0.1982508600,   0.1770923585,   0.1473910660,   0.0841910020,   0.1372284442
   0.1996792108,   0.1821650267,   0.1525209844,   0.0931792110,   0.1435130686
   0.2000316232,   0.1841728985,   0.1557821929,   0.0964832008,   0.1501374841
   0.2001387775,   0.1844710857,   0.1569043249,   0.0977342799,   0.1548034102
   0.2006126642,   0.1850382537,   0.1578056365,   0.0987342373,   0.1591480523
   0.2005180866,   0.1855463535,   0.1587463021,   0.0995816067,   0.1631822288
   0.1801549792,   0.1791263521,   0.1578134894,   0.0988674760,   0.1666577160
   0.1694974005,   0.1709152013,   0.1527131945,   0.0955263525,   0.1683468074
   0.1637748778,   0.1658658534,   0.1483080834,   0.0931396335,   0.1693487614
   0.1574600935,   0.1612622887,   0.1448073834,   0.0913808122,   0.1702729315
   0.1489196271,   0.1555812210,   0.1408898383,   0.0899298266,   0.1711693257
   0.1433364451,   0.1512125432,   0.1374863982,   0.0852929354,   0.1747761369
   0.1387004554,   0.1473359913,   0.1342317164,   0.0798561648,   0.1767374277
   0.1335555911,   0.1436696500,   0.1314078867,   0.0794306546,   0.1760810763
   0.1277041435,   0.1399743706,   0.1287818998,   0.0793234706,   0.1759801805
   0.1215793639,   0.1359716356,   0.1261045039,   0.0792738944,   0.1759558469
   0.1178548932,   0.1328066438,   0.1236972883,   0.0792123675,   0.1758756042
   0.1186745986,   0.1326406896,   0.1234627664,   0.0791643858,   0.1756325960
   0.1178823337,   0.1318146884,   0.1224160269,   0.0790592805,   0.1754898280
   0.1144427732,   0.1300209165,   0.1212008074,   0.0789780468,   0.1753333658
   0.1112487912,   0.1279425025,   0.1199488491,   0.0788818970,   0.1751223058
   0.1100559980,   0.1263946295,   0.1188154370,   0.0787762180,   0.1748782992
   0.1061785072,   0.1250495017,   0.1179545298,   0.0786538571,   0.1745901406
   0.1026550159,   0.1229064688,   0.1169029400,   0.0785098821,   0.1742431819
   0.0991766155,   0.1211416647,   0.1158791631,   0.0783520192,   0.1738576442
   0.1002862602,   0.1198497191,   0.1149155796,   0.0781757757,   0.1734227538
   0.1010014340,   0.1201416403,   0.1144563854,   0.0779986903,   0.1729635298
   0.1047719270,   0.1206913292,   0.1150376946,   0.0778344348,   0.1724416912
   0.1489256322,   0.1433703005,   0.1282557249,   0.0779881999,   0.1714176238
   0.1722325087,   0.1612803340,   0.1366419047,   0.0788271502,   0.1726361513
   0.1502082050,   0.1550393105,   0.1370704174,   0.0791423470,   0.1743999273
   0.1411403716,   0.1489985436,   0.1352722198,   0.0788454711,   0.1744723022
   0.1352666318,   0.1450699270,   0.1324444562,   0.0788265988,   0.1745542288
   0.1287769824,   0.1407472789,   0.1294789016,   0.0788263828,   0.1746444255
