 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0637306795,   0.0952473506,   0.0956559703,   0.0601382293,   0.1213305071
   0.0628585219,   0.0951883644,   0.0955928117,   0.0600909218,   0.1211842895
   0.0623810329,   0.0950589105,   0.0955404788,   0.0600479059,   0.1210438833
   0.0795741007,   0.0968011618,   0.0962311476,   0.0599894151,   0.1208680645
   0.0940701365,   0.1017353535,   0.0965216458,   0.0599659719,   0.1207460314
   0.1413094401,   0.1285769939,   0.1059316769,   0.0600736253,   0.1206552535
   0.1508316398,   0.1484804451,   0.1254143715,   0.0621111169,   0.1221575662
   0.1406412423,   0.1428400725,   0.1234374344,   0.0631629005,   0.1248289049
   0.1341502070,   0.1399418563,   0.1218301430,   0.0633201674,   0.1265291274
   0.1291666031,   0.1368026435,   0.1200882867,   0.0633383617,   0.1276105046
   0.1229086518,   0.1331711560,   0.1185365245,   0.0633055121,   0.1282813549
   0.1174370050,   0.1299267709,   0.1174269393,   0.0631149560,   0.1286181062
   0.1133305058,   0.1273934841,   0.1170266345,   0.0628246292,   0.1285472363
   0.1117954925,   0.1262985915,   0.1169039831,   0.0627624616,   0.1284477562
   0.1926371753,   0.1627685279,   0.1309175640,   0.0652200654,   0.1299485862
   0.1978064179,   0.1751287878,   0.1443046778,   0.0766144395,   0.1332167089
   0.1989530325,   0.1790179908,   0.1494292468,   0.0882137641,   0.1360986382
   0.1995845735,   0.1822741479,   0.1525698155,   0.0934003964,   0.1419014186
   0.1999427825,   0.1835861206,   0.1547929794,   0.0955340490,   0.1473765671
   0.2004767358,   0.1844200045,   0.1564432383,   0.0970167816,   0.1524700671
   0.1834221780,   0.1799309999,   0.1565858722,   0.0972406417,   0.1568987370
   0.1699566692,   0.1712894142,   0.1528141201,   0.0941830724,   0.1592729986
   0.1625321209,   0.1652752608,   0.1481422633,   0.0913608745,   0.1602249742
   0.1578971595,   0.1611197293,   0.1444783658,   0.0893211067,   0.1608541459
   0.1523242146,   0.1572019011,   0.1415440887,   0.0877651274,   0.1614876091
   0.1443810016,   0.1521165073,   0.1381377578,   0.0864684135,   0.1621154994
   0.1387019753,   0.1476309299,   0.1346651316,   0.0852854475,   0.1627612561
   0.1344312429,   0.1441584527,   0.1318084002,   0.0813905150,   0.1657227427
   0.1297408789,   0.1408536732,   0.1292225868,   0.0765139014,   0.1676629782
   0.1242471859,   0.1374458373,   0.1267899275,   0.0760661364,   0.1670084745
   0.1183913648,   0.1336834431,   0.1242813095,   0.0759277195,   0.1668101996
   0.1148234382,   0.1306483895,   0.1219636798,   0.0758539289,   0.1667088717
   0.1143500879,   0.1290491819,   0.1204200760,   0.0758119151,   0.1666191965
   0.1126542836,   0.1279736161,   0.1193100885,   0.0757571757,   0.1665305346
   0.1093529090,   0.1263564974,   0.1182853580,   0.0756897852,   0.1663957089
   0.1063195914,   0.1244623289,   0.1171854660,   0.0756079257,   0.1662118733
   0.1051797643,   0.1230042502,   0.1161503941,   0.0755201876,   0.1660062224
   0.1015603021,   0.1217689291,   0.1153245270,   0.0754174739,   0.1657642126
   0.0981425866,   0.1197850853,   0.1143615991,   0.0752968490,   0.1654709578
   0.0947999954,   0.1181171238,   0.1134022623,   0.0751656890,   0.1651479006
   0.0960005596,   0.1168484762,   0.1124817804,   0.0750183314,   0.1647819281
   0.0969267711,   0.1171067953,   0.1119786650,   0.0748695582,   0.1643937230
   0.1002859920,   0.1168768331,   0.1118050590,   0.0747459829,   0.1640345007
   0.1381840110,   0.1295927763,   0.1152688935,   0.0746550858,   0.1635792702
   0.1597588807,   0.1475189477,   0.1247138679,   0.0747135505,   0.1635158211
   0.1393308789,   0.1460873336,   0.1300344914,   0.0748245344,   0.1636852920
   0.1321536601,   0.1418185830,   0.1292567253,   0.0748807266,   0.1638393253
   0.1269558817,   0.1387740523,   0.1273290515,   0.0748967752,   0.1639265716
   0.1210021824,   0.1350965351,   0.1250458062,   0.0748925060,   0.1639696509
   0.1183809936,   0.1323790997,   0.1228404492,   0.0748699233,   0.1639662832
   0.1139685661,   0.1300879568,   0.1211232617,   0.0748265982,   0.1639084518
   0.1120066792,   0.1275410205,   0.1193608046,   0.0747549683,   0.1637773663
   0.1105111390,   0.1265060008,   0.1181204617,   0.0746769607,   0.1636043638
   0.1082004756,   0.1249305084,   0.1170964688,   0.0746024698,   0.1634282768
   0.1015006006,   0.1226992309,   0.1160765514,   0.0745293945,   0.1632508337
   0.0960411429,   0.1197409630,   0.1147186682,   0.0744425654,   0.1630522162
   0.0950051844,   0.1180185974,   0.1134153455,   0.0743311495,   0.1627972126
   0.0945513174,   0.1168469936,   0.1124109626,   0.0742108524,   0.1625060737
   0.0948832557,   0.1162811220,   0.1117020324,   0.0740843192,   0.1621856987
   0.0931017920,   0.1156988591,   0.1112232432,   0.0739678219,   0.1618735492
   0.0898166895,   0.1145893857,   0.1107378826,   0.0738434047,   0.1615489572
   0.0885737911,   0.1134113967,   0.1101568937,   0.0737101436,   0.1612010598
   0.0870179012,   0.1126761734,   0.1096320003,   0.0735664070,   0.1608265638
   0.0858617425,   0.1118067577,   0.1091328114,   0.0734187439,   0.1604344100
   0.0904261321,   0.1116509438,   0.1087255478,   0.0732747763,   0.1600432098
   0.0904163867,   0.1125213280,   0.1086617485,   0.0731425509,   0.1596712172
   0.0857173353,   0.1117943600,   0.1085761562,   0.0730044171,   0.1592909098
   0.0818985328,   0.1104725003,   0.1082328558,   0.0728548691,   0.1588875353
   0.0795933604,   0.1092160121,   0.1077464744,   0.0727121234,   0.1584929675
   0.0789235309,   0.1084611863,   0.1073214114,   0.0725658983,   0.1580991000
   0.0797519013,   0.1098847166,   0.1086458564,   0.0723490939,   0.1574671268
   0.0804723725,   0.1093404740,   0.1079709828,   0.0722311214,   0.1571041644
   0.0784206912,   0.1085943282,   0.1073335633,   0.0720850006,   0.1567291915
   0.0742285252,   0.1073013023,   0.1067401171,   0.0719353482,   0.1563296467
   0.0735005140,   0.1061277390,   0.1061167717,   0.0717773288,   0.1559115350
   0.0728517249,   0.1054722071,   0.1055974513,   0.0716210008,   0.1554876566
   0.0712178200,   0.1047900990,   0.1051695943,   0.0714683086,   0.1550695896
   0.0701765567,   0.1041351110,   0.1047592759,   0.0713009089,   0.1546207517
   0.0684418827,   0.1034650803,   0.1043781713,   0.0711352006,   0.1541642994
   0.0667237937,   0.1027335525,   0.1040128097,   0.0709752589,   0.1537171602
   0.0667080283,   0.1026092097,   0.1040507481,   0.0708061829,   0.1532446891
   0.0682466254,   0.1024055257,   0.1037415862,   0.0706598014,   0.1528146565
   0.0697164983,   0.1023921892,   0.1034867689,   0.0705269128,   0.1524265558
   0.0689035803,   0.1023795009,   0.1033298373,   0.0703911260,   0.1520457864
   0.0684799254,   0.1021475047,   0.1031675860,   0.0702469647,   0.1516418308
   0.0672885850,   0.1018538103,   0.1030117944,   0.0701114461,   0.1512534469
   0.1287966967,   0.1188731641,   0.1050455198,   0.0700111315,   0.1508786976
   0.1760917753,   0.1552484483,   0.1262935251,   0.0707973614,   0.1512551457
   0.1491186619,   0.1523547173,   0.1315171719,   0.0723907277,   0.1539128274
   0.1351094246,   0.1442813277,   0.1291127503,   0.0722937062,   0.1553430259
   0.1316147745,   0.1410239637,   0.1286158860,   0.0720420033,   0.1554234028
   0.1300519407,   0.1392193884,   0.1272196621,   0.0719045326,   0.1553978622
   0.1236029044,   0.1370888203,   0.1258647442,   0.0718419999,   0.1553716362
   0.1528721452,   0.1436045170,   0.1261003017,   0.0719475672,   0.1554574370
   0.1489892453,   0.1498971432,   0.1295969486,   0.0727529377,   0.1565273702
   0.1343570203,   0.1444238573,   0.1294594407,   0.0728227794,   0.1573939472
   0.1232583746,   0.1375992745,   0.1272453517,   0.0725912601,   0.1574017853
   0.1187637225,   0.1337430328,   0.1242622361,   0.0725119784,   0.1573189795
   0.1159254164,   0.1308037639,   0.1218028143,   0.0724560544,   0.1572451293
   0.1105529442,   0.1282790750,   0.1199140251,   0.0724110231,   0.1571722180
   0.1054463461,   0.1250548810,   0.1179612353,   0.0723557025,   0.1570752412
   0.1042331308,   0.1229551062,   0.1162237972,   0.0723019838,   0.1569650471
   0.0973795801,   0.1209998205,   0.1151990518,   0.0722405314,   0.1568043977
   0.0933579430,   0.1181904301,   0.1136821508,   0.0721338838,   0.1565850675
   0.0890353024,   0.1158127114,   0.1121038869,   0.0720068216,   0.1563055813
   0.0842373371,   0.1133925170,   0.1106616780,   0.0718818605,   0.1560041606
   0.0797150657,   0.1110369936,   0.1093459651,   0.0717582032,   0.1556993276
   0.0767477155,   0.1091785431,   0.1081578434,   0.0716102272,   0.1553394943
   0.0728624314,   0.1073982045,   0.1071095169,   0.0714484975,   0.1549327672
   0.0714651123,   0.1058587357,   0.1061957479,   0.0713025481,   0.1545390636
   0.0719470978,   0.1050210670,   0.1054828316,   0.0711577386,   0.1541554332
   0.0736737177,   0.1048427224,   0.1050157323,   0.0710330456,   0.1537961811
   0.0729582608,   0.1046205163,   0.1047095433,   0.0708969906,   0.1534354240
   0.0723298043,   0.1042441055,   0.1044099852,   0.0707375184,   0.1530095339
   0.0720124990,   0.1039251760,   0.1041529998,   0.0705911592,   0.1525933146
   0.0760701075,   0.1047304124,   0.1047062650,   0.0704234093,   0.1521140933
   0.0835479051,   0.1058752909,   0.1046136692,   0.0703037158,   0.1517385393
   0.1351501495,   0.1269690692,   0.1095415875,   0.0702709407,   0.1514448822
   0.1970388442,   0.1714385450,   0.1395864934,   0.0734486580,   0.1542274356
   0.1974757910,   0.1762775034,   0.1460411102,   0.0779505298,   0.1626839042
