 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0586642139,   0.0924571827,   0.0936098322,   0.0573854335,   0.1125694439
   0.0582960546,   0.0923485011,   0.0934261158,   0.0573295727,   0.1123956144
   0.0581039451,   0.0922480822,   0.0933086649,   0.0572821163,   0.1122339442
   0.0769891441,   0.0964316651,   0.0964016393,   0.0572472401,   0.1119906306
   0.0928213596,   0.1011537462,   0.0966058373,   0.0572189987,   0.1118822917
   0.1424548179,   0.1304099113,   0.1086522937,   0.0577856191,   0.1120800972
   0.1532266885,   0.1502637118,   0.1264898479,   0.0606114268,   0.1142093912
   0.1418505311,   0.1434103549,   0.1237382591,   0.0617857017,   0.1175753623
   0.1348117739,   0.1400279701,   0.1216525063,   0.0617419705,   0.1196477264
   0.1293413043,   0.1367555708,   0.1195167974,   0.0615741648,   0.1208663359
   0.1228535175,   0.1329323649,   0.1177154854,   0.0614015833,   0.1215440780
   0.1171446666,   0.1294584125,   0.1160958260,   0.0612628870,   0.1219408065
   0.1124997362,   0.1263795942,   0.1147932783,   0.0610896759,   0.1221593171
   0.1112309471,   0.1261111349,   0.1156391948,   0.0615588687,   0.1225906834
   0.1927493066,   0.1632714868,   0.1318610311,   0.0659912527,   0.1255851090
   0.1979641616,   0.1758835018,   0.1457580328,   0.0809429809,   0.1287352443
   0.1992575377,   0.1803352088,   0.1506590843,   0.0908526331,   0.1349690557
   0.1997828186,   0.1830644906,   0.1537050307,   0.0946009457,   0.1421156079
   0.1999959052,   0.1837942153,   0.1553028524,   0.0961131975,   0.1473892182
   0.2004984766,   0.1845034063,   0.1565569490,   0.0972951949,   0.1522495002
   0.1895486563,   0.1822611690,   0.1571642905,   0.0979129821,   0.1566184908
   0.1719403565,   0.1728292704,   0.1538565606,   0.0952603817,   0.1592672616
   0.1638460606,   0.1663257331,   0.1489793658,   0.0921537951,   0.1602077186
   0.1590128094,   0.1620154530,   0.1451999843,   0.0898803473,   0.1606957763
   0.1533133090,   0.1579806507,   0.1421709657,   0.0881792083,   0.1612205207
   0.1452646405,   0.1527881324,   0.1386698633,   0.0867839381,   0.1618056893
   0.1398374736,   0.1485406756,   0.1353867352,   0.0855636895,   0.1624228358
   0.1355423927,   0.1449881792,   0.1324631423,   0.0834046379,   0.1639548093
   0.1307725906,   0.1416204423,   0.1298315525,   0.0768756568,   0.1677476913
   0.1251939535,   0.1381346732,   0.1273231804,   0.0760661662,   0.1669294685
   0.1192497015,   0.1342895627,   0.1247376874,   0.0758810416,   0.1666489094
   0.1156057566,   0.1311881244,   0.1223527715,   0.0757969841,   0.1665332764
   0.1158150062,   0.1303775012,   0.1215217113,   0.0757831037,   0.1664094478
   0.1146086976,   0.1294016838,   0.1204061136,   0.0757022351,   0.1663298011
   0.1112071723,   0.1276551783,   0.1192191988,   0.0756379440,   0.1662150323
   0.1080262363,   0.1256194264,   0.1179870740,   0.0755628794,   0.1660552323
   0.1067642346,   0.1240491942,   0.1168441176,   0.0754821226,   0.1658726186
   0.1029526815,   0.1227016598,   0.1159367338,   0.0753860548,   0.1656516939
   0.0993869677,   0.1205884218,   0.1148858741,   0.0752712041,   0.1653772593
   0.0958989859,   0.1188172027,   0.1138486713,   0.0751449242,   0.1650704294
   0.0969771072,   0.1174672768,   0.1128610000,   0.0750017613,   0.1647184491
   0.0977605432,   0.1176674291,   0.1123131812,   0.0748566240,   0.1643423438
   0.1012248099,   0.1178555861,   0.1125626788,   0.0747329891,   0.1639419645
   0.1433656514,   0.1367611587,   0.1223879233,   0.0748293325,   0.1632016599
   0.1666922420,   0.1552813798,   0.1316642016,   0.0752884746,   0.1637623459
   0.1453748196,   0.1509853452,   0.1331608742,   0.0757631660,   0.1651915610
   0.1366658062,   0.1453470439,   0.1320701241,   0.0754828155,   0.1653281152
   0.1310173720,   0.1418369114,   0.1298079044,   0.0754406378,   0.1653420031
   0.1248073876,   0.1378462762,   0.1271895021,   0.0754301250,   0.1653921604
   0.1219380870,   0.1349036247,   0.1247273833,   0.0754126161,   0.1654136181
   0.1171897203,   0.1323708445,   0.1228322685,   0.0753765479,   0.1653819829
   0.1147577316,   0.1295658648,   0.1208674163,   0.0753112361,   0.1652737409
   0.1129669845,   0.1282988042,   0.1194712892,   0.0752381310,   0.1651195139
   0.1105761752,   0.1265841126,   0.1183153316,   0.0751667991,   0.1649573296
   0.1036235318,   0.1241703779,   0.1171787903,   0.0750954151,   0.1647893041
   0.0979800895,   0.1210280135,   0.1156808287,   0.0750080869,   0.1645949632
   0.0968498662,   0.1192164496,   0.1142740548,   0.0748945847,   0.1643391997
   0.0963147879,   0.1179750264,   0.1132048517,   0.0747715086,   0.1640440971
   0.0965731665,   0.1173694655,   0.1124582291,   0.0746418387,   0.1637177616
   0.0946831256,   0.1167360619,   0.1119538620,   0.0745218545,   0.1633982807
   0.0912960544,   0.1155551299,   0.1114364862,   0.0743935481,   0.1630650908
   0.0900163800,   0.1143222526,   0.1108177677,   0.0742556527,   0.1627069861
   0.0883910283,   0.1135556996,   0.1102663651,   0.0741069242,   0.1623208672
   0.0871938989,   0.1126473323,   0.1097431406,   0.0739538744,   0.1619160026
   0.0917234793,   0.1124871969,   0.1093192995,   0.0738041773,   0.1615110189
   0.0915885493,   0.1133564115,   0.1092581004,   0.0736665204,   0.1611251533
   0.0868497118,   0.1125682294,   0.1091621444,   0.0735231265,   0.1607313454
   0.0829851702,   0.1111924127,   0.1087921783,   0.0733677149,   0.1603138000
   0.0806463882,   0.1098962277,   0.1082759947,   0.0732183903,   0.1599035859
   0.0800654888,   0.1093628854,   0.1080384851,   0.0730519891,   0.1594647765
   0.0875180662,   0.1172028109,   0.1146247536,   0.0727314577,   0.1581799537
   0.0910950005,   0.1163355187,   0.1129637882,   0.0725913197,   0.1578925401
   0.0884589925,   0.1149207801,   0.1114793345,   0.0724597946,   0.1576033086
   0.0828583986,   0.1127033755,   0.1102444455,   0.0723262802,   0.1572787166
   0.0814574361,   0.1108062789,   0.1090659797,   0.0721807703,   0.1569208801
   0.0799823850,   0.1096635163,   0.1081386730,   0.0720338374,   0.1565435380
   0.0774011910,   0.1084697694,   0.1073880494,   0.0718884766,   0.1561620831
   0.0756277964,   0.1073645502,   0.1067013592,   0.0717260018,   0.1557410955
   0.0730925277,   0.1062768400,   0.1060834005,   0.0715627894,   0.1553043425
   0.0706677735,   0.1051505283,   0.1055061892,   0.0714033693,   0.1548698246
   0.0713859499,   0.1061959267,   0.1066000015,   0.0711667985,   0.1542160362
   0.0737550929,   0.1058962941,   0.1060639769,   0.0710358694,   0.1537835598
   0.0752721503,   0.1056195498,   0.1054585502,   0.0709093213,   0.1534280926
   0.0738801658,   0.1053427905,   0.1050720811,   0.0707765445,   0.1530683041
   0.0730105191,   0.1048022583,   0.1047250628,   0.0706337243,   0.1526785046
   0.0712460205,   0.1042191088,   0.1044120565,   0.0704982206,   0.1522991955
   0.1319985837,   0.1219934821,   0.1076228991,   0.0704210401,   0.1518397182
   0.1808388680,   0.1601721048,   0.1316564977,   0.0722139254,   0.1531186104
   0.1533098072,   0.1559998095,   0.1341793090,   0.0738097578,   0.1568576097
   0.1383314133,   0.1467546970,   0.1307690442,   0.0736423507,   0.1584931463
   0.1370636672,   0.1453998238,   0.1313487142,   0.0741294622,   0.1595187634
   0.1350611746,   0.1432682723,   0.1303031445,   0.0735792220,   0.1596325636
   0.1280903667,   0.1405447274,   0.1287734807,   0.0733426511,   0.1594593972
   0.1572667062,   0.1480726153,   0.1296721548,   0.0737789869,   0.1597183347
   0.1529885083,   0.1540505886,   0.1329292506,   0.0752018392,   0.1619682461
   0.1378692240,   0.1471688449,   0.1318873912,   0.0749006420,   0.1629584581
   0.1264674664,   0.1399813145,   0.1292116195,   0.0745251477,   0.1626964360
   0.1217316613,   0.1358819455,   0.1259282231,   0.0743872449,   0.1625075489
   0.1186473370,   0.1327587962,   0.1233031005,   0.0743103549,   0.1623998135
   0.1130037457,   0.1300376058,   0.1213082969,   0.0742539540,   0.1623068452
   0.1077577546,   0.1266595870,   0.1192392483,   0.0741869584,   0.1621865034
   0.1064921841,   0.1244998425,   0.1174342036,   0.0741192773,   0.1620454788
   0.1007021591,   0.1238202751,   0.1176983640,   0.0740618557,   0.1617487818
   0.0973119214,   0.1208576337,   0.1158453673,   0.0739039630,   0.1615010500
   0.0927291438,   0.1182482839,   0.1139894947,   0.0737612844,   0.1611929685
   0.0876456499,   0.1156109944,   0.1123838797,   0.0736201927,   0.1608588994
   0.0828198940,   0.1130484790,   0.1109358743,   0.0734782666,   0.1605143547
   0.0796191767,   0.1110512838,   0.1096501127,   0.0733098164,   0.1601070464
   0.0754291713,   0.1091254950,   0.1085271239,   0.0731255710,   0.1596462429
   0.0739424676,   0.1074782908,   0.1075492427,   0.0729557723,   0.1591942608
   0.0743027627,   0.1066106111,   0.1068026274,   0.0727864057,   0.1587489694
   0.0759839118,   0.1064286977,   0.1063266769,   0.0726376697,   0.1583273560
   0.0753119290,   0.1062080562,   0.1060224548,   0.0724778175,   0.1579040289
   0.0747071430,   0.1058270559,   0.1057206243,   0.0722940713,   0.1574139446
   0.0744138658,   0.1055133119,   0.1054597795,   0.0721232593,   0.1569332182
   0.0805458650,   0.1093848944,   0.1085353717,   0.0718028545,   0.1560049206
   0.0890280083,   0.1107153073,   0.1082015187,   0.0716973692,   0.1555868238
   0.1390020400,   0.1307087690,   0.1131076813,   0.0717979074,   0.1553388834
   0.1975459158,   0.1733481437,   0.1423655748,   0.0761512369,   0.1597871929
   0.1976592690,   0.1770454645,   0.1471322775,   0.0799964443,   0.1686490774
   0.1973440051,   0.1774037629,   0.1477857232,   0.0819931179,   0.1758231074
   0.1973174214,   0.1778126210,   0.1483102441,   0.0837649852,   0.1816121489
   0.1969666630,   0.1782452017,   0.1488221288,   0.0854473338,   0.1868742406
   0.1755728573,   0.1711350530,   0.1470222324,   0.0864631757,   0.1912678331
   0.1449450254,   0.1547016799,   0.1413356662,   0.0852993876,   0.1912473738
   0.1282520443,   0.1444868743,   0.1344343573,   0.0849562734,   0.1908435524
   0.1185252741,   0.1366017014,   0.1283804178,   0.0847937316,   0.1906708330
   0.1171615720,   0.1322451830,   0.1244304255,   0.0846052840,   0.1903342605
   0.1833453327,   0.1618065685,   0.1358741075,   0.0848169625,   0.1899598986
   0.1982530951,   0.1792365462,   0.1497216076,   0.0881397426,   0.1948915720
   0.1986408681,   0.1803547591,   0.1504840553,   0.0900389701,   0.2004781216
   0.1973295957,   0.1818237156,   0.1517899930,   0.0921436474,   0.2057186812
   0.1863917410,   0.1782977134,   0.1521398723,   0.0929185003,   0.2094558924
   0.1560446918,   0.1634522974,   0.1483934373,   0.0926923901,   0.2104721963
   0.1385837644,   0.1510815769,   0.1393289417,   0.0926534384,   0.2107048631
   0.1283749044,   0.1428448856,   0.1329608411,   0.0924784765,   0.2104906589
   0.1216393709,   0.1379298121,   0.1293022782,   0.0922122374,   0.2099658847
   0.1171622798,   0.1342601478,   0.1267856359,   0.0918664336,   0.2091949433
   0.1618338823,   0.1525468230,   0.1317220330,   0.0916582868,   0.2085140198
   0.1453288198,   0.1547058225,   0.1399433166,   0.0918651745,   0.2085366249
   0.1344015598,   0.1462506354,   0.1348666847,   0.0917312354,   0.2085027397
   0.1440557837,   0.1462145001,   0.1322098076,   0.0915986523,   0.2081783265
   0.1833716184,   0.1734061688,   0.1489068866,   0.0919758081,   0.2083681077
   0.1516532451,   0.1605349481,   0.1463417411,   0.0921657607,   0.2092411518
   0.1376390606,   0.1495279968,   0.1377649605,   0.0920819119,   0.2093240172
   0.1260244101,   0.1417862475,   0.1322073638,   0.0918543339,   0.2089521736
   0.1145471856,   0.1349949688,   0.1279648244,   0.0915105268,   0.2082469314
   0.1066312492,   0.1297395527,   0.1246980131,   0.0910931379,   0.2073128223
   0.1442803591,   0.1417877078,   0.1263319403,   0.0907383412,   0.2062667459
   0.1654592752,   0.1653725058,   0.1456126869,   0.0910256281,   0.2062527835
   0.1451718658,   0.1546710581,   0.1411426067,   0.0910634845,   0.2065978348
   0.1269469112,   0.1435735524,   0.1341150403,   0.0909529924,   0.2065444887
   0.1111168265,   0.1344969720,   0.1282748878,   0.0906708911,   0.2060515583
   0.1057020649,   0.1291813254,   0.1243081540,   0.0902607515,   0.2051873505
   0.0972783789,   0.1250025630,   0.1218582392,   0.0897695422,   0.2040528208
   0.0935188755,   0.1215890124,   0.1198235005,   0.0892362446,   0.2027690262
   0.0915835798,   0.1202504039,   0.1186751053,   0.0887008458,   0.2014435530
   0.0927875713,   0.1189243048,   0.1177816540,   0.0881712586,   0.2001064569
   0.1181069463,   0.1253482848,   0.1180229187,   0.0876664072,   0.1987967789
