 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0622437783,   0.0943063796,   0.0949434489,   0.0594143048,   0.1190786883
   0.0615455434,   0.0942179188,   0.0948191732,   0.0593408272,   0.1188719943
   0.0611443333,   0.0940810814,   0.0947215110,   0.0592821315,   0.1186781228
   0.0785195455,   0.0960584804,   0.0956454426,   0.0592152625,   0.1184667945
   0.0931796730,   0.1009285599,   0.0958809629,   0.0591865703,   0.1183151007
   0.1407044232,   0.1281281710,   0.1055383757,   0.0593227781,   0.1182437092
   0.1503276378,   0.1480228901,   0.1249649525,   0.0614039786,   0.1197315007
   0.1402301043,   0.1422733217,   0.1230144352,   0.0624829158,   0.1223989949
   0.1338317394,   0.1394444108,   0.1213670820,   0.0626152754,   0.1240976751
   0.1287895739,   0.1363986284,   0.1195566580,   0.0625969619,   0.1251587421
   0.1225356832,   0.1327618808,   0.1179624423,   0.0625229329,   0.1257774085
   0.1170312017,   0.1294621378,   0.1166029945,   0.0623928159,   0.1261356771
   0.1126934737,   0.1267286539,   0.1160358787,   0.0620869510,   0.1261299998
   0.1109890863,   0.1256348342,   0.1160594001,   0.0620793812,   0.1260904819
   0.1925180703,   0.1625330150,   0.1305726171,   0.0647351369,   0.1277475357
   0.1978220493,   0.1751621962,   0.1444283277,   0.0772600099,   0.1302077323
   0.1989945620,   0.1791406870,   0.1495499164,   0.0884445757,   0.1339144111
   0.1995827407,   0.1822325289,   0.1525808871,   0.0933759585,   0.1401762366
   0.1999366432,   0.1835230738,   0.1545985043,   0.0953903124,   0.1458394825
   0.2004581094,   0.1843202412,   0.1561100334,   0.0968585536,   0.1510325968
   0.1827594042,   0.1794448197,   0.1562122405,   0.0969489068,   0.1555192024
   0.1694956124,   0.1708953530,   0.1524280757,   0.0938549638,   0.1578359306
   0.1619320363,   0.1647837460,   0.1477289200,   0.0910671651,   0.1587664783
   0.1573653668,   0.1606927365,   0.1441342831,   0.0889580101,   0.1593147367
   0.1518536955,   0.1568319947,   0.1412475705,   0.0873609856,   0.1598679125
   0.1439625472,   0.1517982036,   0.1378845125,   0.0860399753,   0.1604698896
   0.1383567899,   0.1473774016,   0.1344656199,   0.0848484337,   0.1610121429
   0.1341242343,   0.1439318806,   0.1316445023,   0.0827560574,   0.1625783145
   0.1294855177,   0.1406735331,   0.1290984154,   0.0763714910,   0.1663338989
   0.1240279153,   0.1372868270,   0.1266645342,   0.0755614787,   0.1655587554
   0.1181867644,   0.1335348487,   0.1241552308,   0.0753501505,   0.1651509255
   0.1146184951,   0.1304977238,   0.1218269840,   0.0752226338,   0.1649379432
   0.1141926721,   0.1289579123,   0.1203313991,   0.0751718655,   0.1648262441
   0.1125283688,   0.1278762817,   0.1192003414,   0.0751142427,   0.1647430658
   0.1092048436,   0.1262346655,   0.1181418374,   0.0750506595,   0.1646209806
   0.1061361581,   0.1243133470,   0.1170138493,   0.0749744549,   0.1644530296
   0.1049527079,   0.1228241697,   0.1159516796,   0.0748931691,   0.1642648429
