 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0652863383,   0.0963846743,   0.0965645462,   0.0607172512,   0.1231749803
   0.0644891560,   0.0962652117,   0.0964112729,   0.0606446154,   0.1229576617
   0.0640538037,   0.0960908532,   0.0962968916,   0.0605821423,   0.1227538511
   0.0815837532,   0.0987921208,   0.0978798419,   0.0604890436,   0.1224689782
   0.0960348845,   0.1037378535,   0.0981590301,   0.0604656786,   0.1223065555
   0.1439803243,   0.1311724782,   0.1088157967,   0.0606761090,   0.1222258955
   0.1541342586,   0.1511992663,   0.1275334954,   0.0630963966,   0.1241382435
   0.1432610005,   0.1448629498,   0.1248243004,   0.0640972927,   0.1271774322
   0.1360095739,   0.1415210664,   0.1229532585,   0.0641630888,   0.1289290339
   0.1307577491,   0.1380020976,   0.1209963635,   0.0641240552,   0.1299773008
   0.1243552119,   0.1341753602,   0.1192926392,   0.0640411749,   0.1305701286
   0.1187653393,   0.1308566630,   0.1182778180,   0.0637681931,   0.1307803690
   0.1145833284,   0.1282741427,   0.1178158224,   0.0634619221,   0.1306174546
   0.1134602800,   0.1277520061,   0.1180830449,   0.0636087805,   0.1306171715
   0.1930038929,   0.1636668891,   0.1322802752,   0.0666520149,   0.1328604668
   0.1979233176,   0.1756088734,   0.1450990289,   0.0785005018,   0.1368014812
   0.1991281658,   0.1797477901,   0.1501368135,   0.0898768753,   0.1400556862
   0.1997452974,   0.1829528213,   0.1535554081,   0.0944284201,   0.1458236724
   0.2000142634,   0.1838906109,   0.1556154788,   0.0963449627,   0.1509232223
   0.2005386949,   0.1846956760,   0.1570529938,   0.0977145359,   0.1556902975
   0.1904912889,   0.1827202588,   0.1576618552,   0.0985161066,   0.1600986719
   0.1728161722,   0.1735971570,   0.1545810848,   0.0959296674,   0.1628832072
   0.1648081839,   0.1671082377,   0.1496207416,   0.0929455906,   0.1640520692
   0.1598306745,   0.1626725346,   0.1457238495,   0.0908229798,   0.1648380607
   0.1540195048,   0.1585366577,   0.1426133960,   0.0892186090,   0.1656015068
   0.1458836943,   0.1532612443,   0.1390481144,   0.0878823400,   0.1663508564
   0.1401882917,   0.1487724036,   0.1355706304,   0.0859996304,   0.1677711308
   0.1357927173,   0.1451607347,   0.1325425804,   0.0786900744,   0.1722145975
   0.1309310347,   0.1417248994,   0.1298907697,   0.0777073652,   0.1713456362
   0.1253223270,   0.1382313520,   0.1274130195,   0.0775197297,   0.1710775197
