 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0561243780,   0.0901968926,   0.0916393548,   0.0562607795,   0.1088518947
   0.0556747690,   0.0901665539,   0.0915777087,   0.0562201552,   0.1087345257
   0.0554072745,   0.0901126266,   0.0915314257,   0.0561872907,   0.1086228490
   0.0728970990,   0.0917316228,   0.0922017172,   0.0561545715,   0.1085060239
   0.0880766362,   0.0963638276,   0.0923959315,   0.0561369695,   0.1084161624
   0.1360336095,   0.1243725047,   0.1019998267,   0.0562768355,   0.1083919927
   0.1459920406,   0.1441188902,   0.1214497238,   0.0581725314,   0.1095390841
   0.1361117512,   0.1387491077,   0.1203845069,   0.0594440252,   0.1119289324
   0.1303202957,   0.1362828314,   0.1188930497,   0.0596761368,   0.1137433723
   0.1253170371,   0.1336105168,   0.1172396839,   0.0596607104,   0.1149546653
   0.1192028895,   0.1302975416,   0.1156938821,   0.0595760420,   0.1157250255
   0.1138597727,   0.1271343827,   0.1142631248,   0.0594842583,   0.1162213907
   0.1094636992,   0.1242444515,   0.1129322574,   0.0594007894,   0.1165475771
   0.1071818545,   0.1225144938,   0.1123622805,   0.0593755580,   0.1168010905
   0.1918131560,   0.1609853804,   0.1281609237,   0.0619830787,   0.1179572940
   0.1976473182,   0.1745258570,   0.1434788108,   0.0753550902,   0.1194477528
   0.1988206208,   0.1784385741,   0.1488611549,   0.0865232646,   0.1237890050
   0.1993615031,   0.1812632233,   0.1513753533,   0.0919565484,   0.1309077889
   0.1998016983,   0.1829674542,   0.1532643437,   0.0940224752,   0.1374096274
   0.1947094500,   0.1830578595,   0.1546970308,   0.0954383165,   0.1432050765
   0.1743143052,   0.1738048047,   0.1531718820,   0.0939914286,   0.1471985132
   0.1648520678,   0.1671286672,   0.1493655294,   0.0906665549,   0.1490059197
   0.1580832601,   0.1617186069,   0.1452817917,   0.0879596472,   0.1496755183
   0.1540543884,   0.1580581665,   0.1420384943,   0.0859395936,   0.1499148756
   0.1489342451,   0.1545462161,   0.1394243836,   0.0843877643,   0.1501237750
   0.1413705647,   0.1498308629,   0.1363206506,   0.0831005871,   0.1504119188
   0.1359660923,   0.1455819905,   0.1330459565,   0.0819513500,   0.1507601738
   0.1319099218,   0.1422777772,   0.1303251833,   0.0808859766,   0.1511236131
   0.1265253872,   0.1389589459,   0.1279593855,   0.0799071789,   0.1514357775
   0.1208522767,   0.1353500485,   0.1255347133,   0.0786861479,   0.1521250010
