 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0615825057,   0.0943417698,   0.0951135159,   0.0589897409,   0.1177377403
   0.0610652268,   0.0942294896,   0.0949357226,   0.0589358695,   0.1175580099
   0.0607962869,   0.0941057503,   0.0948205888,   0.0588858761,   0.1173905358
   0.0794758275,   0.0981131196,   0.0976579189,   0.0588121191,   0.1170963794
   0.0949473307,   0.1029955670,   0.0979154035,   0.0587954074,   0.1169711351
   0.1442921609,   0.1319840848,   0.1101355553,   0.0593023449,   0.1170957610
   0.1550976783,   0.1518693268,   0.1278849095,   0.0621324778,   0.1193718165
   0.1434794962,   0.1448915303,   0.1248361543,   0.0631911978,   0.1228068843
   0.1361267120,   0.1413882673,   0.1227075905,   0.0631492585,   0.1247863770
   0.1307104677,   0.1379000843,   0.1205830798,   0.0630229041,   0.1259336621
   0.1241633743,   0.1339739114,   0.1188008189,   0.0628911108,   0.1265733391
   0.1184120327,   0.1304659545,   0.1172349826,   0.0627485290,   0.1269387752
   0.1138688028,   0.1275348812,   0.1164904460,   0.0624203160,   0.1269536018
   0.1128962785,   0.1274539977,   0.1172467768,   0.0628586337,   0.1272046417
   0.1930336952,   0.1638660282,   0.1326529235,   0.0669081882,   0.1301972121
   0.1980281919,   0.1761259437,   0.1460502893,   0.0813071281,   0.1332752854
   0.1993399262,   0.1806980520,   0.1509722173,   0.0913153216,   0.1387355328
   0.1998481452,   0.1833775491,   0.1541896909,   0.0950401947,   0.1453261077
   0.2000376284,   0.1840071827,   0.1558340639,   0.0966084972,   0.1504050642
   0.2005420178,   0.1847107708,   0.1570527703,   0.0978018120,   0.1551091969
   0.1933297068,   0.1837100387,   0.1577899307,   0.0986930653,   0.1594568193
   0.1740545183,   0.1745548546,   0.1552356631,   0.0964074880,   0.1624052525
   0.1656746417,   0.1678089947,   0.1501917243,   0.0932466760,   0.1635705829
   0.1605761498,   0.1632746756,   0.1462137997,   0.0910091698,   0.1642874032
   0.1546828151,   0.1590608805,   0.1430371106,   0.0893336311,   0.1649967134
   0.1464761198,   0.1537119299,   0.1394042075,   0.0879502743,   0.1657498777
   0.1409026086,   0.1493380368,   0.1360165626,   0.0867205113,   0.1663555205
   0.1364921629,   0.1456887871,   0.1329707056,   0.0798930228,   0.1712999791
   0.1315790117,   0.1422046125,   0.1302646697,   0.0776170865,   0.1710109711
   0.1259088367,   0.1386567652,   0.1277375221,   0.0773808807,   0.1706723422
   0.1199169457,   0.1347731352,   0.1251398921,   0.0773009732,   0.1705898941
   0.1162626669,   0.1316657513,   0.1227667555,   0.0772402510,   0.1705137789
   0.1164710522,   0.1308436245,   0.1219348460,   0.0772090554,   0.1703633815
   0.1152681336,   0.1298934966,   0.1208542511,   0.0771268010,   0.1702563018
   0.1118936390,   0.1281753182,   0.1197117418,   0.0770539790,   0.1701162606
   0.1087622270,   0.1261728257,   0.1185178831,   0.0769675970,   0.1699261516
   0.1075735912,   0.1246511862,   0.1174163967,   0.0768739730,   0.1697096825
   0.1038009822,   0.1233448982,   0.1165563762,   0.0767644942,   0.1694530249
   0.1003024876,   0.1212636232,   0.1155370623,   0.0766355470,   0.1691415459
   0.0968728364,   0.1195315942,   0.1145329699,   0.0764945522,   0.1687964648
   0.0980123058,   0.1182354391,   0.1135792285,   0.0763362423,   0.1684050858
   0.0988132209,   0.1184960678,   0.1130840406,   0.0761765540,   0.1679899991
   0.1023657769,   0.1186951995,   0.1133383811,   0.0760340467,   0.1675520837
   0.1440431178,   0.1373123229,   0.1228066534,   0.0760479271,   0.1667081714
   0.1671029776,   0.1559644639,   0.1324412972,   0.0763707161,   0.1670812070
   0.1462691575,   0.1518330872,   0.1343274564,   0.0768306181,   0.1683152914
   0.1377708465,   0.1462807804,   0.1329535097,   0.0766239539,   0.1684814245
   0.1321310699,   0.1426879615,   0.1305115521,   0.0766051710,   0.1685420722
   0.1258623302,   0.1386164725,   0.1278011650,   0.0766009316,   0.1686093658
   0.1229352504,   0.1356246620,   0.1252926439,   0.0765830278,   0.1686325371
   0.1181208789,   0.1330479234,   0.1233828664,   0.0765438974,   0.1685947776
   0.1155939698,   0.1302046925,   0.1214017123,   0.0764732286,   0.1684748977
   0.1137698740,   0.1289106309,   0.1200080663,   0.0763931945,   0.1683043391
   0.1114161909,   0.1272033900,   0.1188603640,   0.0763139874,   0.1681227386
   0.1044504419,   0.1247791648,   0.1177334413,   0.0762339085,   0.1679332554
   0.0988224149,   0.1216278076,   0.1162324920,   0.0761362314,   0.1677138805
   0.0977371633,   0.1198448390,   0.1148409173,   0.0760113746,   0.1674296111
   0.0972568989,   0.1186381578,   0.1138010547,   0.0758768320,   0.1671048254
   0.0975749940,   0.1180812791,   0.1130921692,   0.0757359564,   0.1667487323
   0.0957205147,   0.1174841672,   0.1126239896,   0.0756051242,   0.1664003283
   0.0923690423,   0.1163209975,   0.1121290848,   0.0754661337,   0.1660387814
   0.0911693722,   0.1151146442,   0.1115227714,   0.0753173381,   0.1656525880
   0.0895860195,   0.1143847257,   0.1109904200,   0.0751579031,   0.1652385294
   0.0884498581,   0.1135017350,   0.1104832739,   0.0749944448,   0.1648066938
   0.0930301547,   0.1133964807,   0.1100791320,   0.0748343021,   0.1643749624
   0.0928408504,   0.1143113598,   0.1100552306,   0.0746871457,   0.1639636010
   0.0881418511,   0.1135000363,   0.1099728346,   0.0745350420,   0.1635468006
   0.0843011811,   0.1121072546,   0.1095930785,   0.0743707567,   0.1631070375
   0.0819911510,   0.1108046919,   0.1090617850,   0.0742116347,   0.1626735330
   0.0814436376,   0.1102645025,   0.1087990031,   0.0740351006,   0.1622117013
   0.0884443521,   0.1176169887,   0.1149475873,   0.0736894533,   0.1609135419
   0.0918304324,   0.1167734936,   0.1133122891,   0.0735526830,   0.1606040448
   0.0891436711,   0.1153792813,   0.1118849143,   0.0734146312,   0.1602946520
   0.0835174024,   0.1131656989,   0.1106884927,   0.0732726902,   0.1599472910
   0.0821643993,   0.1112919673,   0.1095371246,   0.0731175691,   0.1595644504
   0.0807242692,   0.1101846546,   0.1086403430,   0.0729604289,   0.1591604948
   0.0781652629,   0.1090153009,   0.1079166755,   0.0728046373,   0.1587517411
   0.0764271468,   0.1079351306,   0.1072516143,   0.0726317018,   0.1583031714
   0.0739031732,   0.1068655476,   0.1066515148,   0.0724581406,   0.1578392833
   0.0714871436,   0.1057496220,   0.1060864925,   0.0722882748,   0.1573777795
   0.0721712112,   0.1066929400,   0.1070787236,   0.0720379949,   0.1567008197
   0.0745599046,   0.1064136922,   0.1065444574,   0.0718998089,   0.1562429816
   0.0761304721,   0.1061839983,   0.1059736609,   0.0717638806,   0.1558621526
   0.0747335926,   0.1059411615,   0.1056196466,   0.0716220960,   0.1554777026
   0.0738958567,   0.1054208949,   0.1052950919,   0.0714706481,   0.1550644487
   0.0721340552,   0.1048526317,   0.1049976349,   0.0713267252,   0.1546627432
   0.1326907873,   0.1226184517,   0.1081694737,   0.0712346956,   0.1541864574
   0.1812633425,   0.1605426818,   0.1320386082,   0.0728824884,   0.1553195715
   0.1537268013,   0.1563681513,   0.1346079111,   0.0745120943,   0.1590220630
   0.1388185769,   0.1472002417,   0.1315049380,   0.0742646903,   0.1605261713
   0.1376909018,   0.1459153295,   0.1319799423,   0.0746924803,   0.1613752693
   0.1357159615,   0.1438283920,   0.1308425963,   0.0742087364,   0.1614699215
   0.1287228614,   0.1410371661,   0.1291994601,   0.0740160272,   0.1613513380
   0.1577168554,   0.1484923810,   0.1300344020,   0.0744062513,   0.1615944803
