 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0610595122,   0.0938677415,   0.0947017297,   0.0587354898,   0.1169408262
   0.0605680570,   0.0937442109,   0.0945065171,   0.0586601868,   0.1167182401
   0.0602840595,   0.0935757607,   0.0943383276,   0.0585994273,   0.1165134236
   0.0777265653,   0.0957097560,   0.0954323485,   0.0585336797,   0.1162972301
   0.0925770402,   0.1005943492,   0.0957653970,   0.0585020743,   0.1161309257
   0.1416372955,   0.1295096278,   0.1075056866,   0.0588214770,   0.1161208600
   0.1522898674,   0.1495549679,   0.1260984987,   0.0612844490,   0.1179588884
   0.1415776014,   0.1432179809,   0.1236545369,   0.0623901598,   0.1209900156
   0.1345863640,   0.1400486678,   0.1217432991,   0.0624305122,   0.1228405610
   0.1293307096,   0.1367895454,   0.1197092682,   0.0623332299,   0.1239412576
   0.1229670867,   0.1330224276,   0.1179874614,   0.0622027665,   0.1245433316
   0.1173360720,   0.1296149790,   0.1164481640,   0.0620810427,   0.1248965785
   0.1128110737,   0.1267082989,   0.1156463996,   0.0617934354,   0.1249635443
   0.1115443930,   0.1263276488,   0.1162644625,   0.0621375293,   0.1251895279
   0.1927680373,   0.1632505059,   0.1317574829,   0.0659299642,   0.1278426647
   0.1979539841,   0.1757630706,   0.1454995126,   0.0801203549,   0.1306901723
   0.1992149353,   0.1801105738,   0.1504509598,   0.0904527903,   0.1360026151
   0.1997679025,   0.1829713732,   0.1536156684,   0.0944358185,   0.1427537799
   0.2000028342,   0.1837918162,   0.1552988440,   0.0961020887,   0.1480745375
   0.2005125880,   0.1845569462,   0.1566983908,   0.0973094702,   0.1529446244
   0.1894644201,   0.1822381318,   0.1572541744,   0.0979838967,   0.1573509723
   0.1720426977,   0.1729297191,   0.1539892703,   0.0953010991,   0.1600425839
   0.1641002595,   0.1665239334,   0.1491403580,   0.0922266692,   0.1610451043
   0.1592456549,   0.1621961445,   0.1453404278,   0.0900213942,   0.1616269052
   0.1535216570,   0.1581407934,   0.1422960907,   0.0883670896,   0.1622298211
   0.1454534531,   0.1529294550,   0.1387803853,   0.0870044082,   0.1628910005
   0.1399073899,   0.1485755891,   0.1354108751,   0.0857937485,   0.1634656042
   0.1355802715,   0.1450144351,   0.1324728429,   0.0820909515,   0.1663780659
   0.1307854950,   0.1416235119,   0.1298208237,   0.0768740028,   0.1685726196
   0.1251943707,   0.1381348372,   0.1273247004,   0.0764119104,   0.1679585725
   0.1192529947,   0.1342951059,   0.1247513518,   0.0762597471,   0.1676722616
   0.1156200096,   0.1312038302,   0.1223799512,   0.0761311874,   0.1674389988
   0.1156356484,   0.1301725209,   0.1213510111,   0.0760893524,   0.1672890335
   0.1142908260,   0.1291695982,   0.1202393100,   0.0760115832,   0.1671958417
   0.1109143719,   0.1274576932,   0.1191001087,   0.0759443492,   0.1670707464
   0.1077764928,   0.1254609972,   0.1179067492,   0.0758655965,   0.1668999493
   0.1065572277,   0.1239262521,   0.1167974174,   0.0757809430,   0.1667061150
   0.1027971655,   0.1226131096,   0.1159187928,   0.0756810457,   0.1664742380
   0.0992790088,   0.1205363572,   0.1148952991,   0.0755624399,   0.1661892086
   0.0958363414,   0.1187971234,   0.1138833016,   0.0754324645,   0.1658720076
   0.0969559923,   0.1174772456,   0.1129185855,   0.0752857029,   0.1655100733
   0.0977758989,   0.1177035943,   0.1123923212,   0.0751372278,   0.1651245803
   0.1012274250,   0.1177804396,   0.1125314161,   0.0750097856,   0.1647292674
   0.1421722472,   0.1350815445,   0.1207291931,   0.0750177950,   0.1640110463
   0.1651650071,   0.1537982225,   0.1305075139,   0.0752168074,   0.1642185450
   0.1445482075,   0.1503996253,   0.1330353320,   0.0756756365,   0.1652334630
   0.1362547874,   0.1450559199,   0.1318999827,   0.0754999146,   0.1654173881
   0.1307035536,   0.1416048706,   0.1296284348,   0.0754827932,   0.1654724032
   0.1245210543,   0.1376404166,   0.1270311475,   0.0754781738,   0.1655325890
   0.1216719896,   0.1347157210,   0.1245893538,   0.0754617825,   0.1655552983
   0.1169515625,   0.1322031170,   0.1227100641,   0.0754255280,   0.1655225307
   0.1145567149,   0.1294201910,   0.1207640097,   0.0753597319,   0.1654126942
   0.1127915233,   0.1281737238,   0.1193837449,   0.0752861723,   0.1652569324
   0.1104119942,   0.1264731884,   0.1182417348,   0.0752144754,   0.1650934368
   0.1034830809,   0.1240767539,   0.1171177104,   0.0751427710,   0.1649243534
   0.0978590250,   0.1209518686,   0.1156336889,   0.0750552341,   0.1647292376
   0.0967427865,   0.1191517562,   0.1142387539,   0.0749416202,   0.1644729376
   0.0962212458,   0.1179207042,   0.1131788269,   0.0748184919,   0.1641775668
