 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0639788508,   0.0958158746,   0.0962149650,   0.0600478239,   0.1210833713
   0.0633306056,   0.0956881344,   0.0960324854,   0.0599899404,   0.1208901778
   0.0629905835,   0.0955328867,   0.0959101915,   0.0599351376,   0.1207096055
   0.0814661533,   0.0993888974,   0.0985674337,   0.0598408133,   0.1203840822
   0.0965977237,   0.1043807492,   0.0988407508,   0.0598256662,   0.1202434450
   0.1454280913,   0.1328107715,   0.1107962132,   0.0602531135,   0.1202943176
   0.1562018842,   0.1527924091,   0.1286502630,   0.0630631298,   0.1226114184
   0.1444337368,   0.1457600743,   0.1254836023,   0.0640694946,   0.1260501295
   0.1369297206,   0.1421460211,   0.1233664900,   0.0640458688,   0.1279671341
   0.1314994246,   0.1385451406,   0.1212520748,   0.0639487356,   0.1290760040
   0.1249331608,   0.1345840394,   0.1194598302,   0.0638366938,   0.1296930611
   0.1191946864,   0.1311052740,   0.1181235760,   0.0636213571,   0.1299875528
   0.1148182005,   0.1283529699,   0.1176271290,   0.0632649213,   0.1298590899
   0.1140629128,   0.1283701062,   0.1182657182,   0.0636856183,   0.1300366372
   0.1932144910,   0.1642392427,   0.1331458390,   0.0674650818,   0.1330534220
   0.1980527192,   0.1762043089,   0.1461158246,   0.0812456161,   0.1363177449
   0.1993741393,   0.1808536649,   0.1511327326,   0.0914667919,   0.1411025822
   0.1998800486,   0.1835126281,   0.1544473022,   0.0952794924,   0.1473028958
   0.2000589520,   0.1841085702,   0.1561298519,   0.0968966782,   0.1522642672
   0.2005706280,   0.1848418117,   0.1573308110,   0.0981071219,   0.1568594575
   0.1952180266,   0.1844507754,   0.1581975669,   0.0990674943,   0.1611684859
   0.1753616482,   0.1756098866,   0.1560462713,   0.0970814899,   0.1642827988
   0.1667234004,   0.1686600000,   0.1508837044,   0.0939225927,   0.1655966491
   0.1614606082,   0.1639886498,   0.1467882544,   0.0917006806,   0.1664501131
   0.1554518044,   0.1596685499,   0.1435241550,   0.0900358036,   0.1672534198
   0.1471536458,   0.1542294770,   0.1398160160,   0.0886563063,   0.1680722535
   0.1414938718,   0.1497807354,   0.1363623887,   0.0862430707,   0.1699057221
   0.1370021105,   0.1460629106,   0.1332411766,   0.0791113451,   0.1739197671
   0.1320235729,   0.1425325871,   0.1305196583,   0.0783424079,   0.1731120795
   0.1263145506,   0.1389555335,   0.1279799640,   0.0782039985,   0.1729486734
   0.1203021780,   0.1350544095,   0.1253787428,   0.0781466737,   0.1729065180
   0.1166481599,   0.1319484115,   0.1230166778,   0.0780868754,   0.1728289425
   0.1168549955,   0.1311160475,   0.1221800521,   0.0780428872,   0.1726571918
   0.1156543493,   0.1301835328,   0.1211231127,   0.0779579207,   0.1725314707
   0.1123014465,   0.1284863949,   0.1200101376,   0.0778790861,   0.1723742038
   0.1092049479,   0.1265074462,   0.1188409925,   0.0777853876,   0.1721646190
   0.1080647931,   0.1250179857,   0.1177656054,   0.0776836947,   0.1719269454
   0.1043193862,   0.1237385049,   0.1169347018,   0.0775660649,   0.1716483831
   0.1008646190,   0.1216781810,   0.1159341335,   0.0774285719,   0.1713147163
   0.0974706411,   0.1199703142,   0.1149493605,   0.0772786140,   0.1709463745
   0.0986464322,   0.1187063530,   0.1140149832,   0.0771111399,   0.1705312729
   0.0994590372,   0.1190027073,   0.1135503799,   0.0769427419,   0.1700930297
   0.1030639112,   0.1192046404,   0.1138026491,   0.0767898336,   0.1696338505
   0.1444209665,   0.1376010180,   0.1230137870,   0.0767619088,   0.1687440276
   0.1673668325,   0.1562867016,   0.1328709424,   0.0770045966,   0.1690072715
   0.1467959732,   0.1523412913,   0.1350896657,   0.0774289146,   0.1700921357
