 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0630146712,   0.0946946368,   0.0952090845,   0.0597959943,   0.1202829108
   0.0622447804,   0.0946082175,   0.0950959176,   0.0597164296,   0.1200653687
   0.0617962964,   0.0944549888,   0.0949946195,   0.0596547015,   0.1198615879
   0.0787687749,   0.0958185568,   0.0953149348,   0.0595992990,   0.1196852252
   0.0931261256,   0.1007367074,   0.0955724046,   0.0595611520,   0.1195240691
   0.1401414126,   0.1274480373,   0.1046237946,   0.0596558750,   0.1194453612
   0.1494883746,   0.1473238319,   0.1244471446,   0.0615529716,   0.1207906455
   0.1396764666,   0.1418603063,   0.1227488518,   0.0626025274,   0.1232793331
   0.1335153133,   0.1392174661,   0.1211944818,   0.0627616793,   0.1248876080
   0.1285752654,   0.1362348348,   0.1194877625,   0.0627690256,   0.1259057671
   0.1223754510,   0.1326508373,   0.1179484800,   0.0627130643,   0.1265072972
   0.1169310138,   0.1294112206,   0.1167286858,   0.0625572652,   0.1268334389
   0.1126903221,   0.1267728508,   0.1162445843,   0.0622590370,   0.1267849952
   0.1108861417,   0.1254805624,   0.1160778403,   0.0621556975,   0.1266702861
   0.1924582422,   0.1623584628,   0.1302899718,   0.0644767582,   0.1279789209
   0.1977868974,   0.1749773175,   0.1440582424,   0.0761209801,   0.1307414025
   0.1989170164,   0.1788146943,   0.1492421627,   0.0876722559,   0.1337415427
   0.1995374113,   0.1820135564,   0.1522116363,   0.0930314213,   0.1397144794
   0.1999185681,   0.1834378839,   0.1543945670,   0.0951794758,   0.1454472840
   0.2003400028,   0.1842386425,   0.1559634358,   0.0967400819,   0.1507224739
   0.1808030456,   0.1786299646,   0.1559748799,   0.0965997949,   0.1551878452
   0.1689004302,   0.1704257429,   0.1520694047,   0.0934699178,   0.1574167609
   0.1616174281,   0.1645373702,   0.1475445330,   0.0906846970,   0.1582975537
   0.1571136415,   0.1604916304,   0.1439750791,   0.0886560231,   0.1588479728
   0.1516346782,   0.1566602290,   0.1411107183,   0.0871068314,   0.1594035774
   0.1437683254,   0.1516506374,   0.1377671957,   0.0858178139,   0.1599900126
   0.1381184757,   0.1471870989,   0.1343123317,   0.0846421644,   0.1605653912
   0.1338883936,   0.1437557191,   0.1315069795,   0.0827843174,   0.1619293988
   0.1292718351,   0.1405176222,   0.1289803833,   0.0762946159,   0.1658578515
   0.1238359734,   0.1371475160,   0.1265559047,   0.0753849298,   0.1650371850
   0.1180105656,   0.1334091723,   0.1240559071,   0.0751727596,   0.1646912396
   0.1144520193,   0.1303804964,   0.1217350215,   0.0750779212,   0.1645514667
   0.1138976067,   0.1286903769,   0.1201019287,   0.0750326961,   0.1644664407
   0.1121352687,   0.1275852472,   0.1189658120,   0.0749833509,   0.1643888205
   0.1088212654,   0.1259616911,   0.1179321408,   0.0749208778,   0.1642670035
   0.1057709605,   0.1240606382,   0.1168234572,   0.0748446807,   0.1640978307
   0.1046001688,   0.1225856841,   0.1157759503,   0.0747632533,   0.1639083922
   0.1009765044,   0.1213371828,   0.1149320155,   0.0746670812,   0.1636835635
   0.0975359380,   0.1193479821,   0.1139597446,   0.0745535195,   0.1634084582
   0.0941737965,   0.1176683158,   0.1129900441,   0.0744297951,   0.1631046385
   0.0953498781,   0.1163777187,   0.1120573804,   0.0742900521,   0.1627583057
