 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0637432709,   0.0951951742,   0.0955997556,   0.0600863732,   0.1212069988
   0.0629809350,   0.0950884447,   0.0954584777,   0.0599971451,   0.1209632680
   0.0625354052,   0.0949143171,   0.0953335911,   0.0599282831,   0.1207360253
   0.0793279558,   0.0962455943,   0.0956249386,   0.0598686561,   0.1205469817
   0.0934847668,   0.1011514291,   0.0959039852,   0.0598256700,   0.1203672811
   0.1407303065,   0.1280574650,   0.1053343117,   0.0599314608,   0.1202730089
   0.1503210962,   0.1480065435,   0.1250206232,   0.0619026832,   0.1216985062
   0.1404347122,   0.1424286664,   0.1231557950,   0.0629375502,   0.1242588758
   0.1339535266,   0.1396208555,   0.1215540245,   0.0630781129,   0.1258685738
   0.1289144456,   0.1365107149,   0.1197699904,   0.0630718991,   0.1268713176
   0.1227140278,   0.1328916848,   0.1181746945,   0.0630001724,   0.1274408698
   0.1172522381,   0.1296496093,   0.1170229167,   0.0628050938,   0.1277134567
   0.1130300835,   0.1270465106,   0.1165758893,   0.0625031590,   0.1276169568
   0.1113760993,   0.1259385347,   0.1165239215,   0.0624585040,   0.1275215447
   0.1925693005,   0.1626319289,   0.1307218522,   0.0649503767,   0.1290399283
   0.1978224069,   0.1751173139,   0.1442979276,   0.0767146423,   0.1319926083
   0.1989695728,   0.1790285856,   0.1494337618,   0.0881956443,   0.1351233274
   0.1995721906,   0.1821322441,   0.1525119990,   0.0933776647,   0.1411018968
   0.1999444216,   0.1835331768,   0.1546551138,   0.0954586416,   0.1466918886
   0.2004694343,   0.1843600571,   0.1562039703,   0.0969568789,   0.1518309116
   0.1829986125,   0.1796033084,   0.1563117951,   0.0971159562,   0.1563069820
   0.1698167473,   0.1711993366,   0.1528504640,   0.0938483700,   0.1585985273
   0.1625421345,   0.1652752459,   0.1481423974,   0.0910822451,   0.1594842374
   0.1579252630,   0.1611372679,   0.1444916278,   0.0890685171,   0.1600755006
   0.1523583084,   0.1572260708,   0.1415630728,   0.0875293240,   0.1606750637
   0.1444177330,   0.1521421522,   0.1381559074,   0.0862454176,   0.1612972468
   0.1387341321,   0.1476532817,   0.1346777081,   0.0850713328,   0.1619000584
   0.1344540119,   0.1441752315,   0.1318241507,   0.0820126086,   0.1643472910
   0.1297685951,   0.1408762783,   0.1292441338,   0.0763831735,   0.1670294106
   0.1242744923,   0.1374654919,   0.1268029213,   0.0758132488,   0.1662636548
   0.1184111312,   0.1336956024,   0.1242831871,   0.0756348148,   0.1659817845
   0.1148315519,   0.1306497604,   0.1219511554,   0.0755498484,   0.1658610255
   0.1143467352,   0.1290422678,   0.1203964427,   0.0755078942,   0.1657725871
   0.1126355976,   0.1279528439,   0.1192711145,   0.0754544586,   0.1656901538
   0.1093138605,   0.1263199300,   0.1182306334,   0.0753896236,   0.1655627787
   0.1062585413,   0.1244095117,   0.1171160638,   0.0753107294,   0.1653871536
   0.1050949171,   0.1229343861,   0.1160666272,   0.0752261803,   0.1651902050
   0.1014554799,   0.1216836274,   0.1152264252,   0.0751266927,   0.1649570167
   0.0980151445,   0.1196859404,   0.1142522693,   0.0750095770,   0.1646729857
   0.0946515575,   0.1180042177,   0.1132821739,   0.0748819038,   0.1643594056
   0.0958323181,   0.1167197824,   0.1123509556,   0.0747379586,   0.1640025675
   0.0967472866,   0.1169618666,   0.1118345335,   0.0745924562,   0.1636233628
   0.1000828817,   0.1167234927,   0.1116548106,   0.0744723007,   0.1632725298
