 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0628430694,   0.0948244482,   0.0953780785,   0.0596207492,   0.1197412610
   0.0621822029,   0.0947128534,   0.0952184647,   0.0595444962,   0.1195202693
   0.0618018918,   0.0945414454,   0.0950791314,   0.0594829693,   0.1193152592
   0.0791671872,   0.0967568383,   0.0962344408,   0.0594070964,   0.1190792024
   0.0937631056,   0.1016234159,   0.0965050459,   0.0593781993,   0.1189154610
   0.1418794990,   0.1293672621,   0.1070268601,   0.0595737398,   0.1188462153
   0.1519894749,   0.1493734568,   0.1260387748,   0.0618574470,   0.1205417141
   0.1414957792,   0.1432778686,   0.1237429082,   0.0629271418,   0.1234183982
   0.1345806420,   0.1402149647,   0.1219363362,   0.0630132109,   0.1251741648
   0.1294494420,   0.1369324625,   0.1200040504,   0.0629632398,   0.1262360662
   0.1231377497,   0.1332074255,   0.1183332726,   0.0628680885,   0.1268327087
   0.1175645143,   0.1298594624,   0.1169734001,   0.0627093315,   0.1271560490
   0.1132000908,   0.1271204054,   0.1164357215,   0.0623866506,   0.1271055043
   0.1118054837,   0.1264264733,   0.1167029142,   0.0625426620,   0.1271507442
   0.1927283555,   0.1630693674,   0.1314187497,   0.0656519905,   0.1292976141
   0.1979017705,   0.1755182743,   0.1450404674,   0.0788177475,   0.1319418252
   0.1991042495,   0.1796246022,   0.1500588804,   0.0896662995,   0.1362446994
   0.1996947676,   0.1826965660,   0.1532363445,   0.0940636992,   0.1425965726
   0.1999826431,   0.1837210655,   0.1551398635,   0.0959100798,   0.1479956955
   0.2004992068,   0.1845054924,   0.1565920711,   0.0972460657,   0.1529604197
   0.1873532087,   0.1814309210,   0.1570759863,   0.0977506563,   0.1573940217
   0.1712668687,   0.1723282933,   0.1535607725,   0.0949148014,   0.1599660069
   0.1635167748,   0.1660603136,   0.1487698853,   0.0919498354,   0.1609646082
   0.1587403417,   0.1617937386,   0.1450182796,   0.0898135677,   0.1615848541
   0.1530680358,   0.1577869207,   0.1420134902,   0.0882008299,   0.1622151285
   0.1450430155,   0.1526200026,   0.1385371983,   0.0868655220,   0.1628864557
   0.1394201815,   0.1481915116,   0.1351086199,   0.0856630728,   0.1634573787
   0.1351120025,   0.1446648687,   0.1321983486,   0.0814223364,   0.1667528003
   0.1303549409,   0.1413048506,   0.1295711100,   0.0767720640,   0.1684281975
   0.1248021349,   0.1378496885,   0.1271041930,   0.0763701499,   0.1678618938
   0.1188971400,   0.1340437233,   0.1245615482,   0.0762515217,   0.1677041203
   0.1152952984,   0.1309798807,   0.1222192943,   0.0761832222,   0.1676139534
   0.1150760502,   0.1296773255,   0.1209469587,   0.0761490539,   0.1675071567
   0.1135671958,   0.1286443323,   0.1198432222,   0.0760842189,   0.1674157679
   0.1102345362,   0.1269840002,   0.1187660024,   0.0760158449,   0.1672822237
   0.1071565151,   0.1250430495,   0.1176239997,   0.0759337097,   0.1670998931
   0.1059874967,   0.1235532090,   0.1165570319,   0.0758453757,   0.1668944657
   0.1023021936,   0.1222845167,   0.1157109663,   0.0757418424,   0.1666514874
   0.0988429338,   0.1202580705,   0.1147218645,   0.0756199062,   0.1663561463
   0.0954579413,   0.1185594648,   0.1137403473,   0.0754868686,   0.1660295725
   0.0966263190,   0.1172722727,   0.1128020063,   0.0753372908,   0.1656589508
   0.0975003988,   0.1175227836,   0.1122941971,   0.0751862004,   0.1652654260
   0.1009208784,   0.1174569055,   0.1122877449,   0.0750565827,   0.1648801565
