 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0650511459,   0.0963194296,   0.0965405479,   0.0605824254,   0.1227549762
   0.0642914549,   0.0961962640,   0.0963779539,   0.0605149679,   0.1225458831
   0.0638818145,   0.0960259289,   0.0962610692,   0.0604549423,   0.1223498434
   0.0818092078,   0.0991249681,   0.0981987268,   0.0603579246,   0.1220465228
   0.0965437144,   0.1041478887,   0.0984826982,   0.0603385568,   0.1218905002
   0.1446858048,   0.1318648458,   0.1095773950,   0.0606150180,   0.1218429431
   0.1549811810,   0.1518625766,   0.1280165166,   0.0631738380,   0.1239082962
   0.1437580734,   0.1452508718,   0.1251413077,   0.0641755387,   0.1270919442
   0.1365474612,   0.1418593824,   0.1231692359,   0.0642110780,   0.1288987994
   0.1312347949,   0.1383431256,   0.1211801097,   0.0641574264,   0.1299683750
   0.1247470230,   0.1344542354,   0.1194481701,   0.0640704110,   0.1305743605
   0.1191008911,   0.1310724467,   0.1183371842,   0.0638131350,   0.1308151335
   0.1148641780,   0.1284380853,   0.1178619713,   0.0634942874,   0.1306619942
   0.1138759255,   0.1281033903,   0.1182719097,   0.0637208298,   0.1307142675
   0.1931024045,   0.1639072895,   0.1326277256,   0.0669941902,   0.1332483590
   0.1979668438,   0.1758027822,   0.1454296559,   0.0793850347,   0.1370324194
   0.1992007345,   0.1800875515,   0.1504711211,   0.0904783532,   0.1406911165
   0.1997828186,   0.1830889583,   0.1539630890,   0.0947842896,   0.1465891451
   0.2000347227,   0.1839912832,   0.1558732092,   0.0965764076,   0.1516262591
   0.2005607635,   0.1847942770,   0.1572359204,   0.0978775471,   0.1563021839
   0.1924015880,   0.1834472269,   0.1579433084,   0.0987656489,   0.1606794596
   0.1737548262,   0.1743440777,   0.1551405638,   0.0964052826,   0.1635948420
   0.1655407995,   0.1677001864,   0.1501008719,   0.0933550671,   0.1648254544
   0.1604552120,   0.1631754935,   0.1461292803,   0.0911993384,   0.1656443775
   0.1545693874,   0.1589701325,   0.1429612786,   0.0895743892,   0.1664367765
   0.1463731080,   0.1536334157,   0.1393430382,   0.0882238820,   0.1671780348
   0.1406845301,   0.1491531283,   0.1358677298,   0.0858482271,   0.1690521240
   0.1362479329,   0.1454983354,   0.1328007877,   0.0787941590,   0.1730431020
   0.1313399374,   0.1420267522,   0.1301256865,   0.0780257508,   0.1722635329
   0.1256953180,   0.1385035366,   0.1276278198,   0.0778897554,   0.1721013188
   0.1197376922,   0.1346520185,   0.1250671148,   0.0778317451,   0.1720553041
   0.1161231175,   0.1315794587,   0.1227344051,   0.0777719021,   0.1719761342
   0.1160922423,   0.1304778606,   0.1216543168,   0.0777253881,   0.1718264520
   0.1147295013,   0.1295101643,   0.1205992624,   0.0776482522,   0.1717030257
   0.1114196926,   0.1278606653,   0.1195380017,   0.0775692463,   0.1715418249
   0.1083741859,   0.1259315610,   0.1184114069,   0.0774750859,   0.1713287681
   0.1072678193,   0.1244756877,   0.1173681319,   0.0773733780,   0.1710892469
   0.1035889983,   0.1232314557,   0.1165576279,   0.0772560462,   0.1708101332
   0.1001761854,   0.1212138012,   0.1155838892,   0.0771194175,   0.1704771370
   0.0968270972,   0.1195371002,   0.1146212220,   0.0769708678,   0.1701110154
   0.0980381668,   0.1182925478,   0.1137045696,   0.0768052116,   0.1696993113
   0.0988998190,   0.1185981110,   0.1132444963,   0.0766386539,   0.1692650467
   0.1024494246,   0.1186556891,   0.1133542135,   0.0764899477,   0.1688283533
   0.1424870491,   0.1350951344,   0.1205889359,   0.0764073133,   0.1680413485
   0.1650284529,   0.1536460519,   0.1306564212,   0.0764807537,   0.1680768430
   0.1448877454,   0.1508660614,   0.1342282444,   0.0768084601,   0.1686709225
   0.1371293664,   0.1458239555,   0.1326772571,   0.0767582953,   0.1688997447
   0.1316395998,   0.1423225850,   0.1302276254,   0.0767679662,   0.1690065116
   0.1254179925,   0.1382953078,   0.1275553554,   0.0767686293,   0.1690804362
   0.1225291193,   0.1353365332,   0.1250839382,   0.0767500624,   0.1690999269
   0.1177628636,   0.1327961981,   0.1232045516,   0.0767088160,   0.1690558195
