 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0653272122,   0.0966995135,   0.0968898162,   0.0606687441,   0.1230084077
   0.0645606443,   0.0965835229,   0.0967401117,   0.0606296137,   0.1228564754
   0.0641741902,   0.0964262635,   0.0966429412,   0.0605851635,   0.1227121130
   0.0826378837,   0.1003119648,   0.0993006453,   0.0604875907,   0.1223886088
   0.0976725370,   0.1053668559,   0.0996027067,   0.0604793616,   0.1222683787
   0.1462784857,   0.1335260719,   0.1114729717,   0.0608868860,   0.1222955957
   0.1570083797,   0.1535294950,   0.1292583048,   0.0637148917,   0.1246934310
   0.1449684352,   0.1464005709,   0.1259495765,   0.0646844655,   0.1281764805
   0.1373434067,   0.1426840127,   0.1238031909,   0.0646707341,   0.1300861984
   0.1319054663,   0.1389455497,   0.1217277348,   0.0645986497,   0.1311980933
   0.1253207326,   0.1349682212,   0.1199577898,   0.0645132512,   0.1318447590
   0.1196121871,   0.1315527409,   0.1188902482,   0.0642308146,   0.1320843697
   0.1155922115,   0.1291358322,   0.1185342371,   0.0639990568,   0.1319833994
   0.1151610389,   0.1292617321,   0.1191391945,   0.0643784478,   0.1321883202
   0.1933920085,   0.1646266282,   0.1336711943,   0.0680393055,   0.1352733672
   0.1980637461,   0.1762738377,   0.1461758614,   0.0811429769,   0.1390803307
   0.1994049698,   0.1810126305,   0.1512241066,   0.0916483477,   0.1432712674
   0.1999010593,   0.1836255193,   0.1547480524,   0.0955266804,   0.1491737366
   0.2000775635,   0.1842022091,   0.1563287377,   0.0972297043,   0.1540090889
   0.2005844116,   0.1849119514,   0.1575567722,   0.0984185562,   0.1585417837
   0.1968050301,   0.1850114018,   0.1585082412,   0.0993969887,   0.1627738029
   0.1765121520,   0.1764999032,   0.1566205025,   0.0977801532,   0.1660306007
   0.1674644351,   0.1692591608,   0.1513624638,   0.0946154818,   0.1675191969
   0.1620671153,   0.1644778848,   0.1471785009,   0.0923712105,   0.1684794873
   0.1559701711,   0.1600783914,   0.1438511908,   0.0906951800,   0.1693536788
   0.1476067007,   0.1545765251,   0.1400932968,   0.0893060118,   0.1702451259
   0.1419095844,   0.1500944495,   0.1366007179,   0.0844530463,   0.1738928258
   0.1373587251,   0.1463267356,   0.1334404796,   0.0794188231,   0.1756118238
   0.1323409081,   0.1427680254,   0.1307056099,   0.0790363476,   0.1750613302
   0.1266081929,   0.1391735673,   0.1281616241,   0.0789516866,   0.1749962717
   0.1205873638,   0.1352654994,   0.1255652159,   0.0789041221,   0.1749697626
   0.1169428527,   0.1321682483,   0.1232200265,   0.0788417608,   0.1748839617
   0.1172071993,   0.1313899010,   0.1224362999,   0.0787864551,   0.1746869087
   0.1160545051,   0.1304877251,   0.1214047074,   0.0786967799,   0.1745430529
   0.1127251908,   0.1288083047,   0.1203122288,   0.0786122382,   0.1743701696
   0.1096593961,   0.1268482208,   0.1191613674,   0.0785119608,   0.1741433442
   0.1085617095,   0.1253858358,   0.1181064546,   0.0784030929,   0.1738870442
   0.1048365086,   0.1241279095,   0.1172995120,   0.0782782659,   0.1735894084
   0.1014182344,   0.1220832020,   0.1163127571,   0.0781332254,   0.1732362807
   0.0980522260,   0.1203941554,   0.1153426990,   0.0779753700,   0.1728476584
   0.0992562175,   0.1191567257,   0.1144232675,   0.0777998194,   0.1724118739
   0.1000755280,   0.1194829568,   0.1139844358,   0.0776237696,   0.1719534397
   0.1037377194,   0.1197167933,   0.1142620742,   0.0774619654,   0.1714728028
   0.1450780034,   0.1382932663,   0.1236095205,   0.0774154812,   0.1705361009
   0.1679230183,   0.1570559442,   0.1335396320,   0.0776357502,   0.1707746387
   0.1474955827,   0.1529544294,   0.1357430667,   0.0780705288,   0.1718485206
   0.1391782165,   0.1474493593,   0.1340139359,   0.0779296681,   0.1720483005
   0.1335048527,   0.1437348574,   0.1313690245,   0.0779305845,   0.1721528172
   0.1271515638,   0.1395594180,   0.1285489500,   0.0779315904,   0.1722364724
   0.1241494268,   0.1365055889,   0.1259838492,   0.0779126659,   0.1722608656
   0.1192543954,   0.1338742226,   0.1240553856,   0.0778699368,   0.1722161174
   0.1166128367,   0.1309839189,   0.1220527962,   0.0777930468,   0.1720828563
   0.1147498563,   0.1296569258,   0.1206607148,   0.0777050778,   0.1718936414
   0.1124410480,   0.1279593557,   0.1195218936,   0.0776167884,   0.1716900170
   0.1054597497,   0.1255213916,   0.1184046417,   0.0775265694,   0.1714756191
   0.0998503491,   0.1223584786,   0.1168977171,   0.0774168000,   0.1712271124
   0.0988181233,   0.1206092909,   0.1155227572,   0.0772787333,   0.1709099263
   0.0984027460,   0.1194435880,   0.1145159975,   0.0771309435,   0.1705509573
   0.0987911820,   0.1189440340,   0.1138497964,   0.0769772455,   0.1701610386
   0.0969743058,   0.1183878630,   0.1134217903,   0.0768339932,   0.1697798073
   0.0936603695,   0.1172416210,   0.1129495353,   0.0766829029,   0.1693865806
   0.0925554782,   0.1160646230,   0.1123542637,   0.0765217245,   0.1689688861
   0.0910200551,   0.1153759807,   0.1118421853,   0.0763502494,   0.1685238332
   0.0899541304,   0.1145206466,   0.1113512367,   0.0761749297,   0.1680617779
   0.0944889858,   0.1144748554,   0.1109683439,   0.0760031193,   0.1676003486
   0.0901559070,   0.1147591323,   0.1109118909,   0.0758444592,   0.1671605110
   0.0863151625,   0.1133688539,   0.1106069535,   0.0756758749,   0.1667095274
   0.0833807737,   0.1120320112,   0.1100782752,   0.0754923970,   0.1662273556
   0.0815443099,   0.1108617261,   0.1095034778,   0.0753147528,   0.1657493114
   0.0812742263,   0.1104321554,   0.1092462763,   0.0751176924,   0.1652426124
   0.0884896144,   0.1177734807,   0.1152473390,   0.0747005790,   0.1638298035
   0.0920111537,   0.1169868037,   0.1136059687,   0.0745811015,   0.1634913534
   0.0893996507,   0.1156387702,   0.1122234464,   0.0744358450,   0.1631593555
   0.0838346481,   0.1134643406,   0.1110705957,   0.0742837340,   0.1627843380
   0.0825769305,   0.1116433069,   0.1099586412,   0.0741172433,   0.1623714864
   0.0812246427,   0.1105943024,   0.1091053486,   0.0739486367,   0.1619370580
   0.0787294209,   0.1094721109,   0.1084206402,   0.0737815276,   0.1614981890
   0.0770714357,   0.1084382683,   0.1077878028,   0.0735971928,   0.1610195488
