 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0654947385,   0.0967325792,   0.0968885869,   0.0607173331,   0.1231731176
   0.0647461340,   0.0966004133,   0.0967145190,   0.0606600717,   0.1229809672
   0.0643555075,   0.0964276493,   0.0965955555,   0.0606046654,   0.1228004694
   0.0826578289,   0.1001231447,   0.0990754664,   0.0605026931,   0.1224678755
   0.0975586548,   0.1051803455,   0.0993664414,   0.0604883358,   0.1223238260
   0.1460121870,   0.1332029253,   0.1110670492,   0.0608631670,   0.1223290265
   0.1566912532,   0.1532282829,   0.1290315241,   0.0636328086,   0.1246520057
   0.1449104995,   0.1462182701,   0.1258109510,   0.0646069944,   0.1280633211
   0.1374112368,   0.1425945461,   0.1236946285,   0.0645973459,   0.1299319416
   0.1319437027,   0.1389182806,   0.1216383278,   0.0645253062,   0.1310176849
   0.1253616959,   0.1349393129,   0.1198649406,   0.0644308180,   0.1316330582
   0.1196581721,   0.1315231025,   0.1187951565,   0.0641466752,   0.1318508089
   0.1154320538,   0.1288932562,   0.1183319017,   0.0638153031,   0.1316697150
   0.1147773936,   0.1289199591,   0.1188953593,   0.0641894788,   0.1317966282
   0.1933148056,   0.1644376069,   0.1334024221,   0.0677774549,   0.1347623318
   0.1980460137,   0.1761702448,   0.1460163146,   0.0807974935,   0.1384845376
   0.1993616670,   0.1808101386,   0.1510711461,   0.0913867578,   0.1426134408
   0.1998780668,   0.1835214198,   0.1545077264,   0.0953619704,   0.1485320479
   0.2000703514,   0.1841688603,   0.1563062519,   0.0970253721,   0.1534109861
   0.2005788237,   0.1848807186,   0.1574091613,   0.0983229578,   0.1579797417
   0.1959100962,   0.1847123504,   0.1584669203,   0.0992219001,   0.1622527838
   0.1759855151,   0.1761257946,   0.1564677805,   0.0973476022,   0.1653997004
   0.1672597826,   0.1690969020,   0.1512410641,   0.0942406505,   0.1667853892
   0.1619129032,   0.1643544734,   0.1470830888,   0.0920562893,   0.1677140146
   0.1558435261,   0.1599785686,   0.1437727213,   0.0904137343,   0.1686048806
   0.1474976838,   0.1544927359,   0.1400257796,   0.0890432820,   0.1693888903
   0.1417774856,   0.1499888301,   0.1365163177,   0.0848701373,   0.1727292538
   0.1372334212,   0.1462328285,   0.1333673894,   0.0792303681,   0.1749869138
   0.1322274059,   0.1426835954,   0.1306386590,   0.0788110718,   0.1744505614
   0.1265032142,   0.1390956640,   0.1280971766,   0.0787267163,   0.1743858457
   0.1204864457,   0.1351910979,   0.1255007237,   0.0786797404,   0.1743605733
   0.1168403774,   0.1320923716,   0.1231517494,   0.0786186606,   0.1742778718
   0.1170237362,   0.1312267929,   0.1222875565,   0.0785651729,   0.1740921736
   0.1158103943,   0.1303043664,   0.1212486476,   0.0784785002,   0.1739527583
   0.1124797165,   0.1286284775,   0.1201623157,   0.0783951059,   0.1737821400
   0.1094149053,   0.1266725361,   0.1190151796,   0.0782959908,   0.1735579222
   0.1083132923,   0.1252097636,   0.1179612949,   0.0781884566,   0.1733047366
   0.1045948565,   0.1239530370,   0.1171524450,   0.0780650228,   0.1730104536
   0.1011754051,   0.1219120473,   0.1161672026,   0.0779215321,   0.1726609021
   0.0978111327,   0.1202240959,   0.1151975393,   0.0777653456,   0.1722763330
   0.0990149826,   0.1189840659,   0.1142776981,   0.0775915831,   0.1718448102
   0.0998407453,   0.1193050817,   0.1138336882,   0.0774172023,   0.1713905632
   0.1034753248,   0.1194939166,   0.1140690073,   0.0772573873,   0.1709185839
   0.1444756091,   0.1375379264,   0.1229056492,   0.0771956295,   0.1700067818
   0.1672646701,   0.1561866552,   0.1329382509,   0.0773753673,   0.1701820493
   0.1468769610,   0.1524482518,   0.1353408992,   0.0778101608,   0.1711708605
   0.1386507154,   0.1470239311,   0.1336506009,   0.0776827410,   0.1713851243
   0.1330128014,   0.1433611363,   0.1310655624,   0.0776826218,   0.1714845300
   0.1266940385,   0.1392253786,   0.1282868981,   0.0776823387,   0.1715630591
   0.1237236708,   0.1361982524,   0.1257487386,   0.0776626691,   0.1715841293
   0.1188646331,   0.1335929334,   0.1238357350,   0.0776195452,   0.1715375036
   0.1162723824,   0.1307279170,   0.1218507290,   0.0775428861,   0.1714038253
   0.1144346595,   0.1294219196,   0.1204691380,   0.0774555728,   0.1712155491
   0.1121248677,   0.1277316809,   0.1193374842,   0.0773682594,   0.1710137278
   0.1051621437,   0.1253079176,   0.1182261407,   0.0772792920,   0.1708019376
   0.0995611772,   0.1221583933,   0.1167291030,   0.0771712661,   0.1705571413
   0.0985268578,   0.1204091236,   0.1153575256,   0.0770352259,   0.1702446342
   0.0981062427,   0.1192410141,   0.1143490225,   0.0768894926,   0.1698906571
   0.0984874666,   0.1187342927,   0.1136778370,   0.0767378211,   0.1695058942
   0.0966714844,   0.1181745082,   0.1132446304,   0.0765965134,   0.1691296101
   0.0933581442,   0.1170301661,   0.1127707288,   0.0764473379,   0.1687412411
   0.0922388658,   0.1158514321,   0.1121760383,   0.0762881786,   0.1683284193
   0.0906991810,   0.1151575446,   0.1116619483,   0.0761186182,   0.1678881347
   0.0896232054,   0.1142996252,   0.1111695543,   0.0759452358,   0.1674308330
   0.0941524431,   0.1142432317,   0.1107838154,   0.0757753402,   0.1669740826
   0.0898554400,   0.1145296916,   0.1107217222,   0.0756183788,   0.1665385365
   0.0860001296,   0.1131495759,   0.1104196310,   0.0754514933,   0.1660915911
   0.0830624476,   0.1118160486,   0.1098954156,   0.0752698556,   0.1656136811
   0.0812220722,   0.1106477976,   0.1093241274,   0.0750941634,   0.1651400626
   0.0809353143,   0.1101952195,   0.1090505421,   0.0749004856,   0.1646406054
   0.0875467584,   0.1170291230,   0.1146560982,   0.0744986013,   0.1632907540
   0.0908651426,   0.1162666976,   0.1131026000,   0.0743799508,   0.1629488617
   0.0883473307,   0.1149789318,   0.1117797568,   0.0742335841,   0.1626105160
   0.0829244480,   0.1128925160,   0.1106761917,   0.0740805194,   0.1622302830
   0.0817259774,   0.1111331061,   0.1096097231,   0.0739137083,   0.1618140638
   0.0804466456,   0.1101222411,   0.1087869406,   0.0737451613,   0.1613776535
   0.0780331641,   0.1090428531,   0.1081261560,   0.0735783726,   0.1609380096
   0.0764343217,   0.1080450714,   0.1075143144,   0.0733947158,   0.1604595184
   0.0740324855,   0.1070477664,   0.1069594026,   0.0732107833,   0.1599669307
   0.0717205182,   0.1059935987,   0.1064317003,   0.0730308816,   0.1594781280
   0.0723891184,   0.1068240851,   0.1072994992,   0.0727756172,   0.1587922722
   0.0747739300,   0.1065855548,   0.1067936197,   0.0726279393,   0.1583115906
   0.0764114559,   0.1064212471,   0.1062791497,   0.0724826530,   0.1579048485
   0.0750703961,   0.1062325612,   0.1059701815,   0.0723324120,   0.1574963480
   0.0743060410,   0.1057576016,   0.1056789011,   0.0721730590,   0.1570608914
   0.0725970939,   0.1052272469,   0.1054069325,   0.0720216036,   0.1566385478
   0.1330563873,   0.1229452491,   0.1084849015,   0.0719180480,   0.1561525911
   0.1813033670,   0.1605378985,   0.1320105195,   0.0734125152,   0.1571461707
   0.1538878679,   0.1565464288,   0.1347511411,   0.0750338212,   0.1607280672
   0.1390883923,   0.1474644840,   0.1320349127,   0.0747346506,   0.1620970368
   0.1379077435,   0.1461017430,   0.1323335320,   0.0750881433,   0.1627771705
   0.1359604299,   0.1440408528,   0.1310612261,   0.0746876523,   0.1628722548
   0.1289502084,   0.1412169635,   0.1293561757,   0.0745317638,   0.1628004760
   0.1577974111,   0.1485350579,   0.1301198006,   0.0748667344,   0.1630192399
   0.1533930600,   0.1544689983,   0.1336567402,   0.0760807917,   0.1649400890
   0.1386049390,   0.1478538066,   0.1329125017,   0.0758445561,   0.1657857448
   0.1274922043,   0.1407864094,   0.1299444586,   0.0755934119,   0.1657147259
   0.1227449253,   0.1366240978,   0.1265206784,   0.0755125508,   0.1656421423
   0.1195869967,   0.1334442794,   0.1238451600,   0.0754521191,   0.1655686647
   0.1138631478,   0.1306654960,   0.1218299568,   0.0753977671,   0.1654801220
   0.1085878909,   0.1272512078,   0.1197410375,   0.0753267482,   0.1653512269
   0.1073300093,   0.1250931025,   0.1179381013,   0.0752520189,   0.1651941538
   0.1012340337,   0.1241152361,   0.1179497316,   0.0751707256,   0.1648818702
   0.0976969749,   0.1211269200,   0.1161128059,   0.0750159621,   0.1646106541
   0.0931299180,   0.1185511574,   0.1143190488,   0.0748645365,   0.1642772555
   0.0880969018,   0.1159545630,   0.1127666757,   0.0747120082,   0.1639131308
   0.0833265111,   0.1134340018,   0.1113654077,   0.0745574757,   0.1635356992
   0.0801901817,   0.1114860550,   0.1101251021,   0.0743760020,   0.1630942672
   0.0760432333,   0.1095996797,   0.1090418845,   0.0741776302,   0.1625970453
   0.0746413618,   0.1079939827,   0.1080957428,   0.0739927515,   0.1621063948
   0.0750567615,   0.1071786806,   0.1073819250,   0.0738079250,   0.1616211385
   0.0768060833,   0.1070510447,   0.1069411114,   0.0736454055,   0.1611620188
   0.0762250572,   0.1068785414,   0.1066686958,   0.0734720826,   0.1607029289
   0.0757014230,   0.1065366194,   0.1063890830,   0.0732742995,   0.1601757705
   0.0754792616,   0.1062613428,   0.1061465219,   0.0730904266,   0.1596600860
   0.0811333656,   0.1095144376,   0.1086844504,   0.0727796257,   0.1587721556
   0.0893007666,   0.1108548045,   0.1083959490,   0.0726592541,   0.1583261788
   0.1391649544,   0.1308566332,   0.1132955998,   0.0727131814,   0.1580331475
   0.1975433230,   0.1733241230,   0.1423542351,   0.0766488388,   0.1620338857
   0.1976804584,   0.1771360487,   0.1472917199,   0.0804810524,   0.1705915928
   0.1973832697,   0.1775792092,   0.1479539573,   0.0825456083,   0.1777355373
   0.1973473132,   0.1779555529,   0.1485317796,   0.0843888000,   0.1836312860
   0.1970021129,   0.1784037799,   0.1490607113,   0.0861205459,   0.1889536381
   0.1765738279,   0.1718336940,   0.1475162953,   0.0871307626,   0.1932857931
   0.1462063789,   0.1556595117,   0.1421440840,   0.0860802159,   0.1933262199
   0.1292989701,   0.1452282518,   0.1350179017,   0.0857534334,   0.1929249167
   0.1194166914,   0.1372132599,   0.1288533211,   0.0855867490,   0.1927477419
   0.1179100424,   0.1327888966,   0.1248717681,   0.0853892118,   0.1923910230
   0.1834421903,   0.1617930979,   0.1358785629,   0.0855340138,   0.1920028329
   0.1982612461,   0.1792845875,   0.1497641206,   0.0886561573,   0.1966022402
   0.1986805350,   0.1805037111,   0.1506648064,   0.0906685814,   0.2023301572
   0.1973626763,   0.1820251346,   0.1520383805,   0.0925865844,   0.2072422355
   0.1873930246,   0.1789370775,   0.1527410448,   0.0935201719,   0.2109789103
   0.1568280458,   0.1640203148,   0.1488086134,   0.0931250900,   0.2115291655
   0.1391721368,   0.1514970958,   0.1396450996,   0.0930588096,   0.2117297351
   0.1288632601,   0.1431849152,   0.1332220286,   0.0928798020,   0.2115088999
   0.1220807731,   0.1382391453,   0.1295508295,   0.0926079229,   0.2109715492
