 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0651999339,   0.0961153731,   0.0962831974,   0.0607043169,   0.1231276318
   0.0643245131,   0.0960119888,   0.0961622298,   0.0606243126,   0.1229040772
   0.0638306886,   0.0958373770,   0.0960612819,   0.0605599582,   0.1226940230
   0.0807562321,   0.0975472182,   0.0967078060,   0.0604897961,   0.1224793494
   0.0948658809,   0.1024674252,   0.0969769657,   0.0604545511,   0.1223123819
   0.1418843865,   0.1289735883,   0.1062031835,   0.0605606548,   0.1222201958
   0.1513501257,   0.1489329636,   0.1257945299,   0.0625884980,   0.1237398684
   0.1412646323,   0.1432279497,   0.1237378642,   0.0635962337,   0.1263790876
   0.1345981210,   0.1403273344,   0.1220867336,   0.0637306720,   0.1279973090
   0.1295554787,   0.1370652765,   0.1203151792,   0.0637348145,   0.1290024072
   0.1233134940,   0.1334012300,   0.1187273115,   0.0636757389,   0.1295873821
   0.1178618297,   0.1302029938,   0.1178246364,   0.0634105280,   0.1297901869
   0.1137685031,   0.1276920885,   0.1173714548,   0.0631320775,   0.1296487004
   0.1122301966,   0.1266120970,   0.1171793565,   0.0631058738,   0.1295539588
   0.1926981360,   0.1629042029,   0.1311285496,   0.0655231476,   0.1310533285
   0.1978182793,   0.1751211584,   0.1442466378,   0.0762438625,   0.1350049824
   0.1989489645,   0.1789721847,   0.1493562311,   0.0880834311,   0.1374629587
   0.1995967329,   0.1822936833,   0.1526715308,   0.0934151560,   0.1430073678
   0.1999554634,   0.1836162806,   0.1548604816,   0.0956629664,   0.1483719051
   0.2004857510,   0.1844549477,   0.1565024704,   0.0971827284,   0.1534063220
   0.1843156815,   0.1802625656,   0.1567372978,   0.0974953026,   0.1578368396
   0.1705506444,   0.1718357205,   0.1534319669,   0.0942375809,   0.1601804644
   0.1631814986,   0.1658013612,   0.1485767365,   0.0915430710,   0.1611484289
   0.1584660262,   0.1615775973,   0.1448494494,   0.0895656496,   0.1618339270
   0.1528294683,   0.1576001793,   0.1418648511,   0.0880460069,   0.1625211984
   0.1448303908,   0.1524589509,   0.1384099424,   0.0867701322,   0.1631785333
   0.1391001791,   0.1479293704,   0.1348988861,   0.0855956972,   0.1638567597
   0.1347838640,   0.1444160044,   0.1319892853,   0.0799198449,   0.1680802405
   0.1300370991,   0.1410676539,   0.1293815523,   0.0767320991,   0.1685194075
   0.1245092675,   0.1376368105,   0.1269400865,   0.0764110759,   0.1679868549
   0.1186323240,   0.1338572651,   0.1244225875,   0.0762958899,   0.1678327322
   0.1150553674,   0.1308151037,   0.1221024618,   0.0762275457,   0.1677410901
   0.1145810783,   0.1292143166,   0.1205599308,   0.0761844590,   0.1676490605
   0.1128840074,   0.1281434000,   0.1194592267,   0.0761282369,   0.1675548553
   0.1095848158,   0.1265302300,   0.1184434295,   0.0760585219,   0.1674136072
   0.1065604761,   0.1246410459,   0.1173503175,   0.0759738684,   0.1672224551
   0.1054372042,   0.1231927797,   0.1163229942,   0.0758830011,   0.1670087278
   0.1018220261,   0.1219653562,   0.1155070737,   0.0757771432,   0.1667583138
   0.0984176546,   0.1199859977,   0.1145497784,   0.0756531954,   0.1664564610
   0.0950864181,   0.1183251962,   0.1135965213,   0.0755184665,   0.1661242694
   0.0963000953,   0.1170682460,   0.1126825660,   0.0753674433,   0.1657488942
   0.0972253978,   0.1173407659,   0.1121916473,   0.0752151757,   0.1653513908
   0.1006075367,   0.1171165928,   0.1120236516,   0.0750880390,   0.1649834365
   0.1384142339,   0.1298144907,   0.1154612899,   0.0749924555,   0.1645208150
   0.1599483788,   0.1477434039,   0.1248927265,   0.0750515983,   0.1644538492
   0.1395673007,   0.1462875903,   0.1301767677,   0.0751651824,   0.1646267921
   0.1323501021,   0.1419762522,   0.1293888241,   0.0752224848,   0.1647837311
   0.1271383762,   0.1389132440,   0.1274445951,   0.0752385929,   0.1648720652
   0.1211758927,   0.1352244914,   0.1251515150,   0.0752336606,   0.1649145633
   0.1185489967,   0.1325026155,   0.1229436398,   0.0752098039,   0.1649087369
   0.1141320989,   0.1302093863,   0.1212299243,   0.0751648843,   0.1648472548
   0.1121595800,   0.1276619434,   0.1194713488,   0.0750912875,   0.1647114903
   0.1106652021,   0.1266283542,   0.1182385236,   0.0750110969,   0.1645329595
   0.1083705798,   0.1250604689,   0.1172221377,   0.0749342367,   0.1643508524
   0.1016761884,   0.1228331253,   0.1162093729,   0.0748585835,   0.1641668379
