 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0627430528,   0.0954874530,   0.0961106271,   0.0593065508,   0.1187643632
   0.0623578243,   0.0953183025,   0.0958418474,   0.0592549741,   0.1185682267
   0.0621823370,   0.0951693207,   0.0956770033,   0.0592015535,   0.1183876693
   0.0819124952,   0.1009793431,   0.1001367718,   0.0591487437,   0.1180260926
   0.0976905376,   0.1058585569,   0.1003243625,   0.0591143593,   0.1179107204
   0.1474405378,   0.1350603700,   0.1133869812,   0.0599878021,   0.1182924807
   0.1592559814,   0.1550421864,   0.1302170306,   0.0633149669,   0.1212440282
   0.1462985426,   0.1471485049,   0.1264411062,   0.0642636716,   0.1252134889
   0.1380318105,   0.1430644095,   0.1239775121,   0.0640798286,   0.1273064613
   0.1323117614,   0.1391647160,   0.1216076463,   0.0638774931,   0.1284424961
   0.1255912036,   0.1350360364,   0.1196705401,   0.0637006536,   0.1290293038
   0.1196871549,   0.1314107478,   0.1180932447,   0.0634975806,   0.1293226331
   0.1150977388,   0.1284722686,   0.1174249873,   0.0631287470,   0.1292278022
   0.1151168644,   0.1295470297,   0.1189773902,   0.0639693215,   0.1296895593
   0.1936300695,   0.1654049158,   0.1349004656,   0.0692573562,   0.1339474171
   0.1983012259,   0.1772841215,   0.1476443857,   0.0847080201,   0.1379204243
   0.1997420788,   0.1824268997,   0.1528202444,   0.0935418233,   0.1443772465
   0.2000785470,   0.1843515635,   0.1561220586,   0.0967716724,   0.1510351598
   0.2001627088,   0.1845612973,   0.1571115255,   0.0979494825,   0.1556124836
   0.2006295025,   0.1851086617,   0.1579607874,   0.0988919809,   0.1598787308
   0.2008721083,   0.1856002957,   0.1588487774,   0.0997263640,   0.1638439894
   0.1821494699,   0.1801637411,   0.1583267897,   0.0992178321,   0.1673723310
   0.1704139560,   0.1716658473,   0.1533301026,   0.0959147513,   0.1691693068
   0.1645414233,   0.1664911509,   0.1488181651,   0.0935249850,   0.1702291816
   0.1581230462,   0.1617908329,   0.1452346593,   0.0917623192,   0.1712183058
   0.1494989097,   0.1560264081,   0.1412439197,   0.0903063864,   0.1720815599
   0.1439077109,   0.1516543031,   0.1378338039,   0.0849529654,   0.1761719584
   0.1392207891,   0.1477285177,   0.1345395297,   0.0801430717,   0.1775962710
   0.1340257376,   0.1440197527,   0.1316823065,   0.0798201114,   0.1771788895
   0.1281301826,   0.1402883977,   0.1290313154,   0.0797598660,   0.1771666408
   0.1219719797,   0.1362562031,   0.1263340861,   0.0797189623,   0.1771575511
   0.1182302386,   0.1330770701,   0.1239183098,   0.0796566457,   0.1770746708
   0.1191977412,   0.1330656558,   0.1238213629,   0.0796007216,   0.1768027395
   0.1184975207,   0.1322667748,   0.1227799580,   0.0794906020,   0.1766494364
   0.1150367558,   0.1304521561,   0.1215465516,   0.0794073418,   0.1764887422
   0.1118245348,   0.1283536255,   0.1202794313,   0.0793085620,   0.1762718707
   0.1106279194,   0.1267979592,   0.1191372573,   0.0791996419,   0.1760202795
   0.1067236811,   0.1254417598,   0.1182749122,   0.0790738165,   0.1757234931
   0.1031928211,   0.1232832745,   0.1172143444,   0.0789257884,   0.1753668934
   0.0997000858,   0.1215094328,   0.1161849126,   0.0787634477,   0.1749703884
   0.1007989645,   0.1202166602,   0.1152178720,   0.0785823539,   0.1745236516
   0.1014935672,   0.1205133051,   0.1147656664,   0.0784005225,   0.1740522385
   0.1053145900,   0.1211434752,   0.1154185683,   0.0782293677,   0.1735077798
   0.1499147266,   0.1447394788,   0.1294255853,   0.0784112066,   0.1724328548
   0.1731655896,   0.1623922735,   0.1375194639,   0.0793626830,   0.1738516688
   0.1509758979,   0.1556840539,   0.1376935095,   0.0796329528,   0.1756858677
   0.1418397725,   0.1495649815,   0.1357572228,   0.0792548880,   0.1755076796
   0.1359147578,   0.1455637366,   0.1328446865,   0.0791809186,   0.1754889488
   0.1293731630,   0.1411852241,   0.1298227906,   0.0791703537,   0.1755651832
   0.1262082607,   0.1379969120,   0.1271255910,   0.0791503862,   0.1755959094
   0.1211361736,   0.1352360696,   0.1251211613,   0.0791070238,   0.1755540818
   0.1182570755,   0.1322229803,   0.1230330393,   0.0790271163,   0.1754174829
   0.1162754297,   0.1307950020,   0.1215906888,   0.0789337978,   0.1752180904
   0.1139716804,   0.1290643513,   0.1204184592,   0.0788384005,   0.1749990284
   0.1069042310,   0.1265590042,   0.1192737520,   0.0787396654,   0.1747652590
   0.1012573391,   0.1233335510,   0.1177197173,   0.0786187947,   0.1744917035
   0.1002377123,   0.1215872094,   0.1163304672,   0.0784681812,   0.1741444468
   0.0998508036,   0.1204354987,   0.1153336391,   0.0783076063,   0.1737533957
   0.1002765819,   0.1199725494,   0.1146924421,   0.0781413913,   0.1733311415
   0.0984579399,   0.1194346026,   0.1142893583,   0.0779858977,   0.1729182303
   0.0951422378,   0.1182790920,   0.1138237789,   0.0778226107,   0.1724938154
   0.0941038355,   0.1171099693,   0.1132241115,   0.0776487514,   0.1720444560
   0.0925864205,   0.1164446473,   0.1127201915,   0.0774647593,   0.1715676934
   0.0915703848,   0.1156006604,   0.1122341827,   0.0772770569,   0.1710744202
   0.0961316004,   0.1156061292,   0.1118637696,   0.0770929456,   0.1705819666
   0.0916251168,   0.1158756241,   0.1118327528,   0.0769230649,   0.1701128930
   0.0878551304,   0.1144354269,   0.1115102693,   0.0767430961,   0.1696337014
   0.0849345326,   0.1130810007,   0.1109575778,   0.0765474886,   0.1691222638
   0.0831143260,   0.1118989885,   0.1103639379,   0.0763571635,   0.1686137319
   0.0829768330,   0.1116994172,   0.1102854088,   0.0761326253,   0.1680479944
   0.0965102538,   0.1240380779,   0.1201137528,   0.0756972283,   0.1661621332
   0.1015322879,   0.1229988784,   0.1177081317,   0.0755025223,   0.1658772677
   0.0992015004,   0.1212047413,   0.1158051267,   0.0753632039,   0.1655972153
   0.0933190435,   0.1187634841,   0.1143288761,   0.0752265304,   0.1652817726
   0.0910143033,   0.1164031103,   0.1128902286,   0.0750744194,   0.1649230570
   0.0886425376,   0.1149201170,   0.1117679402,   0.0749167725,   0.1645323336
   0.0852218270,   0.1133121848,   0.1108313426,   0.0747570395,   0.1641271114
   0.0828423277,   0.1118628159,   0.1099606156,   0.0745765343,   0.1636722088
   0.0796104074,   0.1104347333,   0.1091740578,   0.0743918940,   0.1631922424
   0.0765798613,   0.1089703292,   0.1084297523,   0.0742078051,   0.1627059728
   0.0779927224,   0.1107863858,   0.1102076545,   0.0738909021,   0.1618423462
   0.0811749399,   0.1104733944,   0.1094425395,   0.0737455636,   0.1613512784
   0.0827531293,   0.1101043820,   0.1086279005,   0.0736003816,   0.1609622091
   0.0807617009,   0.1096683219,   0.1081401929,   0.0734488890,   0.1605625004
   0.0795622915,   0.1088925228,   0.1076905876,   0.0732867271,   0.1601301581
   0.0772881359,   0.1080796272,   0.1072754264,   0.0731304809,   0.1597048789
   0.1367961466,   0.1265429854,   0.1114534885,   0.0730559602,   0.1591334492
   0.1859174073,   0.1651025414,   0.1366408765,   0.0755191371,   0.1611535400
   0.1578361094,   0.1598807126,   0.1373235434,   0.0770264789,   0.1656468064
   0.1422363371,   0.1499771178,   0.1341200173,   0.0765935108,   0.1669843495
   0.1436290145,   0.1506650001,   0.1354281306,   0.0775645748,   0.1683733910
   0.1410653591,   0.1481389552,   0.1341433376,   0.0769375190,   0.1686731130
   0.1333924681,   0.1446106881,   0.1321736127,   0.0766516775,   0.1685534716
   0.1620538533,   0.1529296637,   0.1335866749,   0.0772263631,   0.1688525975
   0.1577583998,   0.1585160643,   0.1371116638,   0.0788091421,   0.1715034992
   0.1423384845,   0.1507691145,   0.1355123818,   0.0782532543,   0.1722024083
   0.1309009194,   0.1433136761,   0.1319875866,   0.0778987482,   0.1719638556
   0.1258369237,   0.1388624460,   0.1282560378,   0.0777972564,   0.1718712300
   0.1223981902,   0.1354829818,   0.1254215240,   0.0777310580,   0.1717961133
   0.1164072827,   0.1325041205,   0.1233110800,   0.0776697248,   0.1716971546
   0.1110095158,   0.1289518774,   0.1211216599,   0.0775868297,   0.1715449840
   0.1097252667,   0.1267598867,   0.1192800179,   0.0774958730,   0.1713521779
   0.1048630401,   0.1271006316,   0.1205834448,   0.0773778632,   0.1708395779
   0.1020186990,   0.1241007969,   0.1184890494,   0.0771833286,   0.1705218703
   0.0971794948,   0.1212647408,   0.1164288819,   0.0770144463,   0.1701611727
   0.0918644443,   0.1184254661,   0.1146998405,   0.0768420920,   0.1697579324
   0.0868167579,   0.1156933457,   0.1131630689,   0.0766640157,   0.1693296432
   0.0834689811,   0.1136146709,   0.1118304133,   0.0764546841,   0.1688240767
   0.0790319517,   0.1115857065,   0.1106782705,   0.0762254968,   0.1682532281
   0.0775731876,   0.1098854691,   0.1096742228,   0.0760094523,   0.1676859260
   0.0778824538,   0.1090617254,   0.1089409515,   0.0757934749,   0.1671228856
   0.0796164274,   0.1089522913,   0.1085072160,   0.0756020993,   0.1665888578
   0.0791172534,   0.1088038161,   0.1082495898,   0.0754000843,   0.1660561711
   0.0786506832,   0.1084728092,   0.1079729348,   0.0751719102,   0.1654512286
   0.0784768686,   0.1082178950,   0.1077315435,   0.0749588385,   0.1648596823
   0.0864177495,   0.1142375991,   0.1124769673,   0.0745088980,   0.1635357589
