 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0608556494,   0.0934604183,   0.0943078995,   0.0587684251,   0.1170249581
   0.0602395982,   0.0933788270,   0.0941836685,   0.0587000176,   0.1168309003
   0.0598850064,   0.0932596549,   0.0940893516,   0.0586452410,   0.1166488677
   0.0774428472,   0.0954224616,   0.0952131897,   0.0585815609,   0.1164405271
   0.0923292413,   0.1002317145,   0.0954345614,   0.0585562997,   0.1162992790
   0.1401927769,   0.1278087497,   0.1053612977,   0.0587181672,   0.1162453964
   0.1499694139,   0.1476913244,   0.1246441379,   0.0608462803,   0.1177368760
   0.1397926062,   0.1418729722,   0.1227230355,   0.0619673021,   0.1204395443
   0.1334760487,   0.1390453130,   0.1210300848,   0.0620927624,   0.1221902296
   0.1283837557,   0.1360677481,   0.1191938221,   0.0620567538,   0.1232805699
   0.1221264154,   0.1324408352,   0.1175986081,   0.0619716384,   0.1239182949
   0.1166102812,   0.1291268468,   0.1161318868,   0.0618772209,   0.1243113577
   0.1121842042,   0.1262879521,   0.1153827682,   0.0615980923,   0.1244034693
   0.1104085073,   0.1251906604,   0.1154578328,   0.0616314895,   0.1244304255
   0.1924357116,   0.1623764783,   0.1303528696,   0.0644399226,   0.1261801422
   0.1978090703,   0.1751329899,   0.1444226503,   0.0773910061,   0.1285191625
   0.1989963353,   0.1791553050,   0.1495690197,   0.0884605348,   0.1325853169
   0.1995779872,   0.1822130680,   0.1524431109,   0.0933380127,   0.1390886605
   0.1999278367,   0.1834885180,   0.1545171887,   0.0952397138,   0.1448147148
   0.2004432231,   0.1842574328,   0.1559391916,   0.0967214853,   0.1500739753
   0.1816973090,   0.1789776981,   0.1559652686,   0.0966782644,   0.1545719504
   0.1691616625,   0.1706639230,   0.1523951888,   0.0933794081,   0.1567931771
   0.1619528234,   0.1648137867,   0.1477809399,   0.0905760601,   0.1575858444
   0.1574202329,   0.1607402116,   0.1441815346,   0.0885395929,   0.1580664665
   0.1519157737,   0.1568824798,   0.1412926018,   0.0869797468,   0.1585731357
   0.1440228671,   0.1518442035,   0.1379206777,   0.0856808424,   0.1591230929
   0.1384293437,   0.1474337578,   0.1345040798,   0.0845085606,   0.1596979648
   0.1341843158,   0.1439734250,   0.1316711903,   0.0834081322,   0.1601412743
   0.1295494139,   0.1407286972,   0.1291664243,   0.0771064982,   0.1648063809
   0.1241050288,   0.1373447329,   0.1267105043,   0.0751857385,   0.1643977314
   0.1182551160,   0.1335807741,   0.1241811514,   0.0749280602,   0.1639904678
   0.1146696880,   0.1305276304,   0.1218322814,   0.0748233050,   0.1638338119
   0.1142702028,   0.1290242225,   0.1203653365,   0.0747855827,   0.1637414247
   0.1126175597,   0.1279329509,   0.1192174107,   0.0747301206,   0.1636699587
   0.1092666686,   0.1262665689,   0.1181316450,   0.0746698007,   0.1635574251
   0.1061651483,   0.1243189052,   0.1169788986,   0.0745971352,   0.1633992940
   0.1049477682,   0.1228037849,   0.1158933714,   0.0745195225,   0.1632212251
   0.1012615561,   0.1215161085,   0.1150178090,   0.0744270757,   0.1630074680
   0.0977669582,   0.1194837168,   0.1140143797,   0.0743171573,   0.1627429575
   0.0943528786,   0.1177673340,   0.1130161285,   0.0741969869,   0.1624493450
   0.0954833403,   0.1164442375,   0.1120578274,   0.0740606189,   0.1621127427
   0.0963688120,   0.1166469827,   0.1115084812,   0.0739223808,   0.1617533118
   0.0996707752,   0.1164521724,   0.1113758683,   0.0738087296,   0.1614136398
   0.1384015083,   0.1301458329,   0.1159632429,   0.0737461746,   0.1609184891
   0.1604529172,   0.1483252645,   0.1255652010,   0.0738032907,   0.1608967334
   0.1401369423,   0.1467747241,   0.1306349635,   0.0739265084,   0.1610989571
