 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0655904412,   0.0968595222,   0.0970003977,   0.0606804825,   0.1230715290
   0.0649071857,   0.0967031717,   0.0967865661,   0.0606138743,   0.1228531227
   0.0645482838,   0.0965179056,   0.0966412649,   0.0605515875,   0.1226494759
   0.0829524249,   0.1006074697,   0.0994984880,   0.0604451708,   0.1222842038
   0.0978148654,   0.1055707261,   0.0997346789,   0.0604260191,   0.1221291497
   0.1463137120,   0.1334914714,   0.1113773435,   0.0608383976,   0.1221629381
   0.1572044641,   0.1535926908,   0.1292804033,   0.0636841506,   0.1245636195
   0.1453345716,   0.1464854777,   0.1259673089,   0.0646483004,   0.1280376166
   0.1375369728,   0.1427187920,   0.1238230020,   0.0646181777,   0.1299132109
   0.1319971383,   0.1389549822,   0.1216792688,   0.0645257011,   0.1309878826
   0.1254259199,   0.1349588335,   0.1198510528,   0.0644115433,   0.1315702945
   0.1196997538,   0.1315238774,   0.1187534407,   0.0641170368,   0.1317648292
   0.1154308990,   0.1288693845,   0.1182468012,   0.0637958124,   0.1315800250
   0.1149244905,   0.1291187406,   0.1190108284,   0.0642517135,   0.1317633092
   0.1933961958,   0.1646781117,   0.1337726116,   0.0681086481,   0.1349985600
   0.1981032491,   0.1763969660,   0.1463778615,   0.0816934928,   0.1386414021
   0.1994642019,   0.1812362671,   0.1514334530,   0.0919073969,   0.1432222724
   0.1999318004,   0.1837178767,   0.1549350768,   0.0956578106,   0.1492455602
   0.2000986040,   0.1842734665,   0.1565009952,   0.0972463638,   0.1540496200
   0.2005930543,   0.1849391013,   0.1575973928,   0.0984439403,   0.1585499048
   0.1975799352,   0.1851996332,   0.1585058719,   0.0994496346,   0.1627764702
   0.1769608706,   0.1767987013,   0.1566337049,   0.0981111601,   0.1661313176
   0.1674870849,   0.1692689806,   0.1513524801,   0.0948971808,   0.1677163541
   0.1620617807,   0.1644721180,   0.1471696496,   0.0925581306,   0.1686789989
   0.1559584737,   0.1600688696,   0.1438422650,   0.0908325762,   0.1695766449
   0.1475939900,   0.1545673609,   0.1400868744,   0.0894102603,   0.1703909785
   0.1419365257,   0.1501220018,   0.1366246194,   0.0842105001,   0.1744099110
   0.1373923123,   0.1463524252,   0.1334610283,   0.0794804841,   0.1758327335
   0.1323719919,   0.1427913308,   0.1307245344,   0.0791391730,   0.1753155440
   0.1266368032,   0.1391951442,   0.1281794310,   0.0789871737,   0.1750630587
   0.1206131354,   0.1352846026,   0.1255804598,   0.0789150894,   0.1749932468
   0.1169664189,   0.1321852058,   0.1232329011,   0.0788481757,   0.1749000698
   0.1173136085,   0.1314992607,   0.1225333065,   0.0787941813,   0.1746969968
   0.1162204891,   0.1306113452,   0.1215010285,   0.0787024200,   0.1745544076
   0.1128824949,   0.1289197356,   0.1203923747,   0.0786186978,   0.1743848026
   0.1098027900,   0.1269464493,   0.1192293838,   0.0785195082,   0.1741615236
   0.1086934805,   0.1254738867,   0.1181651726,   0.0784117207,   0.1739085168
   0.1049508750,   0.1242058277,   0.1173515171,   0.0782879218,   0.1736139804
   0.1015196368,   0.1221497506,   0.1163571402,   0.0781436116,   0.1732632816
   0.0981398970,   0.1204516664,   0.1153807417,   0.0779865086,   0.1728769839
   0.0993333161,   0.1192076206,   0.1144563928,   0.0778117925,   0.1724437028
   0.1001413316,   0.1195291728,   0.1140146479,   0.0776365399,   0.1719876230
   0.1038175225,   0.1198092699,   0.1143374965,   0.0774756595,   0.1715040356
   0.1456027478,   0.1389943212,   0.1242844835,   0.0774580240,   0.1705567390
   0.1686277837,   0.1577911079,   0.1340099871,   0.0777495205,   0.1709041446
   0.1479837149,   0.1533234119,   0.1359516084,   0.0781791508,   0.1720935106
   0.1395285428,   0.1477278918,   0.1342436075,   0.0780141801,   0.1722689271
   0.1338224858,   0.1439761966,   0.1315643787,   0.0780135244,   0.1723727733
   0.1274439991,   0.1397734582,   0.1287161708,   0.0780151784,   0.1724596769
   0.1244182289,   0.1366999000,   0.1261306405,   0.0779971927,   0.1724873036
   0.1194972396,   0.1340489089,   0.1241885945,   0.0779553056,   0.1724454015
   0.1168203130,   0.1311390251,   0.1221710145,   0.0778790712,   0.1723144203
   0.1149368361,   0.1297949553,   0.1207681224,   0.0777914971,   0.1721268594
   0.1126228422,   0.1280886233,   0.1196208969,   0.0777034089,   0.1719242334
   0.1056249291,   0.1256382167,   0.1184965298,   0.0776132569,   0.1717104167
   0.1000045612,   0.1224634051,   0.1169806048,   0.0775032863,   0.1714619547
   0.0989676043,   0.1207100004,   0.1156002954,   0.0773648843,   0.1711443067
   0.0985491946,   0.1195415407,   0.1145912334,   0.0772167146,   0.1707846075
   0.0989359617,   0.1190419123,   0.1139247715,   0.0770626441,   0.1703939438
   0.0971138030,   0.1184843108,   0.1134970486,   0.0769190043,   0.1700118780
   0.0937950611,   0.1173343509,   0.1130238175,   0.0767675191,   0.1696178466
   0.0926920921,   0.1161554977,   0.1124268323,   0.0766059011,   0.1691992134
   0.0911549628,   0.1154669076,   0.1119143218,   0.0764339715,   0.1687532216
   0.0900901854,   0.1146107689,   0.1114228517,   0.0762582272,   0.1682902724
   0.0946251228,   0.1145677567,   0.1110402569,   0.0760859698,   0.1678278595
   0.0902752653,   0.1148498803,   0.1109853536,   0.0759269521,   0.1673871726
   0.0864385217,   0.1134544984,   0.1106787100,   0.0757579729,   0.1669353992
   0.0835039914,   0.1121154428,   0.1101478413,   0.0755740553,   0.1664523631
   0.0816676766,   0.1109436378,   0.1095713452,   0.0753959045,   0.1659732908
   0.0814103335,   0.1105396450,   0.1093350798,   0.0751967207,   0.1654625237
   0.0893510133,   0.1184949800,   0.1158198267,   0.0747728199,   0.1639901549
   0.0931079909,   0.1176787913,   0.1140808165,   0.0746491402,   0.1636603326
   0.0903976932,   0.1162616611,   0.1126269847,   0.0745057240,   0.1633374542
   0.0846856162,   0.1139920354,   0.1114157215,   0.0743558332,   0.1629712433
