 swc1,swc2,swc3,swc4,swc5
 cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3,cm3/cm3
   0.0638685301,   0.0955186710,   0.0959187970,   0.0600716174,   0.1211604252
   0.0631669834,   0.0953998342,   0.0957546607,   0.0599975027,   0.1209402382
   0.0627700686,   0.0952154696,   0.0956111625,   0.0599360615,   0.1207360327
   0.0801697597,   0.0975807235,   0.0968922228,   0.0598534681,   0.1204839796
   0.0947071761,   0.1024951115,   0.0971797630,   0.0598259643,   0.1203183532
   0.1428308189,   0.1301923692,   0.1078689471,   0.0600346476,   0.1202435866
   0.1530274600,   0.1502482742,   0.1267447323,   0.0623947680,   0.1220466197
   0.1423483789,   0.1440148503,   0.1242475361,   0.0634356663,   0.1250119656
   0.1352868974,   0.1408172846,   0.1223964393,   0.0635075271,   0.1267724037
   0.1300694495,   0.1374332607,   0.1204487160,   0.0634590909,   0.1278291792
   0.1237071380,   0.1336543262,   0.1187585220,   0.0633686110,   0.1284235418
   0.1181105301,   0.1303011030,   0.1175167784,   0.0631651357,   0.1287081093
   0.1138080135,   0.1276205927,   0.1170239598,   0.0628446192,   0.1286037266
   0.1125989333,   0.1270953268,   0.1173584461,   0.0630370677,   0.1286553741
   0.1928832233,   0.1634265929,   0.1319507807,   0.0662118420,   0.1309885681
   0.1979334801,   0.1756585687,   0.1452443302,   0.0792014971,   0.1339983195
   0.1991505027,   0.1798307598,   0.1502579749,   0.0900801346,   0.1381381899
   0.1997493505,   0.1829509735,   0.1535020769,   0.0943771452,   0.1443043500
   0.2000026852,   0.1838246882,   0.1554211974,   0.0962018371,   0.1495463401
   0.2005216628,   0.1846086979,   0.1568420380,   0.0975213796,   0.1543901563
   0.1896240711,   0.1823787838,   0.1574495733,   0.0982310101,   0.1588064283
   0.1723103821,   0.1731781811,   0.1542379707,   0.0955590084,   0.1615305692
   0.1644053906,   0.1667806059,   0.1493560672,   0.0925413296,   0.1626117378
   0.1594962180,   0.1624030024,   0.1455088556,   0.0904004648,   0.1633111238
   0.1537314206,   0.1583097428,   0.1424327344,   0.0887843221,   0.1640142351
   0.1456307918,   0.1530679464,   0.1388934255,   0.0874428377,   0.1647012979
   0.1399776489,   0.1486158222,   0.1354454160,   0.0862332359,   0.1653961241
   0.1356189996,   0.1450378150,   0.1324682087,   0.0798241645,   0.1700108349
   0.1307910979,   0.1416229755,   0.1298127472,   0.0772458762,   0.1699750870
   0.1251941472,   0.1381360143,   0.1273314804,   0.0769660845,   0.1695252359
   0.1192622930,   0.1343071610,   0.1247774586,   0.0768686309,   0.1694074571
   0.1156504601,   0.1312356591,   0.1224347875,   0.0768040493,   0.1693232358
   0.1155087277,   0.1300180554,   0.1212439612,   0.0767669231,   0.1692024320
   0.1140590906,   0.1290095001,   0.1201577261,   0.0766973272,   0.1691004485
   0.1107308194,   0.1273495704,   0.1190833375,   0.0766252875,   0.1689576507
   0.1076609790,   0.1254094690,   0.1179443821,   0.0765390024,   0.1687649190
   0.1065127850,   0.1239298284,   0.1168842763,   0.0764459893,   0.1685477495
