 NEE,GPP,Reco,FoliageC
    -0.42748120,     0.85535955,     0.42787838,   3.3818840981
    -0.35147902,     0.83219886,     0.48071980,   3.5554385185
    -0.39171958,     0.79750741,     0.40578780,   3.7125289440
    -0.28897640,     0.79981071,     0.51083428,   3.8848011494
    -0.22708155,     0.76635087,     0.53926933,   4.0417118073
    -0.46006781,     0.95027590,     0.49020815,   4.2022914886
    -0.44405559,     0.77603763,     0.33198211,   4.3539714813
    -0.42946056,     0.84572488,     0.41626433,   4.5039734840
    -0.44193724,     0.76408625,     0.32214901,   4.6335787773
    -0.44473290,     0.81688344,     0.37215057,   4.7720203400
    -0.44742942,     0.77556866,     0.32813922,   4.8971142769
    -0.37877628,     0.74971759,     0.37094137,   5.0231361389
    -0.36764809,     0.73555213,     0.36790404,   5.1338768005
    -0.45546630,     0.82613844,     0.37067232,   5.2477889061
    -0.42100504,     0.71532899,     0.29432398,   5.3694000244
    -0.39343327,     0.70926088,     0.31582761,   5.3991870880
    -0.34167454,     0.63064831,     0.28897384,   5.2447266579
    -0.99996114,     1.38981736,     0.38985586,   5.3701238632
    -1.00980222,     1.53846586,     0.52866375,   5.7002391815
    -0.62166351,     1.29553127,     0.67386776,   6.0215196609
    -0.21726045,     1.05980134,     0.84254086,   6.2581071854
    -0.53138405,     1.09811068,     0.56672662,   6.4492239952
    -0.52887028,     1.08413661,     0.55526620,   6.6353068352
    -0.66586244,     1.22446060,     0.55859822,   6.8288607597
    -0.79741025,     1.28591418,     0.48850384,   7.0347971916
    -0.75430369,     1.18442678,     0.43012321,   7.2364735603
    -0.79999417,     1.21893191,     0.41893789,   7.4257922173
    -0.93733203,     1.26742256,     0.33009046,   7.5831956863
    -0.87546843,     1.29056764,     0.41509920,   7.7871417999
    -0.81206042,     1.22275996,     0.41069949,   7.9764418602
    -0.81597006,     1.26191604,     0.44594598,   8.1759395599
    -0.62994456,     1.09222746,     0.46228299,   8.3493957520
    -0.58625573,     1.10318780,     0.51693207,   8.5018720627
    -0.48010284,     1.12881923,     0.64871645,   8.6524772644
    -0.71908671,     1.18532193,     0.46623513,   8.8051605225
    -0.87936926,     1.23241782,     0.35304847,   8.9704179764
    -0.86491269,     1.25331795,     0.38840517,   9.1424417496
    -0.62271953,     1.14262640,     0.51990694,   9.2992849350
    -0.48997828,     0.92709774,     0.43711939,   9.4327287674
    -1.15751755,     1.68961143,     0.53209394,   9.6174964905
    -0.60430640,     1.17462862,     0.57032216,   9.8432950974
    -0.60265964,     1.35002303,     0.74736339,  10.0123453140
    -0.99043852,     1.46532786,     0.47488937,  10.2051553726
    -0.71524221,     1.16691518,     0.45167288,  10.3898973465
    -0.56662756,     1.03890336,     0.47227556,  10.5197477341
    -0.36952555,     0.84719300,     0.47766748,  10.6051263809
    -0.84784150,     1.32354689,     0.47570544,  10.7176485062
    -0.90757501,     1.25287747,     0.34530243,  10.8646593094
    -0.46707872,     0.85002929,     0.38295069,  10.9804382324
    -0.74552715,     1.17320800,     0.42768094,  11.0742349625
    -0.66254348,     1.09096158,     0.42841795,  11.1924467087
    -0.28865907,     0.74279588,     0.45413676,  11.2658395767
    -0.62788188,     1.11904240,     0.49116057,  11.3376016617
    -0.49306533,     1.07314038,     0.58007503,  11.4433059692
    -0.47266331,     0.88841230,     0.41574898,  11.5314159393
    -0.95218623,     1.64444816,     0.69226205,  11.7219467163
    -0.64876157,     1.28044474,     0.63168329,  11.9368438721
    -0.33401212,     0.92082280,     0.58681077,  12.0539588928
    -0.48399386,     1.07226145,     0.58826751,  12.1484775543
    -0.75956917,     1.27262354,     0.51305449,  12.2644205093
    -0.70713651,     1.16920269,     0.46206626,  12.3868055344
    -0.63631821,     1.06877077,     0.43245250,  12.4913253784
    -0.35895094,     0.80463076,     0.44567978,  12.5532035828
    -0.31733954,     0.78723055,     0.46989098,  12.5853080750
    -0.56297320,     1.07949543,     0.51652217,  12.6344337463
    -0.36228159,     0.88284266,     0.52056116,  12.7289438248
    -0.55360872,     1.33345592,     0.77984715,  12.8597307205
    -0.23918393,     0.90731609,     0.66813201,  12.9799318314
    -0.70225078,     1.26349759,     0.56124675,  13.0816917419
    -0.47957519,     0.99877298,     0.51919788,  13.1781787872
    -0.09627755,     0.73035896,     0.63408154,  13.2224941254
    -0.09102640,     0.60380322,     0.51277685,  13.2259206772
    -0.24224275,     0.73636204,     0.49411932,  13.2227096558
    -0.76777315,     1.26072001,     0.49294692,  13.3006172180
    -1.16275954,     1.68771863,     0.52495927,  13.4800949097
    -0.56718093,     1.08482707,     0.51764596,  13.6497268677
    -0.29250807,     0.79815918,     0.50565124,  13.7163448334
    -0.27175733,     0.77051777,     0.49876046,  13.7397060394
    -0.30394924,     0.75835252,     0.45440325,  13.7533187866
    -0.19599108,     0.64574951,     0.44975829,  13.7543468475
    -0.13442573,     0.58602947,     0.45160371,  13.7389497757
    -0.20813821,     0.67345065,     0.46531245,  13.7233123779
    -0.18855472,     0.95362931,     0.76507467,  13.7751016617
     0.41524875,     0.75604379,     1.17129254,  13.8322029114
     0.35576135,     1.21688426,     1.57264566,  13.9369220734
     0.04124951,     0.78794789,     0.82919759,  14.0361747742
    -0.09581213,     0.78611106,     0.69029880,  14.0652761459
     0.02026586,     0.58433795,     0.60460377,  14.0740833282
    -0.22387087,     0.71502304,     0.49115211,  14.0699520111
    -0.75053400,     1.36958754,     0.61905348,  14.1494550705
    -0.70891416,     1.23366094,     0.52474684,  14.2746629715
    -0.38852140,     0.87202471,     0.48350331,  14.3468570709
    -0.44951752,     0.90199733,     0.45247981,  14.3778038025
    -0.40093857,     0.85608739,     0.45514885,  14.4055433273
    -0.45861563,     0.93318826,     0.47457251,  14.4521093369
    -0.48574096,     1.05655563,     0.57081467,  14.4974985123
    -0.38328841,     1.02404106,     0.64075255,  14.6082248688
    -0.19004741,     0.77626199,     0.58621448,  14.6568031311
    -0.13081260,     0.67560375,     0.54479110,  14.6610689163
    -0.12996446,     0.64069134,     0.51072699,  14.6449909210
    -0.20352861,     0.79609770,     0.59256929,  14.6453638077
     0.04798900,     0.74456471,     0.79255372,  14.6736221313
    -0.21336405,     0.96988642,     0.75652236,  14.7309017181
    -0.28734532,     0.87983054,     0.59248519,  14.7807683945
    -0.43435431,     0.95593423,     0.52158004,  14.8283624649
    -0.06406365,     0.54714775,     0.48308402,  14.8428487778
    -0.11236656,     0.57435131,     0.46198475,  14.8048706055
    -0.20517361,     0.64177108,     0.43659747,  14.7813510895
    -0.12258617,     0.54121703,     0.41863081,  14.7516441345
    -0.17653666,     0.61844802,     0.44191131,  14.7135229111
    -0.06467143,     0.48604491,     0.42137355,  14.6764240265
    -0.13190779,     0.52565777,     0.39374995,  14.6253795624
    -0.32729149,     0.71639520,     0.38910368,  14.6016969681
    -0.12461185,     0.56118858,     0.43657675,  14.5762615204
    -0.07178539,     0.49981388,     0.42802843,  14.5391464233
    -0.00087564,     0.43057877,     0.42970315,  14.4873600006
     0.09042125,     0.33611739,     0.42653868,  14.4159584045
     0.07997025,     0.35248542,     0.43245566,  14.3373537064
     0.01405115,     0.41019136,     0.42424250,  14.2673788071
    -0.32128441,     0.71405321,     0.39276877,  14.2306537628
    -0.20026006,     0.55712330,     0.35686323,  14.2097024918
    -0.17012420,     0.55397666,     0.38385248,  14.1755886078
    -0.06839107,     0.45930874,     0.39091769,  14.1418485641
     0.13134842,     0.28806910,     0.41941753,  14.0718975067
     0.14957118,     0.29282245,     0.44239357,  13.9864635468
    -0.28793982,     0.66391158,     0.37597176,  13.9359579086
    -0.09771217,     0.45503452,     0.35732231,  13.9029769897
     0.08360746,     0.29167017,     0.37527764,  13.8335952759
    -0.00368230,     0.42514166,     0.42145938,  13.7603406906
     0.06100138,     0.46699879,     0.52800018,  13.7041845322
     0.03995762,     0.34068376,     0.38064134,  13.6431350708
     0.10254538,     0.28279823,     0.38534370,  13.5631370544
     0.13941886,     0.24414897,     0.38356778,  13.4753732681
     0.07528851,     0.29587644,     0.37116498,  13.3888025284
     0.12506329,     0.25098339,     0.37604663,  13.3036193848
     0.11745527,     0.25033632,     0.36779156,  13.2145586014
     0.08374441,     0.30322346,     0.38696784,  13.1329879761
    -0.07152264,     0.49247187,     0.42094919,  13.0844640732
     0.03027007,     0.36631781,     0.39658782,  13.0374250412
    -0.00275133,     0.39210537,     0.38935405,  12.9789161682
     0.05574242,     0.34115690,     0.39689931,  12.9194869995
    -0.01233987,     0.39020288,     0.37786305,  12.8585710526
    -0.11565521,     0.40653127,     0.29087609,  12.8019666672
    -0.02092530,     0.34498987,     0.32406458,  12.7432985306
    -0.17345078,     0.48790762,     0.31445682,  12.6923274994
    -0.10431639,     0.41101736,     0.30670094,  12.6470642090
     0.04216226,     0.27347609,     0.31563833,  12.5818481445
     0.06764598,     0.25749901,     0.32514498,  12.5042619705
     0.06449565,     0.25735080,     0.32184643,  12.4236173630
    -0.02742289,     0.34167391,     0.31425107,  12.3535327911
     0.00695130,     0.31616014,     0.32311144,  12.2895174026
    -0.01809241,     0.32183221,     0.30373973,  12.2246065140
     0.02561406,     0.26665694,     0.29227099,  12.1547555923
     0.00705596,     0.28463799,     0.29169393,  12.0827484131
     0.06676896,     0.22633320,     0.29310215,  12.0063962936
     0.05709355,     0.24166794,     0.29876149,  11.9278974533
     0.04503898,     0.25899893,     0.30403790,  11.8521537781
    -0.02019540,     0.30697250,     0.28677708,  11.7827911377
     0.05290481,     0.26037800,     0.31328279,  11.7148742676
     0.01196020,     0.29190141,     0.30386162,  11.6450643539
    -0.22007899,     0.66202152,     0.44194254,  11.6229867935
    -0.10385039,     0.60342926,     0.49957886,  11.6596794128
    -0.10727087,     0.46563116,     0.35836032,  11.6603069305
    -0.12289703,     0.47099802,     0.34810096,  11.6500349045
    -0.22765383,     0.68987286,     0.46221906,  11.6810150146
    -0.22354615,     0.61152637,     0.38798022,  11.7113237381
    -0.20730253,     0.54100078,     0.33369830,  11.7140283585
    -0.09293932,     0.43892655,     0.34598726,  11.7028770447
    -0.07686080,     0.42725477,     0.35039401,  11.6777372360
    -0.08473043,     0.37094229,     0.28621185,  11.5942783356
    -0.05796608,     0.24009256,     0.18212652,  10.7037401199
    -0.09909454,     0.31042394,     0.21132943,  10.2482519150
    -0.03375775,     0.27803633,     0.24427854,  10.1847877502
    -0.00101099,     0.26125473,     0.26024374,  10.1356172562
    -0.03322789,     0.28317234,     0.24994442,  10.0865993500
    -0.03281214,     0.25977010,     0.22695798,  10.0326766968
    -0.02190095,     0.25969970,     0.23779878,   9.9804935455
    -0.01147143,     0.26099181,     0.24952035,   9.9297504425
    -0.03100599,     0.24266256,     0.21165656,   9.8559284210
    -0.01867323,     0.23038751,     0.21171425,   9.7930021286
    -0.01060158,     0.18115540,     0.17055380,   9.3756160736
    -0.02663211,     0.20049959,     0.17386745,   9.0988512039
    -0.01372936,     0.21177275,     0.19804336,   9.0124273300
     0.08128952,     0.07890240,     0.16019191,   8.4904098511
    -0.03199922,     0.21124825,     0.17924903,   7.5640563965
     0.00495782,     0.20604745,     0.21100526,   7.4642763138
     0.06169388,     0.13099048,     0.19268435,   7.3856945038
     0.06610715,     0.08178359,     0.14789072,   6.6484704018
     0.08583125,     0.05698869,     0.14281996,   5.7858848572
     0.07815078,     0.03520184,     0.11335263,   4.9513278008
     0.11234539,     0.00000000,     0.11234539,   4.3528213501
     0.16652849,     0.00000000,     0.16652849,   4.2422900200
     0.15894070,     0.00000000,     0.15894070,   3.9110732079
     0.20068322,     0.00000000,     0.20068322,   3.8380887508
     0.20687658,     0.00000000,     0.20687658,   3.8016984463
     0.18706247,     0.00000000,     0.18706247,   3.6392862797
     0.19528636,     0.00000000,     0.19528636,   3.5793397427
     0.15685584,     0.00000000,     0.15685584,   3.4045512676
     0.17511500,     0.00000000,     0.17511500,   3.2487578392
     0.19214536,     0.00000000,     0.19214536,   3.1882770061
     0.19865513,     0.00000000,     0.19865513,   3.1535811424
     0.13545352,     0.00000000,     0.13545352,   2.9537308216
     0.11992209,     0.00000000,     0.11992209,   2.6043255329
     0.16604125,     0.00000000,     0.16604125,   2.5419912338
     0.14338481,     0.00000000,     0.14338481,   2.4134337902
     0.14744380,     0.00000000,     0.14744380,   2.3018889427
     0.16834262,     0.00000000,     0.16834262,   2.2637853622
     0.15656182,     0.00000000,     0.15656182,   2.1911089420
     0.17966734,     0.00000000,     0.17966734,   2.1440923214
     0.18647155,     0.00000000,     0.18647155,   2.1148066521
     0.22262904,     0.00000000,     0.22262904,   2.0921390057
     0.20189245,     0.00000000,     0.20189245,   2.0003795624
     0.21188368,     0.00000000,     0.21188368,   1.7518391609
     0.28609285,     0.00000000,     0.28609285,   1.6287755966
     0.27074739,     0.00000000,     0.27074739,   1.5884627104
     0.25647360,     0.00000000,     0.25647360,   1.5714403391
     0.21257795,     0.00000000,     0.21257795,   1.4938087463
     0.14566249,     0.00000000,     0.14566249,   1.2964208126
     0.15642557,     0.00000000,     0.15642557,   1.1052820683
     0.20240566,     0.00000000,     0.20240566,   0.9593492150
     0.20406243,     0.00000000,     0.20406243,   0.8267993331
     0.20539452,     0.00000000,     0.20539452,   0.7238397598
     0.23053306,     0.00000000,     0.23053306,   0.6608240604
     0.26072153,     0.00000000,     0.26072153,   0.6515705585
     0.23469390,     0.00000000,     0.23469390,   0.6452743411
     0.24681297,     0.00000000,     0.24681297,   0.6378710270
     0.20481385,     0.00000000,     0.20481385,   0.5948599577
     0.22771990,     0.00000000,     0.22771990,   0.5552619100
     0.26047423,     0.00000000,     0.26047423,   0.5469158888
     0.21032597,     0.00000000,     0.21032597,   0.5349714160
     0.18091957,     0.00000000,     0.18091957,   0.4818874300
     0.18894997,     0.00000000,     0.18894997,   0.4389784336
     0.18989304,     0.00000000,     0.18989304,   0.4169862866
     0.21185741,     0.00000000,     0.21185741,   0.4098129869
     0.19904269,     0.00000000,     0.19904269,   0.3890303969
     0.18996249,     0.00000000,     0.18996249,   0.3782480061
     0.13062349,     0.00000000,     0.13062349,   0.3323586881
     0.10931453,     0.00000000,     0.10931453,   0.2866924703
     0.10644167,     0.00000000,     0.10644167,   0.2550613284
     0.10955218,     0.00000000,     0.10955218,   0.2314004004
     0.11301899,     0.00000000,     0.11301899,   0.2094181925
     0.14740562,     0.00000000,     0.14740562,   0.1929420829
     0.17308183,     0.00000000,     0.17308183,   0.1875285059
     0.18835858,     0.00000000,     0.18835858,   0.1846979409
     0.17830476,     0.00000000,     0.17830476,   0.1823716760
     0.16872935,     0.00000000,     0.16872935,   0.1772617549
     0.15579976,     0.00000000,     0.15579976,   0.1626091003
     0.17881995,     0.00000000,     0.17881995,   0.1536716670
     0.19523971,     0.00000000,     0.19523971,   0.1389562786
     0.14711152,     0.00000000,     0.14711152,   0.1207093969
     0.12363747,     0.00000000,     0.12363747,   0.1028525755
     0.13188691,     0.00000000,     0.13188691,   0.0891676247
     0.19017062,     0.00000000,     0.19017062,   0.0809699744
     0.17897335,     0.00000000,     0.17897335,   0.0768859833
     0.16432220,     0.00000000,     0.16432220,   0.0685810968
     0.18597539,     0.00000000,     0.18597539,   0.0624516755
     0.19994751,     0.00000000,     0.19994751,   0.0607221536
     0.18866788,     0.00000000,     0.18866788,   0.0576999933
     0.18684110,     0.00000000,     0.18684110,   0.0525463559
     0.16291459,     0.00000000,     0.16291459,   0.0491481237
     0.16918226,     0.00000000,     0.16918226,   0.0467556007
     0.14602609,     0.00000000,     0.14602609,   0.0412880108
     0.12676060,     0.00000000,     0.12676060,   0.0354680568
     0.16211921,     0.00000000,     0.16211921,   0.0316870399
     0.18489622,     0.00000000,     0.18489622,   0.0288275629
     0.21455102,     0.00000000,     0.21455102,   0.0278723575
     0.18577112,     0.00000000,     0.18577112,   0.0267339386
     0.14941776,     0.00000000,     0.14941776,   0.0231439508
     0.24350530,     0.00000000,     0.24350530,   0.0200738311
     0.21897621,     0.00000000,     0.21897621,   0.0178212710
     0.19286823,     0.00000000,     0.19286823,   0.0154057611
     0.19129559,     0.00000000,     0.19129559,   0.0134181008
     0.17018695,     0.00000000,     0.17018695,   0.0118760429
     0.19981098,     0.00000000,     0.19981098,   0.0106539996
     0.18680932,     0.00000000,     0.18680932,   0.0094347363
     0.17565858,     0.00000000,     0.17565858,   0.0080825314
     0.20547359,     0.00000000,     0.20547359,   0.0071476898
     0.18745652,     0.00000000,     0.18745652,   0.0062876381
     0.19456244,     0.00000000,     0.19456244,   0.0055194302
     0.22000536,     0.00000000,     0.22000536,   0.0046409825
     0.19140813,     0.00000000,     0.19140813,   0.0037371505
     0.19259858,     0.00000000,     0.19259858,   0.0029380736
     0.19002546,     0.00000000,     0.19002546,   0.0022660929
     0.21419035,     0.00000000,     0.21419035,   0.0016437074
     0.23840477,     0.00000000,     0.23840477,   0.0011694053
     0.23395865,     0.00000000,     0.23395865,   0.0007145096
     0.16487215,     0.00000000,     0.16487215,   0.0002271888
     0.12798138,     0.00000000,     0.12798138,   0.0000000000
     0.12051952,     0.00000000,     0.12051952,   0.0000000000
     0.14162524,     0.00000000,     0.14162524,   0.0000000000
     0.13971655,     0.00000000,     0.13971655,   0.0000000000
     0.18251300,     0.00000000,     0.18251300,   0.0000000000
     0.14115012,     0.00000000,     0.14115012,   0.0000000000
     0.16947962,     0.00000000,     0.16947962,   0.0000000000
     0.17330498,     0.00000000,     0.17330498,   0.0000000000
     0.15282340,     0.00000000,     0.15282340,   0.0000000000
     0.14357240,     0.00000000,     0.14357240,   0.0000000000
     0.21152322,     0.00000000,     0.21152322,   0.0000000000
     0.24859272,     0.00000000,     0.24859272,   0.0000000000
     0.26934347,     0.00000000,     0.26934347,   0.0000000000
     0.18738565,     0.00000000,     0.18738565,   0.0000000000
     0.16398418,     0.00000000,     0.16398418,   0.0000000000
     0.14555018,     0.00000000,     0.14555018,   0.0000000000
     0.16097833,     0.00000000,     0.16097833,   0.0000000000
     0.18565837,     0.00000000,     0.18565837,   0.0000000000
     0.20243610,     0.00000000,     0.20243610,   0.0000000000
    -0.17102514,     0.41929293,     0.24826778,   0.0440917201
     0.00137119,     0.19132403,     0.19269522,   0.1008778811
    -0.20243557,     0.37478840,     0.17235281,   0.1478847116
    -0.23771806,     0.48678842,     0.24907038,   0.2291257530
    -0.19858569,     0.46402496,     0.26543933,   0.3185621798
    -0.23440310,     0.47275618,     0.23835309,   0.4155423045
    -0.20478813,     0.46206370,     0.25727561,   0.5097673535
    -0.14032716,     0.39592060,     0.25559345,   0.5786151290
    -0.10370266,     0.32873806,     0.22503540,   0.6224458814
    -0.15087551,     0.38744760,     0.23657207,   0.6514062285
    -0.14623833,     0.40344465,     0.25720635,   0.7224759459
    -0.12265015,     0.37126887,     0.24861871,   0.7758237720
    -0.12401860,     0.40345117,     0.27943259,   0.8463537693
    -0.05865837,     0.30714154,     0.24848317,   0.9119826555
    -0.13218831,     0.40349302,     0.27130470,   0.9757796526
    -0.09686955,     0.39317545,     0.29630589,   1.0482028723
    -0.06770056,     0.36554784,     0.29784721,   1.1155822277
    -0.11116054,     0.36661190,     0.25545138,   1.1791956425
     0.06697638,     0.18910472,     0.25608113,   1.1969143152
    -0.22163725,     0.58929521,     0.36765793,   1.2263934612
    -0.03410318,     0.30747741,     0.27337423,   1.3078550100
    -0.23957944,     0.54173970,     0.30216029,   1.3900004625
    -0.12255338,     0.40227863,     0.27972525,   1.4778292179
    -0.17259139,     0.48083061,     0.30823916,   1.5643891096
    -0.15109304,     0.43301198,     0.28191894,   1.6392970085
    -0.01924104,     0.22626995,     0.20702888,   1.5669348240
    -0.10586830,     0.30240291,     0.19653459,   1.4676903486
    -0.21759473,     0.50685149,     0.28925672,   1.4591287374
    -0.19874257,     0.47349709,     0.27475452,   1.5483916998
    -0.15300879,     0.46654516,     0.31353638,   1.6355162859
    -0.09785309,     0.45539346,     0.35754037,   1.7175198793
    -0.10082492,     0.44693357,     0.34610868,   1.7959703207
    -0.11207032,     0.41327739,     0.30120710,   1.8658419847
    -0.10964514,     0.37583029,     0.26618516,   1.8316228390
    -0.17100781,     0.38312179,     0.21211396,   1.7991365194
    -0.21929602,     0.42315105,     0.20385510,   1.8557072878
    -0.17160548,     0.42498365,     0.25337815,   1.9069453478
    -0.12870045,     0.39270529,     0.26400489,   1.9688048363
    -0.09077382,     0.39969525,     0.30892137,   2.0312161446
    -0.04771444,     0.27657610,     0.22886164,   1.9708139896
    -0.15476552,     0.33440220,     0.17963667,   1.8988773823
    -0.12733600,     0.38565627,     0.25832024,   1.9354242086
    -0.07960141,     0.37993181,     0.30033037,   1.9935185909
    -0.01997364,     0.32299501,     0.30302137,   2.0458056927
    -0.02156088,     0.32321784,     0.30165702,   2.0908548832
    -0.04965691,     0.34856871,     0.29891181,   2.1366376877
    -0.10419564,     0.30613095,     0.20193528,   2.1785922050
    -0.09785073,     0.34622550,     0.24837475,   2.2216515541
    -0.03616799,     0.25848871,     0.22232074,   2.2518866062
     0.05503757,     0.07207064,     0.12710820,   2.0345301628
    -0.03935957,     0.18325615,     0.14389656,   1.7764896154
    -0.17767569,     0.39107415,     0.21339847,   1.6713465452
    -0.12478887,     0.39447680,     0.26968792,   1.7261192799
    -0.07200294,     0.29346839,     0.22146542,   1.6833456755
    -0.11615404,     0.36953071,     0.25337672,   1.6987359524
    -0.10264739,     0.36426261,     0.26161522,   1.7521251440
    -0.11319711,     0.35262036,     0.23942325,   1.7985385656
    -0.06866995,     0.33882532,     0.27015537,   1.8479934931
    -0.07439034,     0.34369677,     0.26930645,   1.8949655294
    -0.06216663,     0.33382592,     0.27165928,   1.9430314302
    -0.04048682,     0.31273705,     0.27225018,   1.9886848927
    -0.05904739,     0.33259711,     0.27354974,   2.0280334949
     0.00491134,     0.27507201,     0.27998337,   2.0671558380
     0.00771951,     0.30278999,     0.31050950,   2.1042377949
     0.06839747,     0.25751051,     0.32590798,   2.1386256218
    -0.00534040,     0.31589785,     0.31055745,   2.1735715866
     0.13208105,     0.20932114,     0.34140214,   2.2047750950
     0.17497814,     0.20585856,     0.38083673,   2.2235374451
     0.18325216,     0.20850088,     0.39175305,   2.2419524193
     0.02253741,     0.23554286,     0.25808030,   2.2626445293
     0.12512121,     0.20595315,     0.33107433,   2.2840139866
     0.01793813,     0.29079917,     0.30873734,   2.3075416088
     0.04318194,     0.27434641,     0.31752840,   2.3411912918
     0.16427250,     0.19353892,     0.35781142,   2.3633000851
     0.01009308,     0.27505121,     0.28514427,   2.3833000660
    -0.00990436,     0.28517330,     0.27526894,   2.4149491787
    -0.00864957,     0.29348707,     0.28483748,   2.4467804432
     0.00417438,     0.39963603,     0.40381041,   2.4933910370
     0.23145995,     0.30717477,     0.53863466,   2.5450692177
     0.11529843,     0.30646083,     0.42175925,   2.5828666687
     0.10325216,     0.28276622,     0.38601840,   2.6158075333
     0.05826579,     0.30772951,     0.36599523,   2.6481544971
     0.05491155,     0.27813089,     0.33304244,   2.6800992489
     0.07834453,     0.26540136,     0.34374595,   2.7071413994
     0.24738529,     0.15111624,     0.39850152,   2.7212641239
     0.22664076,     0.17594704,     0.40258777,   2.7255666256
     0.18883148,     0.21462859,     0.40346014,   2.7367379665
     0.11857057,     0.22867322,     0.34724385,   2.7528507710
     0.08938089,     0.23671408,     0.32609501,   2.7702515125
     0.12197252,     0.22611648,     0.34808901,   2.7874515057
     0.10281251,     0.23184337,     0.33465588,   2.8038659096
    -0.04079287,     0.28135476,     0.24056196,   2.8229494095
     0.01617775,     0.25641692,     0.27259466,   2.8529009819
     0.07930244,     0.21686439,     0.29616681,   2.8697452545
     0.09301744,     0.21937977,     0.31239724,   2.8841233253
     0.11654887,     0.22046122,     0.33701009,   2.8983252048
     0.18733118,     0.23094977,     0.41828090,   2.9122138023
     0.37146711,     0.19948193,     0.57094908,   2.9249005318
     0.23721986,     0.16618721,     0.40340710,   2.9322319031
     0.15099578,     0.19156644,     0.34256223,   2.9353907108
     0.16798261,     0.16948873,     0.33747134,   2.9417972565
     0.19894046,     0.14395584,     0.34289631,   2.9426853657
     0.26079652,     0.17087243,     0.43166897,   2.9427890778
     0.38902178,     0.21059592,     0.59961778,   2.9493231773
     0.28908163,     0.15866992,     0.44775155,   2.9567472935
     0.24878547,     0.17715740,     0.42594284,   2.9588835239
     0.10330124,     0.22504242,     0.32834360,   2.9665048122
     0.09493282,     0.21891680,     0.31384963,   2.9800024033
     0.19371180,     0.16631779,     0.36002961,   2.9873270988
     0.20590615,     0.15461910,     0.36052519,   2.9871568680
     0.20350257,     0.16323270,     0.36673525,   2.9880232811
     0.13558351,     0.20286313,     0.33844668,   2.9918756485
     0.22389133,     0.16236898,     0.38626027,   2.9975199699
     0.34909779,     0.19003317,     0.53913087,   3.0004229546
     0.28713110,     0.12855010,     0.41568115,   3.0013408661
     0.22077893,     0.15497576,     0.37575474,   2.9978847504
     0.15716493,     0.18323776,     0.34040266,   2.9994976521
     0.16950396,     0.14580561,     0.31530952,   3.0002419949
     0.24230833,     0.10666768,     0.34897608,   2.9944055080
     0.21675009,     0.12836127,     0.34511137,   2.9858591557
     0.19782820,     0.15647420,     0.35430244,   2.9822506905
     0.34342268,     0.17558210,     0.51900476,   2.9839706421
     0.39097020,     0.14826807,     0.53923827,   2.9845652580
     0.21136680,     0.14983986,     0.36120665,   2.9817008972
     0.26268697,     0.10297775,     0.36566475,   2.9765663147
     0.15865794,     0.11313171,     0.27178961,   2.9659273624
     0.23815373,     0.10570131,     0.34385499,   2.9569149017
     0.23041829,     0.12251893,     0.35293728,   2.9481709003
     0.20947206,     0.11759588,     0.32706797,   2.9408936501
     0.20257859,     0.12205645,     0.32463503,   2.9329819679
     0.24573761,     0.13856564,     0.38430333,   2.9267110825
     0.32705992,     0.15662757,     0.48368746,   2.9245908260
     0.21429153,     0.12955023,     0.34384176,   2.9224255085
     0.31542772,     0.12568989,     0.44111758,   2.9168572426
     0.20579703,     0.11831049,     0.32410753,   2.9101421833
     0.27118111,     0.06882885,     0.34000996,   2.8980567455
     0.29219815,     0.06660669,     0.35880485,   2.8808329105
     0.28198391,     0.06606957,     0.34805349,   2.8633227348
     0.27024361,     0.07190873,     0.34215239,   2.8463687897
     0.19705380,     0.10102079,     0.29807463,   2.8336563110
     0.17627114,     0.11055684,     0.28682798,   2.8239469528
     0.21498612,     0.08927852,     0.30426463,   2.8140919209
     0.17467095,     0.10013864,     0.27480960,   2.8033161163
     0.16716357,     0.10517872,     0.27234229,   2.7936108112
     0.20885812,     0.08567818,     0.29453626,   2.7823119164
     0.26678866,     0.07803878,     0.34482747,   2.7692823410
     0.31301633,     0.12614441,     0.43916079,   2.7593781948
     0.19993922,     0.09429606,     0.29423526,   2.7526295185
     0.15862587,     0.10724969,     0.26587558,   2.7426986694
     0.16172938,     0.11108194,     0.27281135,   2.7351133823
     0.16305757,     0.11178669,     0.27484426,   2.7275981903
     0.14138117,     0.12775756,     0.26913878,   2.7220950127
     0.15136613,     0.12619460,     0.27756074,   2.7194232941
     0.11414363,     0.13147423,     0.24561781,   2.7166953087
     0.09289498,     0.14569487,     0.23858985,   2.7150330544
     0.11773893,     0.11421746,     0.23195641,   2.7132852077
     0.17396054,     0.08887006,     0.26283059,   2.7041952610
     0.16713296,     0.10890016,     0.27603316,   2.6951768398
     0.13545509,     0.11988938,     0.25534445,   2.6898467541
     0.26833323,     0.10151482,     0.36984807,   2.6831278801
     0.36742106,     0.11542661,     0.48284769,   2.6757893562
     0.42831513,     0.12234624,     0.55066139,   2.6715710163
     0.47660699,     0.07715915,     0.55376607,   2.6632664204
     0.18210265,     0.11208175,     0.29418445,   2.6531689167
     0.23970993,     0.06315510,     0.30286506,   2.6432626247
     0.18349457,     0.09134427,     0.27483881,   2.6299724579
     0.19090301,     0.07498576,     0.26588875,   2.6186740398
     0.19045088,     0.07032396,     0.26077479,   2.6054956913
