"day","swc_12p5","Date"
1224,0.0889877202380952,2010-05-08
1225,0.0881723602777778,2010-05-09
1226,0.08822456,2010-05-10
1227,0.0844463506666667,2010-05-11
1228,0.0809424155,2010-05-12
1229,0.0773023852604167,2010-05-13
1230,0.0772143190104167,2010-05-14
1231,0.0759506908333333,2010-05-15
1232,0.0758097472916667,2010-05-16
1233,0.0757838380729167,2010-05-17
1234,0.0739970603125,2010-05-18
1235,0.0723398582291667,2010-05-19
1236,0.0715058736458333,2010-05-20
1237,0.0720800784375,2010-05-21
1238,0.0708659471875,2010-05-22
1239,0.0690365083333333,2010-05-23
1240,0.06731015484375,2010-05-24
1241,0.0653790300520833,2010-05-25
1242,0.0650850503645833,2010-05-26
1243,0.0651968155208333,2010-05-27
1244,0.0630007286979167,2010-05-28
1245,0.0610976206770833,2010-05-29
1246,0.0605171221354167,2010-05-30
1247,0.0601985167708333,2010-05-31
1248,0.05799141359375,2010-06-01
1249,0.0565175859375,2010-06-02
1250,0.0553836932291667,2010-06-03
1251,0.0547946209895833,2010-06-04
1252,0.0538642729166667,2010-06-05
1253,0.0531393309375,2010-06-06
1254,0.0512766173958333,2010-06-07
1255,0.0491142010416667,2010-06-08
1256,0.0479468919791667,2010-06-09
1257,0.0469451421302083,2010-06-10
1258,0.044693441515625,2010-06-11
1259,0.0424686763802083,2010-06-12
1260,0.0405044633177083,2010-06-13
1261,0.0398335377864583,2010-06-14
1262,0.0397145163802083,2010-06-15
1263,0.0398248091666667,2010-06-16
1264,0.038858577296875,2010-06-17
1265,0.038629144078125,2010-06-18
1266,0.038576757125,2010-06-19
1267,0.0378685036510417,2010-06-20
1268,0.037716789328125,2010-06-21
1269,0.0375380951614583,2010-06-22
1270,0.0368323559947917,2010-06-23
1271,0.0359473181510417,2010-06-24
1272,0.0351598721770833,2010-06-25
1273,0.0325748448072917,2010-06-26
1274,0.0340108719010417,2010-06-27
1275,0.0340644384635417,2010-06-28
1276,0.0363498469392361,2010-06-29
1277,0.03787031378125,2010-06-30
1278,0.0435856471875,2010-07-01
1279,0.0481809527083333,2010-07-02
1280,0.0492505311458333,2010-07-03
1281,0.0506205583854167,2010-07-04
1282,0.0524449001041667,2010-07-05
1283,0.0532434969270833,2010-07-06
1284,0.0547566470833333,2010-07-07
1285,0.0531638596354167,2010-07-08
1286,0.0536180550520833,2010-07-09
1287,0.0548146461458333,2010-07-10
1288,0.0534734722916667,2010-07-11
1289,0.0513189102083333,2010-07-12
1290,0.05236889359375,2010-07-13
1291,0.0511970169791667,2010-07-14
1292,0.0497562434375,2010-07-15
1293,0.0452672766666667,2010-07-16
1294,0.0472455378645833,2010-07-17
1295,0.0495163411458333,2010-07-18
1296,0.04969563375,2010-07-19
1297,0.04728118453125,2010-07-20
1298,0.0448294380729167,2010-07-21
1299,0.04493815734375,2010-07-22
1300,0.0436593126041667,2010-07-23
1301,0.145042483697917,2010-07-24
1302,0.159825338020833,2010-07-25
1303,0.168315195833333,2010-07-26
1304,0.161967972916667,2010-07-27
1305,0.1553598140625,2010-07-28
1306,0.148893692708333,2010-07-29
1307,0.1458141890625,2010-07-30
1308,0.141410972916667,2010-07-31
1309,0.1347315421875,2010-08-01
1310,0.131986530729167,2010-08-02
1311,0.12990176875,2010-08-03
1312,0.127824378645833,2010-08-04
1313,0.123866003072917,2010-08-05
1314,0.117893385,2010-08-06
1315,0.113788005885417,2010-08-07
1316,0.107284671822917,2010-08-08
1317,0.1035346609375,2010-08-09
1318,0.100592635677083,2010-08-10
1319,0.09740555734375,2010-08-11
1320,0.0944444361458333,2010-08-12
1321,0.0912427225,2010-08-13
1322,0.0889268369791667,2010-08-14
1323,0.0867344428125,2010-08-15
1324,0.08083156734375,2010-08-16
1325,0.0814243134895833,2010-08-17
1326,0.0812577346354167,2010-08-18
1327,0.0806142138020833,2010-08-19
1328,0.0804409977083333,2010-08-20
1329,0.07822145671875,2010-08-21
1330,0.0780752408333333,2010-08-22
1331,0.07647016765625,2010-08-23
1332,0.0735620159895833,2010-08-24
1333,0.0720303566666667,2010-08-25
1334,0.0720456673958333,2010-08-26
1335,0.0708773672916667,2010-08-27
1336,0.07007635796875,2010-08-28
1337,0.0687773748958333,2010-08-29
1338,0.0687383166666667,2010-08-30
1339,0.067098611875,2010-08-31
1340,0.0661365818229167,2010-09-01
1341,0.0638920338020833,2010-09-02
1342,0.0628035279166667,2010-09-03
1343,0.0617975844270833,2010-09-04
1344,0.0612572205729167,2010-09-05
1345,0.05985443578125,2010-09-06
1346,0.0574071641666667,2010-09-07
1347,0.0562971902083333,2010-09-08
1348,0.0551069305729167,2010-09-09
1349,0.05375927953125,2010-09-10
1350,0.0517918096354167,2010-09-11
1351,0.05270266671875,2010-09-12
1352,0.0526607084375,2010-09-13
1353,0.0521846178125,2010-09-14
1354,0.0516567248958333,2010-09-15
1355,0.0509312219270833,2010-09-16
1356,0.0510119259895833,2010-09-17
1357,0.0509755493229167,2010-09-18
1358,0.0504749624479167,2010-09-19
1359,0.0488777896354167,2010-09-20
1360,0.0473054284895833,2010-09-21
1361,0.0477063471875,2010-09-22
1362,0.145089002552083,2010-09-23
1363,0.1513435703125,2010-09-24
1364,0.144663980729167,2010-09-25
1365,0.139027433333333,2010-09-26
1366,0.132543141145833,2010-09-27
1367,0.126588950885417,2010-09-28
1368,0.119765642083333,2010-09-29
1369,0.113372599635417,2010-09-30
1370,0.107224397291667,2010-10-01
1371,0.101624235364583,2010-10-02
1372,0.09586739015625,2010-10-03
1373,0.0921665141666667,2010-10-04
1374,0.103479663854167,2010-10-05
1375,0.11236369921875,2010-10-06
1376,0.1153434625,2010-10-07
1377,0.113279159375,2010-10-08
1378,0.107088170833333,2010-10-09
1379,0.102668361145833,2010-10-10
1380,0.09891274578125,2010-10-11
1381,0.09585628109375,2010-10-12
1382,0.093994371875,2010-10-13
1383,0.0904937372395833,2010-10-14
1384,0.0870154011979167,2010-10-15
1385,0.0842462455208333,2010-10-16
1386,0.0823706681770833,2010-10-17
1387,0.0808834349479167,2010-10-18
1388,0.0790934819791667,2010-10-19
1389,0.07742642265625,2010-10-20
1390,0.0770045908854167,2010-10-21
1391,0.0766160183333333,2010-10-22
1392,0.0788824077083333,2010-10-23
1393,0.0815001511458333,2010-10-24
1394,0.0837730947395833,2010-10-25
1395,0.08278779921875,2010-10-26
1396,0.0824016435416667,2010-10-27
1397,0.0805060908333333,2010-10-28
1398,0.0822512082291667,2010-10-29
1399,0.0838076639583333,2010-10-30
1400,0.0832583559375,2010-10-31
1401,0.08080919921875,2010-11-01
1402,0.0796066272916667,2010-11-02
1403,0.07921612546875,2010-11-03
1404,0.0801307765625,2010-11-04
1405,0.07873831390625,2010-11-05
1406,0.0780912576041667,2010-11-06
1407,0.0780357906770833,2010-11-07
1408,0.076255474375,2010-11-08
1409,0.0749771313020833,2010-11-09
1410,0.0708446545833333,2010-11-10
1411,0.0703148775,2010-11-11
1412,0.0696695906770833,2010-11-12
1413,0.067565778125,2010-11-13
1414,0.0673516499479167,2010-11-14
1415,0.06752245875,2010-11-15
1416,0.0673751216145833,2010-11-16
1417,0.0684180525520833,2010-11-17
1418,0.0662678129166667,2010-11-18
1419,0.0672656933854167,2010-11-19
1420,0.0692577602604167,2010-11-20
1421,0.0692630309895833,2010-11-21
1422,0.0682530833333333,2010-11-22
1423,0.06536683046875,2010-11-23
1424,0.0672165888020833,2010-11-24
1425,0.06370979015625,2010-11-25
1426,0.0604807730729167,2010-11-26
1427,0.0610369539583333,2010-11-27
1428,0.0630468236458333,2010-11-28
1429,0.061558418125,2010-11-29
1430,0.0591587864583333,2010-11-30
1431,0.059823259375,2010-12-01
1432,0.0614941243229167,2010-12-02
1433,0.0624024594791667,2010-12-03
1434,0.0632868230729167,2010-12-04
1435,0.0650470180729167,2010-12-05
1436,0.0643232689583333,2010-12-06
1437,0.0638658715104167,2010-12-07
1438,0.0618662604166667,2010-12-08
1439,0.0619166794270833,2010-12-09
1440,0.0630315452083333,2010-12-10
1441,0.0635328859375,2010-12-11
1442,0.0624625783333333,2010-12-12
1443,0.0624261946875,2010-12-13
1444,0.0625118342708333,2010-12-14
1445,0.0638256764583333,2010-12-15
1446,0.06457109,2010-12-16
1447,0.0624163027604167,2010-12-17
1448,0.06189925296875,2010-12-18
1449,0.0638388005729167,2010-12-19
1450,0.0633438056770833,2010-12-20
1451,0.06350413203125,2010-12-21
1452,0.0631669439583333,2010-12-22
1453,0.0621924205729167,2010-12-23
1454,0.06083072390625,2010-12-24
1455,0.0599050078645833,2010-12-25
1456,0.05992874140625,2010-12-26
1457,0.0596733385416667,2010-12-27
1458,0.06091455296875,2010-12-28
1459,0.0594125927604167,2010-12-29
1460,0.0598494820833333,2010-12-30
1461,0.05499616953125,2010-12-31
1462,0.0502290358333333,2011-01-01
1463,0.0473995632291667,2011-01-02
1464,0.0514068001041667,2011-01-03
1465,0.05374976625,2011-01-04
1466,0.0547610451041667,2011-01-05
1467,0.0565599042708333,2011-01-06
1468,0.0574190771875,2011-01-07
1469,0.05799236265625,2011-01-08
1470,0.0584694477083333,2011-01-09
1471,0.0583859010416667,2011-01-10
1472,0.0555453142708333,2011-01-11
1473,0.056829513125,2011-01-12
1474,0.0559014874479167,2011-01-13
1475,0.0577902061979167,2011-01-14
1476,0.0583678264583333,2011-01-15
1477,0.0589551946875,2011-01-16
1478,0.06066955609375,2011-01-17
1479,0.06167017359375,2011-01-18
1480,0.0614122546875,2011-01-19
1481,0.0621288869270833,2011-01-20
1482,0.0592931618229167,2011-01-21
1483,0.059641426875,2011-01-22
1484,0.0614910594791667,2011-01-23
1485,0.05896931296875,2011-01-24
1486,0.0585521801041667,2011-01-25
1487,0.0579080344791667,2011-01-26
1488,0.0578089515104167,2011-01-27
1489,0.0587089870833333,2011-01-28
1490,0.0597966471354167,2011-01-29
1491,0.06033542078125,2011-01-30
1492,0.0609145057291667,2011-01-31
1493,0.0577013741666667,2011-02-01
1494,0.0546971808333333,2011-02-02
1495,0.0513457017708333,2011-02-03
1496,0.0505739102083333,2011-02-04
1497,0.05373420921875,2011-02-05
1498,0.0551200230729167,2011-02-06
1499,0.055350671875,2011-02-07
1500,0.0584475448958333,2011-02-08
1501,0.0576585724479167,2011-02-09
1502,0.0557269349479167,2011-02-10
1503,0.0561817939583333,2011-02-11
1504,0.0583373902083333,2011-02-12
1505,0.06097149734375,2011-02-13
1506,0.0653008977083333,2011-02-14
1507,0.0674672347395833,2011-02-15
1508,0.0689993227083333,2011-02-16
1509,0.07175658421875,2011-02-17
1510,0.0707569828645833,2011-02-18
1511,0.0731124991666667,2011-02-19
1512,0.0732041928125,2011-02-20
1513,0.070054523125,2011-02-21
1514,0.0685224840625,2011-02-22
1515,0.0696418434375,2011-02-23
1516,0.0700571513020833,2011-02-24
1517,0.0693039877604167,2011-02-25
1518,0.0707835729166667,2011-02-26
1519,0.0699624795833333,2011-02-27
1520,0.0667385079166667,2011-02-28
1521,0.06780172921875,2011-03-01
1522,0.0693230540625,2011-03-02
1523,0.0715570742708333,2011-03-03
1524,0.0705259704166667,2011-03-04
1525,0.0682793238541667,2011-03-05
1526,0.0683948669791667,2011-03-06
1527,0.0689169833854167,2011-03-07
1528,0.0668589340625,2011-03-08
1529,0.0652550715625,2011-03-09
1530,0.0658717525,2011-03-10
1531,0.067207415,2011-03-11
1532,0.0678915058854167,2011-03-12
1533,0.0675026896354167,2011-03-13
1534,0.0660904520833333,2011-03-14
1535,0.06679798984375,2011-03-15
1536,0.06691291484375,2011-03-16
1537,0.06762095859375,2011-03-17
1538,0.0672575783854167,2011-03-18
1539,0.0677881057291667,2011-03-19
1540,0.06534984609375,2011-03-20
1541,0.0627190529545455,2011-03-21
1543,0.0717412090864225,2011-03-23
1544,0.0676074379405891,2011-03-24
1545,0.0662986866385058,2011-03-25
1546,0.0669923029405891,2011-03-26
1547,0.0673002969510058,2011-03-27
1548,0.0663234815864224,2011-03-28
1549,0.0663630597635058,2011-03-29
1550,0.0671541111176724,2011-03-30
1551,0.0670714885655891,2011-03-31
1552,0.0676447637218391,2011-04-01
1553,0.0673431555968391,2011-04-02
1554,0.0681004408572558,2011-04-03
1555,0.0634600230968391,2011-04-04
1556,0.0625288362218391,2011-04-05
1557,0.0652766770551724,2011-04-06
1558,0.0640065159093391,2011-04-07
1559,0.0636485902322558,2011-04-08
1560,0.0634315663260058,2011-04-09
1561,0.0606335952843391,2011-04-10
1562,0.0598307711697557,2011-04-11
1563,0.0612840190343391,2011-04-12
1564,0.0628357101280891,2011-04-13
1565,0.0619363627322558,2011-04-14
1566,0.0605191555447558,2011-04-15
1567,0.0616943222635058,2011-04-16
1568,0.0633668720551724,2011-04-17
1569,0.0659185829405891,2011-04-18
1570,0.0666620301280891,2011-04-19
1571,0.0669859593989224,2011-04-20
1572,0.0668159216905891,2011-04-21
1573,0.0659194445030891,2011-04-22
1574,0.0639551129405891,2011-04-23
1575,0.0638958682530891,2011-04-24
1576,0.0619355646072558,2011-04-25
1577,0.0609261959093391,2011-04-26
1578,0.0596814838780891,2011-04-27
1579,0.0606234500760058,2011-04-28
1580,0.0638789734093391,2011-04-29
1581,0.0624746247635058,2011-04-30
1582,0.0570845629926724,2011-05-01
1583,0.0562823810655891,2011-05-02
1584,0.0583757066385058,2011-05-03
1585,0.0615958655968391,2011-05-04
1586,0.0628241347114224,2011-05-05
1587,0.0646444266905891,2011-05-06
1588,0.0641988959093391,2011-05-07
1589,0.0636298854926724,2011-05-08
1590,0.0614250065343391,2011-05-09
1591,0.0614861540343391,2011-05-10
1592,0.0581704454405891,2011-05-11
1593,0.0600268682530891,2011-05-12
1594,0.0623153096072558,2011-05-13
1595,0.0637228879926724,2011-05-14
1596,0.0636557435135058,2011-05-15
1597,0.0635568895008246,2011-05-16
1598,0.0604369058572558,2011-05-17
1599,0.0596959710135058,2011-05-18
1600,0.0579568936176724,2011-05-19
1601,0.0575713368468391,2011-05-20
1602,0.0608187789822558,2011-05-21
1603,0.0622296433051725,2011-05-22
1604,0.0626842944464768,2011-05-23
1605,0.0611658442426724,2011-05-24
1606,0.0605523189822558,2011-05-25
1607,0.0615428905968391,2011-05-26
1608,0.0630607678364224,2011-05-27
1609,0.0637191985135058,2011-05-28
1610,0.0628370387739225,2011-05-29
1611,0.0621508106489224,2011-05-30
1612,0.0595551484614224,2011-05-31
1613,0.0619173006489224,2011-06-01
1614,0.0630064017426724,2011-06-02
1615,0.0627732457530891,2011-06-03
1616,0.0638853152843391,2011-06-04
1617,0.0641728265864224,2011-06-05
1618,0.0641301396593391,2011-06-06
1619,0.0636039113780891,2011-06-07
1620,0.0626243128885058,2011-06-08
1621,0.0616056038812931,2011-06-09
1622,0.0636452608392241,2011-06-10
1623,0.0641233002142241,2011-06-11
1624,0.0633962922975575,2011-06-12
1625,0.0591450122094164,2011-06-13
1650,0.0458416229465678,2011-07-08
1651,0.0460661061869211,2011-07-09
1652,0.0462461014576026,2011-07-10
1653,0.046760950400026,2011-07-11
1654,0.0490364957533361,2011-07-12
1655,0.0521551064921748,2011-07-13
1656,0.0553105056238571,2011-07-14
1657,0.0581102229274902,2011-07-15
1658,0.0604736726527137,2011-07-16
1659,0.0615137968507243,2011-07-17
1660,0.061526385940038,2011-07-18
1661,0.0612702804344233,2011-07-19
1662,0.060268107409946,2011-07-20
