    1,  114.0892,    1.0000
    2,  115.2799,    0.6667
    3,  115.7464,    0.6000
    4,  115.2002,    0.5000
    5,  115.5341,    0.5000
    6,  113.1116,    0.5000
    7,  112.9567,    0.2500
    8,  113.4763,    0.2286
    9,  112.7170,    0.2432
   10,  110.4652,    0.2128
   11,  109.9402,    0.2037
   12,  112.1020,    0.2000
   13,  112.1463,    0.2131
   14,  109.1699,    0.2029
   15,  112.4173,    0.1974
   16,  115.9990,    0.2025
   17,  113.8635,    0.2125
   18,  112.3887,    0.2169
   19,  112.5175,    0.2262
   20,  111.2915,    0.2353
   21,  110.6745,    0.2442
   22,  111.2257,    0.2529
   23,  112.0962,    0.2614
   24,  114.9159,    0.2667
   25,  111.7964,    0.2747
   26,  108.7450,    0.2737
   27,  107.4244,    0.2812
   28,  106.4743,    0.2887
   29,  103.9758,    0.2929
   30,  103.3810,    0.3000
   31,  104.4173,    0.3010
   32,  104.5285,    0.3048
   33,  106.5798,    0.3084
   34,  106.7553,    0.3148
   35,  106.3102,    0.3211
   36,  106.1542,    0.3243
   37,  109.8844,    0.3274
   38,  109.5406,    0.3276
   39,  109.0531,    0.3333
   40,  108.7116,    0.3361
   41,  111.0814,    0.3388
   42,  107.4790,    0.3415
   43,  104.2163,    0.3386
   44,  105.4200,    0.3308
   45,  105.3225,    0.3358
   46,  104.4469,    0.3151
   47,  103.1312,    0.2994
   48,  106.1169,    0.2981
   49,  105.8382,    0.2970
   50,  107.5153,    0.2941
   51,  107.2802,    0.2948
   52,  104.3878,    0.2938
   53,  103.8890,    0.2961
   54,  104.0764,    0.2935
   55,  103.9408,    0.2973
   56,  103.9389,    0.3011
   57,  102.3687,    0.3048
   58,  102.6392,    0.3069
   59,  101.4037,    0.2980
   60,  104.1017,    0.3000
   61,  102.7895,    0.3035
   62,  102.0527,    0.3010
   63,  102.8983,    0.3029
   64,   98.4721,    0.3033
   65,   97.6407,    0.3066
   66,   97.4801,    0.3084
   67,   96.9976,    0.3045
   68,   96.7199,    0.3022
   69,   96.3302,    0.3026
   70,   99.4702,    0.3043
   71,   98.6134,    0.3060
   72,   98.4005,    0.3077
   73,   96.9313,    0.3042
   74,   97.6977,    0.3020
   75,   96.8415,    0.3024
   76,   97.9085,    0.2992
   77,   97.3401,    0.3020
   78,   98.7994,    0.3047
   79,   97.9001,    0.3062
   80,   97.4623,    0.3042
   81,   97.7311,    0.3068
   82,   97.9350,    0.3094
   83,   98.0563,    0.3120
   84,   96.5927,    0.3123
   85,   97.5022,    0.3125
   86,   96.2860,    0.3028
   87,   97.3644,    0.3021
   88,  101.0297,    0.3045
   89,  100.9740,    0.3058
   90,  100.7489,    0.3030
   91,  101.0694,    0.3003
   92,  101.0841,    0.3026
   93,  100.5227,    0.3049
   94,   97.8740,    0.3072
   95,   97.6627,    0.3045
   96,   96.2171,    0.3067
   97,   97.0979,    0.3089
   98,  100.5658,    0.3072
   99,  100.1064,    0.3065
  100,  102.0366,    0.3058
  101,   99.7136,    0.3079
  102,  101.8840,    0.3091
  103,   98.4443,    0.3084
  104,   95.1559,    0.3095
  105,   94.3338,    0.3116
  106,   93.8421,    0.3136
  107,   94.1540,    0.3156
  108,   93.5100,    0.3176
  109,   92.8424,    0.3196
  110,   93.4473,    0.3198
  111,   92.8732,    0.3208
  112,   92.6706,    0.3209
  113,   92.4758,    0.3183
  114,   92.9088,    0.3167
  115,   88.7051,    0.3142
  116,   87.7721,    0.3161
  117,   88.7324,    0.3039
  118,   87.3007,    0.3041
  119,   85.3080,    0.2997
  120,   85.5998,    0.2985
  121,   90.5026,    0.2944
  122,   88.3539,    0.2961
  123,   88.0109,    0.2978
  124,   88.6081,    0.2918
  125,   91.4602,    0.2934
  126,   91.6093,    0.2951
  127,   93.9990,    0.2967
  128,   93.7172,    0.2984
  129,   93.0542,    0.3000
  130,   94.0267,    0.2989
  131,   93.6836,    0.2998
  132,   93.0773,    0.3014
  133,   92.9375,    0.3030
  134,   92.9893,    0.3025
  135,   92.2441,    0.3034
  136,   92.3230,    0.3049
  137,   90.5484,    0.3051
  138,   90.6539,    0.3067
  139,   89.9465,    0.3068
  140,   89.9710,    0.3084
  141,   89.6763,    0.3099
  142,   88.5011,    0.3107
  143,   89.2810,    0.3115
  144,   88.5881,    0.3130
  145,   88.9831,    0.3145
  146,   85.3753,    0.3147
  147,   87.0474,    0.3114
  148,   86.5363,    0.3122
  149,   89.9192,    0.3137
  150,   89.4336,    0.3151
  151,   86.2852,    0.3159
  152,   87.3824,    0.3134
  153,   86.7003,    0.3142
  154,   86.5771,    0.3149
  155,   86.6292,    0.3150
  156,   87.1436,    0.3152
  157,   87.3425,    0.3127
  158,   87.5035,    0.3098
  159,   89.1451,    0.3093
  160,   89.8687,    0.3089
  161,   91.6174,    0.3096
  162,   92.6303,    0.3109
  163,   93.0723,    0.3117
  164,   91.4945,    0.3124
  165,   92.1187,    0.3137
  166,   88.4649,    0.3150
  167,   87.1321,    0.3145
  168,   86.7169,    0.3134
  169,   86.4617,    0.3147
  170,   86.4101,    0.3160
  171,   86.4288,    0.3161
  172,   86.3567,    0.3173
  173,   84.4730,    0.3145
  174,   83.6608,    0.3146
  175,   84.9081,    0.3147
  176,   90.0617,    0.3137
  177,   86.0515,    0.3149
  178,   86.6179,    0.3101
  179,   87.2554,    0.3113
  180,   86.8575,    0.3093
  181,   86.9460,    0.3105
  182,   87.3759,    0.3059
  183,   87.9416,    0.2976
  184,   88.2077,    0.2987
  185,   87.4437,    0.2989
  186,   88.1002,    0.2986
  187,   87.0200,    0.2992
  188,   86.7020,    0.3003
  189,   86.6117,    0.3014
  190,   87.6883,    0.3011
  191,   88.2955,    0.2984
  192,   87.5717,    0.2995
  193,   86.9578,    0.2992
  194,   88.0205,    0.2985
  195,   89.0370,    0.2977
  196,   88.2370,    0.2988
  197,   89.4423,    0.2998
  198,   89.6842,    0.2995
  199,   90.2877,    0.2935
  200,   90.5243,    0.2946
  201,   89.7852,    0.2956
  202,   90.9668,    0.2962
  203,   86.1209,    0.2972
  204,   87.2044,    0.2982
  205,   87.3395,    0.2993
  206,   89.0421,    0.2999
  207,   86.1914,    0.2987
  208,   87.2896,    0.2989
  209,   86.1327,    0.2999
  210,   85.4696,    0.2970
  211,   86.0420,    0.2968
  212,   87.7183,    0.2978
  213,   89.3917,    0.2975
  214,   88.2383,    0.2976
  215,   86.8938,    0.2982
  216,   85.1056,    0.2979
  217,   90.2959,    0.2989
  218,   89.5237,    0.2995
  219,   88.4689,    0.3000
  220,   91.2996,    0.3001
  221,   90.0222,    0.2995
  222,   93.3141,    0.3000
  223,   90.4766,    0.3005
  224,   90.7223,    0.3011
  225,   90.3755,    0.3016
  226,   91.4176,    0.3025
  227,   91.5024,    0.3027
  228,   91.5099,    0.3036
  229,   89.9950,    0.3045
  230,   91.8474,    0.3003
  231,   93.9922,    0.3008
  232,   94.5521,    0.3009
  233,   92.2030,    0.3006
