          20
          35          36          37          38          45          46          47          48          55          56          57          58          65          66          67          68          75          76          77          78
     0.20847997,     0.20004620,     0.20768115,     0.20034865,     0.08620512,     0.06564631,     0.07413594,     0.09390192,     0.32854983,     0.30623013,     0.31697914,     0.31598720,     0.00765778,     0.02057486,     0.03146709,     0.00743203,     0.63987535,     0.14767531,     0.03332550,     0.48867741
     0.20606151,     0.20555125,     0.20828767,     0.19572675,     0.08644442,     0.06511384,     0.07405045,     0.09560591,     0.33093306,     0.31113404,     0.31952620,     0.31284139,     0.00601648,     0.02262411,     0.03088562,     0.00401129,     0.68438625,     0.13705967,     0.06977224,     0.50840533
     0.20920214,     0.20822084,     0.20915826,     0.19524346,     0.08655576,     0.06519046,     0.07240824,     0.09275225,     0.33002734,     0.31529576,     0.32319221,     0.31175825,     0.00300623,     0.02059969,     0.03048141,     0.00215293,     0.72933412,     0.14148213,     0.11325668,     0.46719116
     0.20800762,     0.20434667,     0.21242388,     0.19104181,     0.08743693,     0.06447595,     0.07134198,     0.08991275,     0.33429793,     0.31908962,     0.32549033,     0.31673935,     0.00615465,     0.02300295,     0.03100908,     0.00459297,     0.71658713,     0.09173232,     0.12824310,     0.45655796
     0.21011700,     0.20213321,     0.21471713,     0.18821831,     0.08749110,     0.06214637,     0.07109056,     0.08967404,     0.33340102,     0.31628740,     0.32192796,     0.32135111,     0.00927152,     0.02273581,     0.02885428,     0.00684122,     0.76110715,     0.13204850,     0.16106488,     0.40852243
     0.20416620,     0.20446737,     0.21275009,     0.18830959,     0.08914284,     0.06229822,     0.06878812,     0.09034928,     0.32987612,     0.31384364,     0.32268623,     0.31872725,     0.00951083,     0.02047561,     0.02843643,     0.00430757,     0.72222072,     0.09499106,     0.15855990,     0.37016198
     0.20864134,     0.20106013,     0.20780180,     0.18062963,     0.08977166,     0.06490624,     0.07026508,     0.09067383,     0.33103526,     0.31127673,     0.32618192,     0.32203183,     0.00891465,     0.02136048,     0.02931758,     0.00359182,     0.67773110,     0.09644540,     0.20571291,     0.36252934
     0.20487256,     0.20005079,     0.20230167,     0.18304914,     0.09249987,     0.06522741,     0.07042152,     0.09206385,     0.33029178,     0.31156293,     0.32793352,     0.32645091,     0.00762828,     0.02279128,     0.03166100,     0.00498070,     0.67951834,     0.12940554,     0.15895297,     0.37199524
     0.20673899,     0.20050021,     0.20452508,     0.18553995,     0.09384122,     0.06530205,     0.06797300,     0.09054850,     0.33301029,     0.31341004,     0.32358107,     0.33025301,     0.01020214,     0.02604865,     0.02990176,     0.00541544,     0.69857156,     0.14877740,     0.19582188,     0.37164783
     0.20995371,     0.20047149,     0.20938659,     0.18759112,     0.09402853,     0.06820302,     0.06930794,     0.08759017,     0.33586094,     0.31428629,     0.32496819,     0.33261645,     0.00744470,     0.02664368,     0.02727616,     0.00481083,     0.73937553,     0.13233975,     0.15723009,     0.34834668
     0.20422350,     0.20341328,     0.21044348,     0.18525296,     0.09109275,     0.06520430,     0.06926714,     0.08655208,     0.33629805,     0.31711641,     0.32855955,     0.33151603,     0.00593434,     0.02504650,     0.02490311,     0.00545103,     0.70649773,     0.16889593,     0.18042894,     0.36670524
     0.20370115,     0.20630361,     0.21068795,     0.18567175,     0.09070872,     0.06258480,     0.06936745,     0.08687950,     0.34093642,     0.31767356,     0.32747594,     0.32738224,     0.00233901,     0.02131693,     0.02297369,     0.00242545,     0.67457104,     0.15475774,     0.17036362,     0.41082811
     0.20799047,     0.20913014,     0.20858084,     0.18739967,     0.09075510,     0.06191586,     0.06898731,     0.08548462,     0.34571412,     0.31415460,     0.33154339,     0.32455072,     0.00092034,     0.02233135,     0.02541149,     0.00526777,     0.67651737,     0.20103705,     0.14859995,     0.38003036
     0.21282777,     0.20326327,     0.20597188,     0.18898268,     0.08852894,     0.06054515,     0.06997690,     0.08327501,     0.34912205,     0.31131926,     0.33030140,     0.32831088,     0.00258085,     0.02145145,     0.02917363,     0.00271757,     0.66023737,     0.15691441,     0.17064537,     0.39651415
     0.20976590,     0.20457795,     0.20894030,     0.18751527,     0.08939674,     0.06098232,     0.06911622,     0.08182575,     0.35123819,     0.31042391,     0.33270237,     0.33318079,     0.00227181,     0.02214287,     0.02845982,     0.00397950,     0.61047488,     0.15500186,     0.20851836,     0.40084752
     0.20416100,     0.20517778,     0.20516220,     0.18617225,     0.08666602,     0.05972462,     0.06974313,     0.08472115,     0.35483167,     0.30711097,     0.33059779,     0.32905981,     0.00031439,     0.02149799,     0.02846142,     0.00392416,     0.59947526,     0.19465081,     0.16772287,     0.42773613
     0.20079897,     0.20264104,     0.20137295,     0.18934222,     0.08578610,     0.06142560,     0.07221000,     0.08219494,     0.35220662,     0.30338717,     0.32625797,     0.32741240,     0.00400056,     0.02438555,     0.03239025,     0.00691097,     0.60853171,     0.18944381,     0.16535136,     0.44803071
     0.20476730,     0.20743634,     0.20731290,     0.19702709,     0.08640444,     0.05905927,     0.07046808,     0.08410691,     0.35271269,     0.30426821,     0.32617456,     0.32392174,     0.00254202,     0.02618752,     0.03312987,     0.00773758,     0.63698870,     0.22606282,     0.13658711,     0.44134265
     0.20165667,     0.21292666,     0.20906754,     0.19054529,     0.08776946,     0.06081019,     0.06907413,     0.08663648,     0.35609293,     0.30321142,     0.32990345,     0.32046294,     0.00328556,     0.02680186,     0.03368063,     0.00935491,     0.64535421,     0.26955673,     0.10666052,     0.44784471
     0.20440280,     0.21498016,     0.21102574,     0.19813727,     0.08680549,     0.05793463,     0.07026330,     0.08727530,     0.35356447,     0.30196074,     0.32879308,     0.31840992,     0.00326183,     0.02839087,     0.03447867,     0.00778657,     0.64488369,     0.28053567,     0.07569425,     0.46344587
     0.20357384,     0.21974981,     0.21672235,     0.19885898,     0.08466852,     0.05619764,     0.06771094,     0.08498043,     0.35193878,     0.30378509,     0.32950413,     0.31619883,     0.00042410,     0.02695348,     0.03324961,     0.00950340,     0.66948467,     0.23743802,     0.08624016,     0.43585050
     0.20005143,     0.21448289,     0.22202346,     0.20381309,     0.08185720,     0.05358087,     0.06809502,     0.08713631,     0.35028398,     0.30677634,     0.32537335,     0.31841213,     0.00074202,     0.02413321,     0.02966215,     0.00816161,     0.68558043,     0.25604549,     0.05107018,     0.42055976
     0.20448612,     0.21469416,     0.22483088,     0.21209133,     0.08304922,     0.05282095,     0.06971210,     0.08597827,     0.35212600,     0.30259311,     0.32450205,     0.31546962,     0.00215908,     0.02625006,     0.03267303,     0.00815165,     0.63754070,     0.26949248,     0.07100548,     0.39586830
     0.20933554,     0.21475507,     0.22741497,     0.21065708,     0.08215322,     0.05252837,     0.06837961,     0.08332829,     0.34893724,     0.30234042,     0.32945147,     0.31876779,     0.00503756,     0.02334452,     0.03339015,     0.01030816,     0.63413376,     0.31779101,     0.07668570,     0.39053777
     0.20415555,     0.21670406,     0.22456825,     0.20314769,     0.08203331,     0.05536512,     0.06623308,     0.08134080,     0.34730405,     0.30251107,     0.32480174,     0.31742588,     0.00871149,     0.02153679,     0.03481138,     0.01112216,     0.67909801,     0.31508425,     0.12186019,     0.38774735
     0.20538941,     0.21700124,     0.22001997,     0.19562531,     0.08057136,     0.05261171,     0.06486011,     0.08105966,     0.34692422,     0.30259913,     0.32871950,     0.31807104,     0.00545849,     0.01869017,     0.03199453,     0.01109623,     0.63444698,     0.29631016,     0.11617091,     0.38857716
     0.20911790,     0.22055772,     0.22342624,     0.19599946,     0.08184774,     0.05543859,     0.06240929,     0.07920848,     0.34790421,     0.30269438,     0.32467532,     0.32066882,     0.00537434,     0.01832172,     0.03358718,     0.01085031,     0.61151028,     0.30663702,     0.08109757,     0.39781865
     0.20442730,     0.21698636,     0.21808088,     0.20318604,     0.08193775,     0.05833194,     0.06349409,     0.07649960,     0.34875047,     0.30471858,     0.32271051,     0.32340190,     0.00386397,     0.01789582,     0.03334905,     0.01398477,     0.56226665,     0.32520583,     0.09197420,     0.35907710
     0.20741326,     0.21878271,     0.22311796,     0.19726078,     0.08344656,     0.05930270,     0.06070701,     0.07461581,     0.34577465,     0.30800417,     0.32704744,     0.31896865,     0.00486317,     0.01860173,     0.03156753,     0.01283407,     0.54743397,     0.32504413,     0.07121981,     0.38570449
     0.20377374,     0.22074588,     0.22335303,     0.20272201,     0.08278403,     0.05816374,     0.05954619,     0.07416239,     0.34722024,     0.30709931,     0.32669896,     0.31832537,     0.00222863,     0.01607576,     0.03227385,     0.00919043,     0.51424789,     0.31119302,     0.11158221,     0.41488734
     0.20742433,     0.22525866,     0.21744303,     0.20800316,     0.08401972,     0.05773998,     0.05905025,     0.07537887,     0.34712204,     0.30322203,     0.32623392,     0.31546116,     0.00498683,     0.01928331,     0.03617992,     0.01153349,     0.47245353,     0.33268264,     0.09684321,     0.43860015
     0.20601225,     0.22654082,     0.21781555,     0.20318253,     0.08652602,     0.05874499,     0.06050647,     0.07818343,     0.34764999,     0.30414760,     0.32499629,     0.31870887,     0.00448016,     0.01618412,     0.03257616,     0.00763507,     0.52182442,     0.32076401,     0.05277054,     0.39633581
     0.20401821,     0.22607796,     0.21703924,     0.20438500,     0.08573242,     0.05801805,     0.05991799,     0.07648450,     0.34483835,     0.30132130,     0.32761505,     0.31632030,     0.00483509,     0.01894434,     0.03198623,     0.01035897,     0.47882774,     0.31588498,     0.02498093,     0.35905343
     0.20312218,     0.22058751,     0.21819441,     0.20685375,     0.08484082,     0.06076014,     0.06132525,     0.07459711,     0.34299114,     0.30517858,     0.32396027,     0.31472182,     0.00128736,     0.01631420,     0.02971050,     0.00841992,     0.47597268,     0.28609946,     0.05885598,     0.32579392
     0.20431720,     0.22431716,     0.22077981,     0.19865033,     0.08392894,     0.05944419,     0.06282245,     0.07412940,     0.34286118,     0.30940095,     0.32239038,     0.31423569,     0.00036515,     0.01412012,     0.03051291,     0.00500179,     0.47956213,     0.33464280,     0.10814080,     0.29493740
     0.20834997,     0.21953873,     0.22358780,     0.20066883,     0.08601335,     0.05835282,     0.06027090,     0.07386921,     0.34273851,     0.31428090,     0.32381871,     0.30969015,     0.00233311,     0.01763089,     0.03015382,     0.00672085,     0.46276233,     0.35429436,     0.09922741,     0.29645494
     0.20480080,     0.22454628,     0.21818329,     0.19939558,     0.08791680,     0.05751108,     0.06190247,     0.07426895,     0.34617653,     0.31596604,     0.32630837,     0.30675197,     0.00468249,     0.02122497,     0.02876342,     0.00750578,     0.43348819,     0.33005539,     0.06577113,     0.27740389
     0.20675817,     0.22922857,     0.21855584,     0.19879133,     0.08577179,     0.05805323,     0.06083807,     0.07166884,     0.34475237,     0.31825224,     0.32872868,     0.31091988,     0.00446091,     0.01854519,     0.03213247,     0.00682306,     0.38989916,     0.31757057,     0.06480861,     0.29423839
     0.20366220,     0.23179039,     0.21591263,     0.20285371,     0.08703009,     0.05710734,     0.05886087,     0.07377663,     0.34800029,     0.31632522,     0.33118120,     0.30942965,     0.00608749,     0.01956140,     0.03475901,     0.01045309,     0.35761344,     0.33797732,     0.03219201,     0.30152342
     0.20851383,     0.22980776,     0.21484208,     0.21080022,     0.08674146,     0.05516733,     0.05709459,     0.07484546,     0.35230970,     0.31982267,     0.33184317,     0.31321701,     0.00282482,     0.02231828,     0.03257196,     0.01037535,     0.34545189,     0.35801485,     0.03608069,     0.33421665
     0.20905377,     0.22853276,     0.20956039,     0.21704857,     0.08855695,     0.05281391,     0.05643645,     0.07260391,     0.35346034,     0.32418036,     0.32821766,     0.31305528,     0.00457199,     0.02401066,     0.03028541,     0.01118637,     0.39261878,     0.33945569,     0.07242028,     0.32581890
     0.20574933,     0.23282090,     0.21543789,     0.21419312,     0.08831329,     0.05571896,     0.05559131,     0.07417864,     0.35210836,     0.32308593,     0.33143410,     0.31330714,     0.00154451,     0.02008282,     0.03368035,     0.00982233,     0.36982355,     0.29822183,     0.08924834,     0.34960327
     0.20607924,     0.23043360,     0.21732478,     0.20923954,     0.08832257,     0.05715115,     0.05568460,     0.07500815,     0.35550824,     0.32178959,     0.33107030,     0.31569421,     0.00254608,     0.02099880,     0.03535061,     0.01219595,     0.32446551,     0.25175276,     0.10646275,     0.35857326
     0.20011495,     0.22742708,     0.21757512,     0.20086728,     0.08690505,     0.05877339,     0.05355623,     0.07467838,     0.35360041,     0.31991366,     0.32990336,     0.31933391,     0.00362549,     0.02491516,     0.03759176,     0.01055507,     0.30135617,     0.24106599,     0.10874157,     0.37755543
     0.20293960,     0.22737072,     0.21868569,     0.20716907,     0.08938035,     0.06102150,     0.05403886,     0.07443870,     0.35174838,     0.31931856,     0.32829991,     0.31476909,     0.00541930,     0.02451476,     0.03590680,     0.01257825,     0.34086338,     0.20932172,     0.12671579,     0.37497771
     0.20342854,     0.23221309,     0.21655917,     0.20900948,     0.08989038,     0.06248266,     0.05379691,     0.07295863,     0.35447007,     0.31674773,     0.33005714,     0.31047261,     0.00854464,     0.02209859,     0.03347142,     0.01226132,     0.32171646,     0.23828566,     0.08186951,     0.39861476
     0.20697249,     0.22783662,     0.21845649,     0.20801733,     0.09178208,     0.06396244,     0.05469077,     0.07366180,     0.35668722,     0.31631872,     0.33424327,     0.31210807,     0.00493414,     0.02607618,     0.03268262,     0.00922684,     0.31449386,     0.19804537,     0.03223703,     0.43186441
     0.20642628,     0.22414272,     0.21790248,     0.21553588,     0.08985859,     0.06442895,     0.05314287,     0.07427517,     0.35404328,     0.31208417,     0.33120924,     0.31301835,     0.00793409,     0.02691767,     0.03611552,     0.01111787,     0.28198618,     0.15453936,     0.06923399,     0.47203434
     0.20111638,     0.21861175,     0.22071923,     0.21465418,     0.08843723,     0.06536011,     0.05075077,     0.07688616,     0.35281056,     0.31134591,     0.33132616,     0.31423146,     0.00689813,     0.02783601,     0.03723685,     0.01364137,     0.24290100,     0.12487520,     0.08427884,     0.45551863
     0.20388107,     0.21841079,     0.21833144,     0.20861743,     0.09118499,     0.06453894,     0.05025281,     0.07617498,     0.35038662,     0.31262246,     0.32921243,     0.31084019,     0.00569220,     0.02424645,     0.03873589,     0.01116886,     0.23349197,     0.10963183,     0.09623981,     0.43575650
     0.20368451,     0.21374978,     0.21434206,     0.20785362,     0.09119083,     0.06341783,     0.05179717,     0.07355765,     0.35002825,     0.31183028,     0.33374330,     0.30597946,     0.00462643,     0.02077698,     0.03509156,     0.01451570,     0.19760256,     0.10728687,     0.13127357,     0.45824030
     0.20132856,     0.20895851,     0.21799025,     0.20427343,     0.08973549,     0.06587145,     0.05036252,     0.07150699,     0.34675667,     0.31643844,     0.33440092,     0.30340576,     0.00453939,     0.01679697,     0.03228033,     0.01304825,     0.21678954,     0.11969773,     0.13853729,     0.41759354
     0.20118028,     0.20890664,     0.21414274,     0.19643508,     0.09065637,     0.06706877,     0.04769853,     0.07216384,     0.34233481,     0.31832671,     0.33479169,     0.30411619,     0.00662274,     0.01988182,     0.02849319,     0.01299161,     0.16779809,     0.13844834,     0.15137802,     0.37279311
     0.20587228,     0.21175788,     0.21582150,     0.19454482,     0.09194968,     0.06680580,     0.04746457,     0.07004081,     0.34323585,     0.31400925,     0.33685905,     0.30389997,     0.00603280,     0.02217500,     0.02892421,     0.01171052,     0.14235769,     0.09296336,     0.15303956,     0.36483315
     0.20098774,     0.21158151,     0.21653099,     0.18964310,     0.09058750,     0.06923144,     0.04468890,     0.07176287,     0.34394222,     0.31509534,     0.33990693,     0.30474871,     0.00316595,     0.02162611,     0.02599619,     0.01441028,     0.18565893,     0.12709010,     0.15655914,     0.37655357
     0.20335288,     0.21145312,     0.21400104,     0.18204069,     0.09112499,     0.07221509,     0.04490472,     0.07063195,     0.34487402,     0.31488547,     0.34206781,     0.30745661,     0.00198659,     0.02107144,     0.02394706,     0.01167310,     0.18711612,     0.13232543,     0.20052545,     0.37607110
     0.20836113,     0.21661241,     0.21858269,     0.17450441,     0.09223510,     0.07110602,     0.04242191,     0.06894267,     0.34268257,     0.31052986,     0.34480110,     0.30811748,     0.00128560,     0.01790052,     0.02623055,     0.01483957,     0.21549430,     0.18056566,     0.22614484,     0.38638937
     0.20785569,     0.21117587,     0.22156112,     0.17503910,     0.09289259,     0.07387864,     0.04397318,     0.07152050,     0.34306547,     0.31016529,     0.34935510,     0.31071839,     0.00435019,     0.02030952,     0.02388314,     0.01250293,     0.21115896,     0.17921820,     0.19893236,     0.42729542
     0.20719440,     0.20816609,     0.22161305,     0.17919610,     0.09445509,     0.07472781,     0.04100729,     0.07296743,     0.34599596,     0.31188560,     0.34965521,     0.30721554,     0.00508491,     0.01750650,     0.02310439,     0.01386617,     0.20477290,     0.16637647,     0.17485575,     0.40558869
     0.20172241,     0.20308642,     0.22702257,     0.17547883,     0.09449779,     0.07481816,     0.04284478,     0.07036912,     0.34468621,     0.31318459,     0.34958926,     0.31116489,     0.00426423,     0.02044873,     0.02396889,     0.01026644,     0.24769489,     0.15648958,     0.16597486,     0.42064640
     0.20332879,     0.20725058,     0.22278017,     0.17705721,     0.09638324,     0.07731359,     0.04483240,     0.07050392,     0.34893471,     0.31779963,     0.34510988,     0.31244332,     0.00064278,     0.01769984,     0.02445784,     0.00688175,     0.28047732,     0.15763219,     0.20998333,     0.40166390
     0.20246939,     0.20786160,     0.22032510,     0.17114517,     0.09530790,     0.07888664,     0.04387944,     0.07146627,     0.34482229,     0.31522229,     0.34843674,     0.31281722,     0.00020506,     0.01853080,     0.02336866,     0.00864703,     0.23182020,     0.18341553,     0.18703984,     0.38157049
     0.20602012,     0.20571078,     0.22014757,     0.17699407,     0.09463999,     0.07939103,     0.04620064,     0.07077506,     0.34471211,     0.31591552,     0.34638160,     0.31690335,     0.00001549,     0.01911664,     0.02497090,     0.00747776,     0.20561294,     0.17418522,     0.19820197,     0.42042896
     0.20536979,     0.20653643,     0.22581749,     0.16915329,     0.09644146,     0.07882600,     0.04714741,     0.06818143,     0.34621289,     0.31097755,     0.34546468,     0.31615943,     0.00333810,     0.01564122,     0.02853161,     0.00876951,     0.18415511,     0.13363156,     0.17906477,     0.38828397
     0.20715697,     0.21098748,     0.23116252,     0.16078013,     0.09354779,     0.07680859,     0.04465108,     0.06650901,     0.34952736,     0.30981538,     0.34888205,     0.31662798,     0.00410513,     0.01551538,     0.02890540,     0.01030723,     0.19546555,     0.17480335,     0.14079310,     0.36786315
     0.20367184,     0.20543285,     0.23573326,     0.16289859,     0.09488491,     0.07496579,     0.04518484,     0.06720179,     0.35109815,     0.30704755,     0.34989992,     0.31393072,     0.00198233,     0.01726475,     0.02829188,     0.00937354,     0.19455075,     0.21715242,     0.12761484,     0.37377396
     0.20884979,     0.20833237,     0.24009208,     0.15799794,     0.09269571,     0.07776473,     0.04583487,     0.06598868,     0.35045382,     0.30829075,     0.34941441,     0.31443062,     0.00117677,     0.01756358,     0.02763829,     0.00913378,     0.15168166,     0.25721654,     0.16343576,     0.42148185
     0.21396588,     0.21174957,     0.23964071,     0.15241973,     0.09047627,     0.07524905,     0.04529424,     0.06697690,     0.35097668,     0.31010652,     0.34904739,     0.31706885,     0.00481858,     0.01671327,     0.02610759,     0.01132481,     0.13660857,     0.23942098,     0.11699000,     0.46591082
     0.21567497,     0.21288744,     0.24201624,     0.15404859,     0.09211907,     0.07533409,     0.04568199,     0.06912636,     0.35204563,     0.31288221,     0.34778264,     0.31702983,     0.00463317,     0.01831354,     0.02534284,     0.00886792,     0.10978010,     0.20279405,     0.12502645,     0.41592035
     0.21213557,     0.20996706,     0.24762608,     0.15697077,     0.09471665,     0.07725056,     0.04566428,     0.06956804,     0.35110971,     0.31718206,     0.34586355,     0.31657705,     0.00486998,     0.02046202,     0.02643082,     0.01085119,     0.13866013,     0.23825207,     0.14142059,     0.41203544
     0.21528673,     0.21343772,     0.24312317,     0.15737620,     0.09470312,     0.07921655,     0.04373622,     0.06772142,     0.35566732,     0.31523716,     0.34559238,     0.32086480,     0.00287156,     0.02145761,     0.02660513,     0.01118025,     0.08919801,     0.28504771,     0.09697832,     0.41427305
     0.21825585,     0.20853317,     0.24372752,     0.16535649,     0.09520897,     0.07791865,     0.04477526,     0.06788116,     0.35102394,     0.31259567,     0.34140083,     0.32086182,     0.00533300,     0.02190779,     0.02387888,     0.00864338,     0.10129540,     0.24659118,     0.11286272,     0.36871243
     0.21939975,     0.20822968,     0.24116555,     0.16171144,     0.09807183,     0.07635117,     0.04243718,     0.07048301,     0.35546488,     0.31487232,     0.34329480,     0.32417330,     0.00319503,     0.01878562,     0.02464006,     0.00658825,     0.09373081,     0.29324812,     0.07157236,     0.33811569
     0.21347925,     0.20612736,     0.24496828,     0.16481683,     0.09641899,     0.07744340,     0.04306145,     0.06883906,     0.35277966,     0.31767106,     0.34692353,     0.31920534,     0.00223695,     0.01650921,     0.02439401,     0.00872237,     0.14028728,     0.29646584,     0.07105343,     0.33640596
     0.21163662,     0.20073913,     0.24012506,     0.16689537,     0.09643764,     0.07885807,     0.04399112,     0.07142860,     0.35757065,     0.31697893,     0.34553444,     0.31501934,     0.00352274,     0.01451980,     0.02830202,     0.00612146,     0.10443991,     0.31786036,     0.06389020,     0.36766854
     0.21708372,     0.20565504,     0.23559190,     0.16131225,     0.09724043,     0.07627212,     0.04550135,     0.07329737,     0.35751924,     0.31199038,     0.34740171,     0.31438181,     0.00522418,     0.01107617,     0.02620830,     0.00838268,     0.11072201,     0.27647558,     0.11215860,     0.34807622
     0.22135431,     0.20980398,     0.23412867,     0.16132534,     0.09498690,     0.07872831,     0.04825091,     0.07364135,     0.35689518,     0.31105265,     0.34913203,     0.31926370,     0.00250582,     0.01320178,     0.02432228,     0.00691496,     0.09939022,     0.26638767,     0.14745426,     0.36759931
     0.21976209,     0.21095759,     0.23689675,     0.15641020,     0.09513052,     0.07872982,     0.04964140,     0.07657783,     0.35865304,     0.31317207,     0.34505063,     0.31693286,     0.00144982,     0.01469603,     0.02207619,     0.00996819,     0.12770003,     0.22863132,     0.17694180,     0.36667335
     0.21927166,     0.21004644,     0.23306952,     0.15898226,     0.09721716,     0.07789005,     0.04673639,     0.07764392,     0.35580251,     0.31322709,     0.34088632,     0.31721294,     0.00127041,     0.01522952,     0.02063944,     0.00833424,     0.17653094,     0.19422761,     0.18845820,     0.35217556
     0.22122374,     0.20721334,     0.23206779,     0.15602897,     0.09888320,     0.07561797,     0.04762292,     0.07620936,     0.35318896,     0.31790134,     0.34543642,     0.32191390,     0.00023120,     0.01484664,     0.02127312,     0.00709237,     0.14657308,     0.19880182,     0.14841388,     0.39397135
     0.21676435,     0.20260729,     0.22639015,     0.16374904,     0.09712733,     0.07322749,     0.04533220,     0.07363103,     0.35136393,     0.32133055,     0.34556961,     0.32112539,     0.00073725,     0.01352072,     0.01913436,     0.00615274,     0.15868440,     0.22306168,     0.17882667,     0.37042922
     0.21575215,     0.20446134,     0.22441511,     0.16265270,     0.09969424,     0.07380267,     0.04241568,     0.07281519,     0.34888184,     0.32430878,     0.34318230,     0.32264802,     0.00287518,     0.01552273,     0.02139712,     0.00537370,     0.17378375,     0.20658340,     0.22761787,     0.39549962
     0.21843773,     0.20031004,     0.21872962,     0.16200332,     0.09830973,     0.07155040,     0.04333218,     0.07122665,     0.35173878,     0.32797328,     0.34369990,     0.32433480,     0.00379149,     0.01591369,     0.02433645,     0.00658375,     0.22097427,     0.18194012,     0.22897765,     0.37276000
     0.21963543,     0.20066254,     0.22393291,     0.16281438,     0.09906846,     0.07157773,     0.04398455,     0.06924547,     0.35217136,     0.32767728,     0.34344611,     0.32756394,     0.00756419,     0.01513688,     0.02532666,     0.00673252,     0.18764390,     0.16819584,     0.27160612,     0.40009791
     0.21966791,     0.20529301,     0.22555992,     0.15560327,     0.09707386,     0.06906984,     0.04467731,     0.07177636,     0.35614645,     0.33195597,     0.34755811,     0.33128771,     0.00613278,     0.01123203,     0.02522071,     0.00737516,     0.22076012,     0.16921183,     0.22430526,     0.36407912
     0.22420421,     0.20034775,     0.22136195,     0.16283363,     0.09658974,     0.06894464,     0.04278189,     0.07292742,     0.35938385,     0.32862687,     0.34881142,     0.32717812,     0.00591058,     0.01425564,     0.02629337,     0.01015941,     0.17298701,     0.14824122,     0.17800349,     0.34793904
