          28
          35          36          37          38          45          46          47          48          55          56          57          58          65          66          67          68          75          76          77          78          85          86          87          88          95          96          97          98
     0.21706612,     0.23007418,     0.21847646,     0.15665784,     0.09403112,     0.06729911,     0.04182393,     0.04067224,     0.34025756,     0.31216198,     0.33414650,     0.30970216,     0.00113318,     0.01458005,     0.03914895,     0.00783661,     0.07487427,     0.26014981,     0.01464156,     0.71248829,     0.66976935,     0.90434164,     0.93461478,     0.96039629,    58.73603821,    48.10694885,    34.45833206,    30.75658798
     0.22048114,     0.23054838,     0.21532826,     0.16024607,     0.09180339,     0.06666263,     0.04340190,     0.04064056,     0.34412313,     0.31276959,     0.33840963,     0.31265467,     0.00383492,     0.01510628,     0.03756765,     0.00922280,     0.08029065,     0.26762086,     0.05150088,     0.74998933,     0.68063122,     0.92685819,     0.98045015,     0.96550673,    57.24245453,    49.68798447,    34.13245010,    30.61278725
     0.22294790,     0.22841083,     0.21178466,     0.16348842,     0.09232979,     0.06511165,     0.04454055,     0.04273077,     0.34261265,     0.31576923,     0.33781180,     0.31322047,     0.00127896,     0.01561450,     0.03478201,     0.01050640,     0.10644468,     0.23609382,     0.05372528,     0.78452337,     0.68165022,     0.95063204,     0.99901408,     0.93894231,    54.88359833,    46.52647018,    34.05759048,    29.74527168
     0.21819799,     0.22589254,     0.21368088,     0.16528194,     0.09361985,     0.06312384,     0.04643549,     0.04233648,     0.34031317,     0.31847787,     0.33423716,     0.31800663,     0.00113581,     0.01261470,     0.03374884,     0.01096689,     0.06997930,     0.23684087,     0.06200523,     0.79836416,     0.71380293,     0.95658284,     0.98813826,     0.93583781,    55.80182266,    49.19504929,    34.31753159,    29.68772125
     0.22416414,     0.23101267,     0.21922244,     0.16166718,     0.09422223,     0.06315304,     0.04743706,     0.04373080,     0.33621380,     0.31404427,     0.33471403,     0.32063073,     0.00352184,     0.01005333,     0.03739058,     0.01138366,     0.06448580,     0.24673080,     0.10108617,     0.75221539,     0.72133511,     0.98769176,     0.96784508,     0.88978893,    52.78672791,    48.39916229,    33.55119705,    30.90872192
     0.22564091,     0.23544714,     0.21950819,     0.15477762,     0.09440923,     0.06379641,     0.04808539,     0.04203358,     0.33947071,     0.30993167,     0.33308885,     0.32469952,     0.00391334,     0.01230781,     0.03667020,     0.00980288,     0.08407366,     0.27648062,     0.14305061,     0.79517663,     0.70033324,     0.96639401,     0.97519392,     0.89550370,    53.44985580,    46.25900269,    32.62544250,    29.56310844
     0.23084886,     0.23861884,     0.22412431,     0.15946195,     0.09597216,     0.06147214,     0.04782320,     0.04299941,     0.34392929,     0.30836332,     0.32856253,     0.32331946,     0.00508474,     0.01333150,     0.03784548,     0.00634660,     0.06484703,     0.29454303,     0.13153237,     0.79782379,     0.68007535,     0.91999966,     0.94915193,     0.87123710,    52.61787415,    48.30911636,    34.15136337,    32.64334869
     0.22538379,     0.24428463,     0.22425260,     0.15191223,     0.09551917,     0.06097197,     0.04930239,     0.04385288,     0.34193808,     0.31156939,     0.32416037,     0.32464689,     0.00445064,     0.01400361,     0.03431508,     0.00447928,     0.09704634,     0.30489120,     0.08193425,     0.81015515,     0.65613019,     0.95120311,     0.91708171,     0.86821932,    54.14650726,    47.35790253,    36.62302780,    32.80217361
     0.21997440,     0.24718352,     0.22067122,     0.15926157,     0.09729666,     0.05809997,     0.05011265,     0.04186913,     0.34053275,     0.31227776,     0.32663599,     0.31968910,     0.00681233,     0.01226016,     0.03575184,     0.00332729,     0.04965500,     0.32238424,     0.09612827,     0.79744744,     0.61164373,     0.92956883,     0.95104182,     0.89483875,    58.48539734,    50.34055710,    37.14926147,    32.49020386
     0.21648559,     0.24125162,     0.21642734,     0.15542871,     0.09773131,     0.05986950,     0.05245122,     0.04004448,     0.33755827,     0.31046748,     0.32722512,     0.31579155,     0.00636171,     0.01532404,     0.03468134,     0.00260419,     0.04823344,     0.32935947,     0.13149723,     0.75719625,     0.62152034,     0.90425581,     0.98855990,     0.87623453,    59.25788879,    53.24146271,    34.09193420,    33.85371780
     0.21170565,     0.24225643,     0.21621121,     0.16273904,     0.09971043,     0.05695239,     0.05115895,     0.04081032,     0.34166273,     0.31193957,     0.32301509,     0.31399563,     0.00625913,     0.01488425,     0.03490820,     0.00650774,     0.08597770,     0.35097882,     0.15182668,     0.77949142,     0.64256370,     0.86706281,     0.98868263,     0.82683021,    58.76956940,    53.66731644,    35.57356262,    35.08946609
     0.20839314,     0.23739494,     0.21224473,     0.15590836,     0.09927708,     0.05727395,     0.04987914,     0.04209011,     0.33812073,     0.31134865,     0.32182634,     0.30987981,     0.00652132,     0.01137391,     0.03846594,     0.00675290,     0.10106594,     0.33121943,     0.19163842,     0.79948902,     0.68124962,     0.88849372,     0.96558064,     0.80813235,    56.91492462,    53.74192047,    34.24536896,    37.02068329
     0.20718767,     0.23247184,     0.21448816,     0.15912399,     0.09979200,     0.05749997,     0.05174555,     0.04280738,     0.34301779,     0.31157869,     0.32163993,     0.30532241,     0.00702592,     0.00980720,     0.04097822,     0.00420326,     0.08968339,     0.37415120,     0.15551949,     0.82540524,     0.63300103,     0.89945012,     0.98345780,     0.79323387,    59.78545761,    54.88290405,    34.95350266,    40.66951370
     0.21124366,     0.23226508,     0.20975322,     0.15688814,     0.09852629,     0.06025939,     0.05000480,     0.04561367,     0.34003538,     0.30723286,     0.32505348,     0.30032521,     0.01021972,     0.01191655,     0.04376112,     0.00481585,     0.12368937,     0.38410127,     0.12748121,     0.81248194,     0.61482209,     0.85467666,     0.94940364,     0.76488030,    60.40217972,    56.28020859,    34.12088776,    41.16621399
     0.20653026,     0.23479399,     0.20801426,     0.15640569,     0.09972042,     0.06317414,     0.05220113,     0.04560633,     0.34174648,     0.30528650,     0.32343331,     0.30362281,     0.01067204,     0.01368643,     0.04665785,     0.00317676,     0.13693981,     0.38767585,     0.09229010,     0.78292292,     0.62461382,     0.87988061,     0.91907996,     0.76030099,    59.10292053,    54.20334244,    33.99066544,    41.79118729
     0.20855491,     0.22976153,     0.20565554,     0.15050280,     0.09931189,     0.06560277,     0.05278467,     0.04486906,     0.34657419,     0.30202487,     0.32260057,     0.30115914,     0.00950779,     0.01568161,     0.04531401,     0.00032574,     0.11500411,     0.34465227,     0.06144496,     0.81434435,     0.58619970,     0.87368983,     0.90504688,     0.78901762,    58.62376022,    53.81320953,    35.38206482,    42.34023285
     0.21198678,     0.22981380,     0.20823142,     0.15534906,     0.09840328,     0.06287187,     0.05151187,     0.04447967,     0.34886932,     0.30232415,     0.32020694,     0.30293494,     0.01262916,     0.01636380,     0.04160595,     0.00107387,     0.09761864,     0.32214040,     0.07186023,     0.81776124,     0.58353543,     0.87161785,     0.92024910,     0.76839125,    54.21805954,    52.67169571,    34.78594589,    41.81758118
     0.21514988,     0.23397821,     0.20835687,     0.15275323,     0.09887577,     0.06524077,     0.05086984,     0.04288328,     0.35173422,     0.30565169,     0.31540143,     0.30290321,     0.01249788,     0.01719384,     0.04258994,     0.00225913,     0.06067488,     0.29190347,     0.09717348,     0.83208817,     0.58721888,     0.86423725,     0.87244874,     0.79785472,    53.27000427,    47.73001480,    37.12163162,    38.74972153
     0.21021914,     0.23697199,     0.20840935,     0.15014453,     0.09754329,     0.06548884,     0.04878160,     0.04316481,     0.35409740,     0.30304474,     0.31431118,     0.30064896,     0.01116477,     0.01508696,     0.04483080,     0.00297263,     0.10947534,     0.31257623,     0.08713930,     0.84634072,     0.57521278,     0.88925201,     0.88714504,     0.83580494,    54.53446198,    50.55625916,    36.66100693,    36.63135910
     0.21587205,     0.23571847,     0.20860520,     0.15405244,     0.09893853,     0.06817404,     0.04992894,     0.04296535,     0.35895768,     0.30643922,     0.31910568,     0.30107671,     0.00998798,     0.01651024,     0.04549207,     0.00390900,     0.15725909,     0.34026930,     0.09513425,     0.89436883,     0.60362321,     0.87107033,     0.86690849,     0.81711739,    55.62667084,    50.45707321,    37.17092896,    37.15950775
     0.21014465,     0.23653236,     0.21158488,     0.15933567,     0.09876153,     0.06612846,     0.05266443,     0.04319895,     0.35497618,     0.30573589,     0.32131344,     0.30010298,     0.00691368,     0.01831304,     0.04771226,     0.00471892,     0.14679764,     0.36771223,     0.07843110,     0.86371100,     0.59419227,     0.83532500,     0.84892905,     0.84982753,    56.74773407,    51.26527023,    37.18071747,    36.65343857
     0.20884293,     0.23061177,     0.21294047,     0.15664546,     0.09850739,     0.06833880,     0.05427579,     0.04100055,     0.35433218,     0.30628002,     0.32132187,     0.30481517,     0.00979317,     0.01952695,     0.04671535,     0.00256169,     0.14449374,     0.37794977,     0.11471983,     0.88216043,     0.63399661,     0.80495590,     0.80138791,     0.84578240,    51.94895935,    54.32992172,    39.66809082,    35.75170517
     0.21451567,     0.22804752,     0.21378472,     0.15203720,     0.09831587,     0.06905904,     0.05364151,     0.04223204,     0.35848999,     0.30288330,     0.32540265,     0.30543944,     0.01140616,     0.01858905,     0.04570622,     0.00252150,     0.10765870,     0.42460296,     0.07730717,     0.84342158,     0.62874931,     0.76394135,     0.84443212,     0.86625361,    55.64141083,    58.71629333,    39.11376953,    37.40054703
     0.20943704,     0.22608300,     0.20906241,     0.15202790,     0.09828289,     0.06620231,     0.05354385,     0.04235390,     0.35726002,     0.30291748,     0.32449439,     0.30430838,     0.01155528,     0.02172508,     0.04283601,     0.00628933,     0.07498510,     0.39990047,     0.03965387,     0.87865877,     0.60008961,     0.76773006,     0.83400679,     0.82584089,    53.36975098,    57.73662186,    39.68379974,    35.97988129
     0.20368086,     0.23061839,     0.20456837,     0.15574192,     0.09654146,     0.06748296,     0.05062818,     0.04232343,     0.35619807,     0.30520391,     0.32897419,     0.30164281,     0.00863041,     0.02220970,     0.04071585,     0.00959339,     0.06552546,     0.41186455,     0.04432636,     0.88876820,     0.62321192,     0.76046735,     0.81227905,     0.79682612,    55.18982315,    57.55130005,    41.60921860,    38.69396591
     0.20926024,     0.23139410,     0.20779034,     0.15383483,     0.09734140,     0.06481460,     0.04803636,     0.04377615,     0.35158998,     0.30223712,     0.32589215,     0.30550122,     0.00786758,     0.02375802,     0.03855802,     0.01333503,     0.09195432,     0.37392586,     0.04606817,     0.88010353,     0.61964792,     0.76493907,     0.85882288,     0.74789524,    55.58124542,    53.88656998,    41.05454254,    39.16488647
     0.20747319,     0.22997265,     0.20889053,     0.15395020,     0.09706071,     0.06421182,     0.04893073,     0.04310336,     0.35354531,     0.30239385,     0.32246464,     0.30188540,     0.00684914,     0.02681585,     0.04046787,     0.01584524,     0.04668544,     0.34956324,     0.00691216,     0.87204009,     0.64820313,     0.78330821,     0.88668489,     0.76334423,    53.35329056,    53.44616699,    39.30417633,    38.00531387
     0.20855555,     0.23214145,     0.21277843,     0.15017202,     0.09547086,     0.06703763,     0.04837969,     0.04413768,     0.34920311,     0.30578145,     0.32593030,     0.30216473,     0.00997715,     0.02759863,     0.03954656,     0.01753016,     0.05717941,     0.38038328,     0.03268960,     0.87674683,     0.61929142,     0.79889536,     0.93055838,     0.76876169,    51.65839767,    50.45399094,    34.88954544,    37.83786774
     0.20977901,     0.23770830,     0.20984100,     0.15629150,     0.09693606,     0.06894505,     0.05123210,     0.04217812,     0.34934866,     0.30215520,     0.32652152,     0.30713317,     0.00726919,     0.02387940,     0.04295199,     0.02027446,     0.05527467,     0.41339350,     0.05668094,     0.83153439,     0.64173681,     0.83047897,     0.88313848,     0.74415082,    55.61243057,    49.51918411,    37.08154297,    38.66684341
     0.20652026,     0.23304975,     0.21037860,     0.15727042,     0.09469028,     0.06804306,     0.05151979,     0.04514867,     0.35169286,     0.30358520,     0.32674372,     0.30579862,     0.00832052,     0.02559573,     0.04062317,     0.02384907,     0.06301238,     0.40346250,     0.05573554,     0.79642570,     0.63279825,     0.86233568,     0.86250246,     0.73063451,    56.39145279,    50.99523926,    37.53212357,    38.57521820
     0.20722733,     0.23892149,     0.20536087,     0.15552442,     0.09699863,     0.06623881,     0.05306378,     0.04340480,     0.34752762,     0.30420232,     0.32407963,     0.30274814,     0.01074742,     0.02584650,     0.04275697,     0.02437669,     0.06918693,     0.40278029,     0.02317206,     0.79868430,     0.66906762,     0.88213658,     0.86467469,     0.71682870,    58.25265121,    51.25484085,    42.43764877,    39.78121567
     0.20505713,     0.23867139,     0.20768608,     0.15948309,     0.09979178,     0.06887295,     0.05358506,     0.04544503,     0.34983703,     0.30364290,     0.31941730,     0.30271366,     0.01441388,     0.02237257,     0.04390126,     0.02080841,     0.10686900,     0.39911863,     0.06176827,     0.77646780,     0.65504575,     0.90489668,     0.89115357,     0.69711518,    53.87007523,    52.28007507,    39.19622803,    37.97190857
     0.21051782,     0.24111669,     0.20856938,     0.16428007,     0.09891865,     0.06615692,     0.05534697,     0.04787748,     0.34812203,     0.30267206,     0.31462142,     0.30272037,     0.01760014,     0.02407560,     0.04603323,     0.01905329,     0.12665650,     0.41751459,     0.08842640,     0.79182953,     0.63976282,     0.93719274,     0.87488830,     0.71875268,    57.58894348,    48.91884995,    39.62003708,    40.20289230
     0.20514560,     0.24342392,     0.20990840,     0.15705445,     0.09989008,     0.06762933,     0.05265632,     0.04887918,     0.35117841,     0.30730805,     0.31362814,     0.30567247,     0.01770756,     0.02517196,     0.04473853,     0.01748011,     0.17174488,     0.38103291,     0.09216683,     0.78075266,     0.62614191,     0.91694909,     0.85237777,     0.70337713,    58.27658081,    48.23103333,    41.61676407,    41.41101074
     0.20971124,     0.24147035,     0.21306913,     0.16067193,     0.09820356,     0.06481901,     0.05557540,     0.05027631,     0.34978923,     0.30511644,     0.31454626,     0.30436322,     0.01394459,     0.02429069,     0.04561432,     0.01996105,     0.13345860,     0.34308907,     0.12528045,     0.74178803,     0.59973466,     0.91402942,     0.89604658,     0.70008969,    61.88909149,    50.72028351,    40.38134003,    41.56826401
     0.20705014,     0.24006921,     0.21767260,     0.16844577,     0.09975604,     0.06484543,     0.05293578,     0.05276091,     0.34854501,     0.30458656,     0.31195423,     0.30870879,     0.01767743,     0.02683623,     0.04724544,     0.01679344,     0.11911276,     0.35010535,     0.17461868,     0.77195501,     0.55316907,     0.91011590,     0.91001272,     0.70377135,    58.21910858,    48.84782028,    36.19690704,    38.53771591
     0.20466532,     0.23931265,     0.21726733,     0.17327639,     0.09951459,     0.06191076,     0.05528145,     0.05093331,     0.35046235,     0.30725709,     0.31187269,     0.30834371,     0.01674379,     0.02848114,     0.04963664,     0.01904153,     0.08767736,     0.33031082,     0.17790489,     0.72299403,     0.57460123,     0.91645855,     0.87608182,     0.69317454,    58.87165833,    48.69574738,    35.31624222,    40.00703430
     0.20891660,     0.23938568,     0.22192188,     0.16693655,     0.09791084,     0.06130846,     0.05448468,     0.04871718,     0.34668115,     0.30752987,     0.30818114,     0.31254321,     0.01770013,     0.02951154,     0.04600730,     0.01577518,     0.08702679,     0.30157018,     0.20274533,     0.73373985,     0.57287872,     0.95410252,     0.85301542,     0.65651768,    56.56659698,    45.63849640,    38.94209671,    41.97625351
     0.20600325,     0.23651958,     0.21993306,     0.16971959,     0.09877766,     0.06020513,     0.05277722,     0.04701028,     0.34250137,     0.30791223,     0.30495027,     0.31681213,     0.02002328,     0.03183533,     0.04700083,     0.01549343,     0.12841628,     0.33590004,     0.22979368,     0.71711928,     0.59159404,     0.92320681,     0.85007167,     0.65715098,    55.18822098,    43.82447052,    39.24410248,    41.85968399
