          36
          26          27          28          29          30          31          32          33          34         105         106         107         108         109         110         111         112         113         114         115         117         118         119         120         121         122         131         132         133         134         135         136         137         138         139         140
     0.35940346,     0.27186665,     0.21061771,     0.14946423,     0.10901623,     0.20831844,     0.47011915,     0.54092646,     0.07891299,     3.42935991,     3.89019346,     3.61887193,     3.80819702,     3.94698668,     3.88925910,     3.45200539,     3.69158173,     3.87244129,     3.73845243,     4.15787363,    46.47392273,    52.57687378,    56.25305939,    48.84187317,  4699.55029297,  2984.23803711,     0.26782587,     0.25480664,     0.23545499,     0.24581107,     0.20960426,     0.26886821,     0.26818171,     0.27699015,     0.25518221,     0.27935708
     0.33268946,     0.27059716,     0.20259850,     0.15109527,     0.13299447,     0.23282349,     0.48481297,     0.54931331,     0.08894193,     3.29916334,     3.90295887,     3.51788259,     3.92207766,     3.97573090,     3.98561740,     3.37450027,     3.64094496,     3.96461511,     3.79796147,     4.56802797,    48.55327988,    59.61327744,    54.27916336,    66.97880554,  4402.71679688,  2737.13525391,     0.26365489,     0.25401837,     0.24250706,     0.24774468,     0.21835756,     0.26095983,     0.27844048,     0.27865183,     0.25788966,     0.27773353
     0.31546876,     0.26469046,     0.20868972,     0.15932210,     0.11393714,     0.20910585,     0.47261518,     0.58222443,     0.08350231,     3.25027061,     3.77974081,     3.56922746,     3.98330641,     3.99844384,     3.93601990,     3.45869613,     3.74572730,     3.97307038,     3.65803194,     4.95046806,    52.22671127,    58.27830124,    48.14915848,    86.09397888,  4217.28955078,  2902.85791016,     0.25572404,     0.25699651,     0.24189925,     0.24652980,     0.22011732,     0.26895493,     0.27217215,     0.27777252,     0.26946270,     0.27314252
     0.34459585,     0.25759843,     0.22211541,     0.14861265,     0.13103762,     0.20730339,     0.48990461,     0.60543692,     0.08233760,     3.19478416,     3.79448485,     3.48012590,     3.93505168,     3.95048332,     3.98435760,     3.44228745,     3.64372945,     3.92013049,     3.73331189,     5.17396688,    50.49458694,    60.09877014,    42.32310104,    92.48368073,  4082.07714844,  3069.33715820,     0.24841496,     0.25999939,     0.24843532,     0.25172198,     0.21118604,     0.26815137,     0.26490900,     0.27510417,     0.25964639,     0.27512047
     0.31920248,     0.26046750,     0.23861592,     0.16523843,     0.14037310,     0.19087400,     0.47271451,     0.60792190,     0.08350420,     3.14361453,     3.83934522,     3.41825414,     3.91184735,     3.91205645,     3.98027277,     3.32791162,     3.75542068,     3.80025673,     3.83294392,     4.53637075,    50.92677307,    54.66374969,    40.24168396,   100.19636536,  4120.16015625,  2870.03417969,     0.24439082,     0.27149302,     0.24344711,     0.26316500,     0.21446578,     0.26049939,     0.25794724,     0.26411220,     0.26206806,     0.27276456
     0.32443514,     0.27096543,     0.22116357,     0.18335587,     0.13645358,     0.17755882,     0.49123454,     0.58286464,     0.06948766,     3.11923838,     3.77359819,     3.31253695,     3.88535094,     3.96815443,     3.91602015,     3.26590204,     3.79722595,     3.78728247,     3.83103442,     4.11227560,    50.53842926,    46.40087891,    41.59590912,    84.48880005,  4390.71972656,  3152.70654297,     0.24356535,     0.26359779,     0.23972464,     0.27165440,     0.21993601,     0.25125524,     0.26758471,     0.25708500,     0.26500526,     0.26535907
     0.33382556,     0.25800940,     0.22213766,     0.16870469,     0.12807621,     0.20026121,     0.48872709,     0.61139989,     0.07964258,     2.97805905,     3.71438980,     3.18961596,     3.99264121,     3.90043712,     3.89070034,     3.37068629,     3.68359303,     3.75648689,     3.91986656,     3.25018716,    54.25138092,    41.08245087,    40.50212097,   102.35627747,  4563.58203125,  3015.79077148,     0.24940848,     0.25533360,     0.24261840,     0.27291071,     0.21387897,     0.24717245,     0.27103040,     0.25663552,     0.25799206,     0.26323685
     0.36852401,     0.26833445,     0.23632485,     0.16812432,     0.11721700,     0.18665020,     0.47421849,     0.63730323,     0.08932030,     2.83291149,     3.85602498,     3.30604219,     3.98588705,     3.98237038,     3.94348526,     3.39022088,     3.69952726,     3.83990765,     3.78540754,     2.44555283,    52.44235611,    33.10241318,    35.86396027,    89.39994049,  4842.26416016,  2723.98217773,     0.24420668,     0.25591427,     0.23325928,     0.27505642,     0.20362745,     0.23610817,     0.27356580,     0.25897804,     0.26849237,     0.27270591
     0.37729189,     0.25661844,     0.25196844,     0.15077908,     0.09657714,     0.17500293,     0.45516440,     0.65755063,     0.09078204,     2.72409606,     3.93212414,     3.26781058,     3.94095731,     3.99107528,     3.91130114,     3.27640986,     3.62780285,     3.72051716,     3.70917106,     2.94920969,    51.59432220,    25.36847878,    34.86077499,   100.64269257,  5081.27734375,  2557.41967773,     0.23567887,     0.26042840,     0.23419154,     0.27806339,     0.21139000,     0.24732210,     0.26715794,     0.24722044,     0.26805770,     0.27833554
     0.37962735,     0.24793607,     0.25928292,     0.15679169,     0.07790399,     0.19296998,     0.44538674,     0.64280033,     0.09410515,     2.59517503,     3.94632578,     3.21272182,     3.94804573,     3.95402050,     3.90563250,     3.19453812,     3.61468673,     3.73104239,     3.83656311,     2.00977325,    48.80117035,    21.46627235,    40.00353241,   119.93535614,  4829.57910156,  2446.08789062,     0.24297285,     0.26959178,     0.23698150,     0.27137640,     0.20139277,     0.24489795,     0.27796373,     0.25497061,     0.27607679,     0.27387848
     0.35146558,     0.23048300,     0.25651851,     0.14424850,     0.06880563,     0.16965221,     0.44915944,     0.66827124,     0.09858942,     2.60487580,     3.83406305,     3.28259802,     3.98315191,     3.94806886,     3.89850020,     3.18613720,     3.73788261,     3.81208110,     3.75481939,     2.08980513,    50.52189636,    13.97286701,    37.42162704,   108.42282867,  5022.01513672,  2544.61425781,     0.23210302,     0.26920494,     0.22693537,     0.26442832,     0.20911410,     0.23637258,     0.26677284,     0.24960944,     0.27403060,     0.26398110
     0.34047803,     0.21982518,     0.23935315,     0.15999264,     0.07813601,     0.15689872,     0.43869546,     0.66743821,     0.09297279,     2.54417348,     3.84010410,     3.22591567,     3.99806333,     3.83046770,     3.89880633,     3.25103092,     3.79717588,     3.89750791,     3.87350059,     2.91014910,    49.26580811,    16.52716637,    45.03336716,   123.21143341,  5297.79980469,  2721.47998047,     0.22166012,     0.26612768,     0.23049481,     0.25410399,     0.19963849,     0.23364204,     0.27649599,     0.26145265,     0.27088696,     0.25599754
     0.36093488,     0.21772990,     0.22573856,     0.16599239,     0.09936521,     0.15954229,     0.43606111,     0.65306467,     0.08009395,     2.43753099,     3.92637610,     3.36586809,     3.86419582,     3.85163951,     3.76045442,     3.39377713,     3.84642601,     3.82853889,     3.76398396,     2.54250145,    52.99176025,    21.34442139,    50.29696274,   139.90713501,  5265.75195312,  2449.32446289,     0.22548713,     0.26310176,     0.23743069,     0.26214144,     0.19336438,     0.23542920,     0.27405217,     0.26647189,     0.26948702,     0.25377935
     0.36661616,     0.20592108,     0.23589145,     0.17475428,     0.11261329,     0.14114279,     0.44696075,     0.66426212,     0.08852124,     2.48627543,     3.80674934,     3.41921854,     3.87752986,     3.98776388,     3.73429441,     3.50408649,     3.73253536,     3.69237971,     3.70258069,     2.50276256,    49.71975708,    22.91901779,    56.73290634,   135.29069519,  5437.78417969,  2226.27465820,     0.21769628,     0.26211783,     0.22772036,     0.25660059,     0.19545785,     0.23916587,     0.26551321,     0.26458687,     0.27994114,     0.25984797
     0.34349847,     0.22083314,     0.24380292,     0.19314481,     0.13436669,     0.15292737,     0.43620554,     0.68644255,     0.09275390,     2.39418173,     3.74861145,     3.43616843,     3.81748104,     3.91530490,     3.71156788,     3.63747907,     3.63005853,     3.56181216,     3.57122469,     1.84414554,    50.71274567,    14.12106514,    48.12535477,   148.01504517,  5538.34130859,  2340.82543945,     0.21629597,     0.27001253,     0.21613777,     0.26412854,     0.20706102,     0.23152801,     0.26543453,     0.25336266,     0.27824366,     0.25324318
     0.37396395,     0.23442069,     0.23118281,     0.17877215,     0.13340341,     0.15586203,     0.44632792,     0.71528339,     0.09502814,     2.40556788,     3.73412657,     3.32146168,     3.90948296,     3.95020366,     3.59483337,     3.71622038,     3.50618935,     3.52017426,     3.43656135,     1.04395413,    46.32266235,    12.78555679,    43.89030457,   152.82382202,  5486.73925781,  2249.47314453,     0.22136070,     0.26680222,     0.22496505,     0.26388144,     0.20174891,     0.22214504,     0.26356125,     0.25160408,     0.27521810,     0.25864729
     0.37673408,     0.24384521,     0.24666190,     0.19100285,     0.14181982,     0.14003538,     0.46068978,     0.71342063,     0.08513985,     2.30962420,     3.64721465,     3.33996081,     3.98969102,     3.93412471,     3.67743921,     3.72811556,     3.41484952,     3.59195113,     3.39109159,     1.43252718,    45.57497787,    12.96567345,    42.91589355,   149.58093262,  5726.43359375,  2422.31469727,     0.23197269,     0.26810834,     0.23330224,     0.25591308,     0.21007234,     0.21493840,     0.27345854,     0.25100636,     0.27238679,     0.25143698
     0.35328987,     0.25596476,     0.25088620,     0.19250815,     0.15085158,     0.16280453,     0.45772609,     0.68756980,     0.08967410,     2.29520965,     3.69060683,     3.22079039,     3.98521495,     3.89981651,     3.81058025,     3.63305116,     3.31719017,     3.53173518,     3.25481129,     0.58612120,    46.06735611,    10.67894363,    43.76053238,   145.22752380,  5429.80859375,  2396.40600586,     0.24244599,     0.27424902,     0.22375156,     0.25635305,     0.22073874,     0.20773143,     0.27227581,     0.25685692,     0.26587299,     0.26277471
     0.37930530,     0.26827455,     0.26972848,     0.18134890,     0.14449364,     0.16079535,     0.47098836,     0.66125649,     0.08486213,     2.23911595,     3.56041908,     3.31887364,     3.97888207,     3.81308389,     3.88338161,     3.50212336,     3.43008375,     3.45836592,     3.25745344,     1.53488398,    46.49310303,    16.98118973,    44.17049026,   167.40875244,  5248.41894531,  2258.56640625,     0.24346778,     0.26274517,     0.22717391,     0.26404357,     0.21483386,     0.20128062,     0.27350968,     0.24773411,     0.25524986,     0.27329123
     0.38508338,     0.28580147,     0.25884238,     0.19721739,     0.13155362,     0.17353451,     0.46369246,     0.67619205,     0.09800601,     2.10629392,     3.43145227,     3.20609522,     3.86830926,     3.86730838,     3.87601066,     3.44558167,     3.56081462,     3.46510887,     3.38125920,     0.93337667,    48.28316498,    24.82172585,    42.52602386,   179.20606995,  5073.73339844,  2527.23095703,     0.25014055,     0.26120391,     0.22250374,     0.25746998,     0.20377369,     0.20344225,     0.26586485,     0.24028769,     0.26712224,     0.26864883
     0.39677364,     0.26626578,     0.24618021,     0.18577699,     0.12822378,     0.19577359,     0.47393480,     0.69294858,     0.08947238,     2.03536487,     3.38549042,     3.11289716,     3.75295901,     3.99162960,     3.84228373,     3.53593326,     3.68187785,     3.57610536,     3.28569055,     0.01705146,    49.60480118,    18.08179092,    41.16654968,   194.25398254,  4821.44531250,  2323.31054688,     0.26177269,     0.26256558,     0.23006827,     0.26535675,     0.20486683,     0.21046089,     0.25794744,     0.25171986,     0.26348814,     0.25915590
     0.37407300,     0.26369229,     0.24892949,     0.20243740,     0.15113367,     0.21853544,     0.46073946,     0.72780222,     0.07844234,     1.99488676,     3.35821271,     3.11665630,     3.63349557,     3.89969325,     3.91471148,     3.48736548,     3.65265489,     3.53072309,     3.25224066,     0.92598909,    45.92668533,    19.54735565,    40.97549438,   178.42501831,  4865.13525391,  2611.83105469,     0.26755473,     0.27275622,     0.24202506,     0.26848644,     0.19829659,     0.20046102,     0.26455787,     0.24544032,     0.26061338,     0.25332320
     0.37086341,     0.25294152,     0.24070586,     0.20446056,     0.13555503,     0.22191732,     0.47837314,     0.70468456,     0.09283678,     1.93058777,     3.22721624,     2.98995900,     3.53653240,     3.89654684,     3.95583916,     3.47522807,     3.78859711,     3.64431214,     3.22026300,     1.46341228,    44.82152939,    12.11151886,    39.42792511,   175.51625061,  5140.87646484,  2548.73901367,     0.27624947,     0.27978995,     0.23336601,     0.27899042,     0.19539766,     0.19508225,     0.27559483,     0.23444282,     0.25975683,     0.24487489
     0.38731000,     0.25446978,     0.24101262,     0.21234335,     0.12088781,     0.24627408,     0.46546549,     0.67305374,     0.08250151,     1.80069220,     3.11056066,     2.95208311,     3.63117027,     3.90238380,     3.85937476,     3.57919574,     3.89855146,     3.61379766,     3.24591565,     0.84918714,    47.22005081,    15.78168297,    40.83267212,   184.82258606,  5337.27636719,  2760.33447266,     0.26733607,     0.27239725,     0.22785918,     0.27311629,     0.19249646,     0.18942671,     0.27897614,     0.24118456,     0.24789926,     0.25378779
     0.40977114,     0.26069647,     0.22501363,     0.20390718,     0.14394401,     0.23839657,     0.47664091,     0.68290585,     0.09366748,     1.84383988,     3.22974300,     2.84582114,     3.67957878,     3.95362687,     3.92914104,     3.50361490,     3.81590176,     3.68348813,     3.21589160,     1.07344210,    44.93424225,    24.65124512,    35.92298126,   200.07666016,  5132.11132812,  2525.43872070,     0.26533183,     0.27907464,     0.23681013,     0.27842420,     0.18506436,     0.18962963,     0.27992219,     0.24439763,     0.25439239,     0.26399368
     0.41252458,     0.27295420,     0.21004955,     0.18926206,     0.16704662,     0.25725707,     0.49359831,     0.65435469,     0.09980988,     1.83680165,     3.29539561,     2.78480577,     3.68158007,     3.93495631,     3.87571049,     3.54185963,     3.85057378,     3.74840999,     3.31609702,     1.98890352,    43.12007523,    21.14243126,    41.09145355,   196.54553223,  5047.19775391,  2656.47387695,     0.27082783,     0.27054626,     0.23637779,     0.27646515,     0.19280207,     0.19395132,     0.26848456,     0.24879575,     0.26481313,     0.25678089
     0.42473349,     0.26313093,     0.19351988,     0.20596057,     0.16693671,     0.26472777,     0.47920698,     0.66571492,     0.11045321,     1.84693003,     3.41361570,     2.76774549,     3.71496677,     3.90728116,     3.82855868,     3.47914553,     3.75072002,     3.86591887,     3.27411437,     2.49377489,    39.86325455,    14.64940071,    39.24285889,   220.03099060,  4827.03125000,  2757.72924805,     0.26340827,     0.27013469,     0.23935372,     0.27632058,     0.19150649,     0.19937751,     0.27757737,     0.25169149,     0.26714876,     0.24493989
     0.45475227,     0.26459038,     0.21206623,     0.20660491,     0.15118197,     0.23981653,     0.49872801,     0.68012273,     0.10751594,     1.82772768,     3.43172359,     2.68093896,     3.66902637,     3.99781418,     3.87540317,     3.45829463,     3.65031600,     3.97992349,     3.21165085,     1.52729750,    35.91009903,    19.06044006,    43.31602478,   223.32391357,  4733.94824219,  2930.93652344,     0.25828856,     0.27982506,     0.23255263,     0.26794386,     0.18470356,     0.20230842,     0.27810749,     0.25012740,     0.26729342,     0.25390369
     0.44938841,     0.25822648,     0.22047304,     0.21314846,     0.15245545,     0.26211083,     0.48503301,     0.65645486,     0.11140012,     1.80270267,     3.57248235,     2.77144670,     3.61346865,     3.89090633,     3.97472739,     3.51810074,     3.55373168,     3.87508416,     3.28708649,     0.99347550,    36.05453873,    16.43737221,    43.96887207,   230.77552795,  4709.34375000,  2894.55126953,     0.26434112,     0.26815140,     0.22526659,     0.26877508,     0.18842776,     0.20364843,     0.27417231,     0.23978263,     0.25977927,     0.25294626
     0.44357252,     0.26486099,     0.22986376,     0.21237546,     0.13484514,     0.27262700,     0.48998928,     0.65466630,     0.12258648,     1.84514582,     3.62757587,     2.66449165,     3.75782442,     3.93802714,     3.90709138,     3.48150635,     3.49145317,     3.99734163,     3.25069690,     0.07130855,    31.75036240,    15.62272453,    48.88367844,   246.37257385,  4840.47167969,  2813.72167969,     0.25793788,     0.26338544,     0.22566758,     0.25825295,     0.17656630,     0.20578364,     0.27903530,     0.25141871,     0.26199943,     0.24746378
     0.43949887,     0.27790439,     0.22384894,     0.20881177,     0.13386446,     0.29172003,     0.47863871,     0.62316054,     0.12446886,     1.77674019,     3.51143193,     2.69391298,     3.83561277,     3.94893169,     3.97205400,     3.45623779,     3.61919975,     3.88674450,     3.25490355,     0.18366057,    35.68804550,    23.77207947,    56.47478104,   231.67115784,  4993.51953125,  2947.34423828,     0.24942738,     0.25605252,     0.23705679,     0.24691431,     0.16485479,     0.19798788,     0.27253306,     0.25382838,     0.27316591,     0.25094253
     0.45418036,     0.27649128,     0.22748591,     0.20087577,     0.11864670,     0.29617336,     0.48291188,     0.61332530,     0.11585458,     1.85017061,     3.39036489,     2.55581617,     3.83510327,     3.98922467,     3.88141418,     3.58515429,     3.61726904,     3.96945286,     3.25974894,     0.72510153,    35.34660339,    16.92081833,    65.08546448,   226.22842407,  4715.21289062,  3008.99951172,     0.25726068,     0.24439073,     0.23768659,     0.25808042,     0.15442790,     0.20958565,     0.26469740,     0.26002482,     0.27987921,     0.24979639
     0.44086477,     0.25783637,     0.21800204,     0.20982157,     0.13848589,     0.30959603,     0.46774691,     0.60922945,     0.10449348,     1.77168727,     3.46560812,     2.58362150,     3.96068954,     3.91523361,     3.98237562,     3.54914427,     3.66844249,     3.84612513,     3.39769673,     1.55661225,    37.93850327,    13.37976837,    65.13146210,   226.11181641,  4490.82031250,  2792.07592773,     0.25703496,     0.24274299,     0.22890767,     0.25923854,     0.15133756,     0.20288017,     0.26733389,     0.25020170,     0.27648905,     0.24645732
     0.46316522,     0.23839431,     0.22557247,     0.20057884,     0.12425828,     0.30946994,     0.46834329,     0.64387298,     0.09274818,     1.81308544,     3.53062320,     2.63488460,     3.99302125,     3.85156989,     3.95804405,     3.51618981,     3.57083869,     3.76069164,     3.31956029,     1.15931630,    34.22507477,    10.21195889,    70.74542999,   232.72904968,  4342.50537109,  2930.36889648,     0.24683380,     0.24467088,     0.21690907,     0.26022056,     0.14205123,     0.19401486,     0.27238980,     0.23932661,     0.27024612,     0.24940552
     0.49119690,     0.22060534,     0.21517034,     0.21063159,     0.14168878,     0.30534759,     0.48220769,     0.65345722,     0.10580257,     1.80490983,     3.45423436,     2.70221901,     3.89522886,     3.82920933,     3.85665607,     3.57748437,     3.54481912,     3.64227343,     3.32542157,     1.48165309,    31.74834633,    12.37748528,    79.96082306,   238.61528015,  4170.09716797,  2918.68969727,     0.24458796,     0.25626814,     0.22814403,     0.26992592,     0.13966149,     0.20278190,     0.27113304,     0.24201714,     0.27309161,     0.24026349
     0.46495411,     0.22045602,     0.21549399,     0.22169399,     0.15921168,     0.28646141,     0.46430543,     0.62681407,     0.11263679,     1.81004405,     3.47490025,     2.76203656,     3.88784099,     3.92641497,     3.91339350,     3.60791945,     3.68026018,     3.76039577,     3.40892434,     1.86414671,    36.24064255,    17.04470444,    75.34320068,   238.60615540,  4324.84667969,  2876.77929688,     0.24962100,     0.25441238,     0.23178466,     0.27583510,     0.12843008,     0.20227456,     0.26808757,     0.24091485,     0.26125905,     0.23992065
     0.48208269,     0.21773881,     0.20288277,     0.21778612,     0.15924484,     0.26207244,     0.46388352,     0.61367399,     0.10370430,     1.90365183,     3.40824175,     2.79617858,     3.92538524,     3.81051970,     3.85697675,     3.48085260,     3.56629419,     3.64381218,     3.43262839,     2.74207735,    37.41587067,    14.84714127,    73.79724884,   250.74053955,  4321.86181641,  2796.95239258,     0.23878081,     0.24449249,     0.24255928,     0.27447900,     0.12272627,     0.20900278,     0.26026785,     0.24559669,     0.25535241,     0.22923943
     0.49625015,     0.21005560,     0.20706797,     0.20426804,     0.17539100,     0.28517482,     0.45065609,     0.60232878,     0.09510658,     1.86564708,     3.33438945,     2.66630316,     3.90514708,     3.88267422,     3.84709215,     3.33784628,     3.57830453,     3.76301312,     3.48633790,     3.22952294,    41.55969238,    14.39549637,    75.99172974,   238.37045288,  4435.51171875,  2738.49731445,     0.24520101,     0.24142537,     0.23852785,     0.26571435,     0.12014001,     0.20363097,     0.26937255,     0.24297436,     0.25629073,     0.24085793
     0.51281446,     0.22576781,     0.21811104,     0.20733510,     0.15223156,     0.28842929,     0.46883869,     0.61362571,     0.09898321,     1.88559973,     3.26647615,     2.75225902,     3.81110263,     3.93737221,     3.81819248,     3.42330790,     3.56806326,     3.73069286,     3.37376142,     3.07917857,    39.45790100,    11.66281700,    72.24036407,   260.80175781,  4579.24462891,  2517.73461914,     0.24197163,     0.24067520,     0.23298806,     0.25485003,     0.13012747,     0.20540507,     0.26939008,     0.24196032,     0.24710867,     0.23928961
     0.54518837,     0.23309591,     0.22706905,     0.18967474,     0.13002262,     0.29034361,     0.46619600,     0.59185594,     0.10856774,     1.80885923,     3.17221451,     2.81451631,     3.92525053,     3.87981987,     3.75752091,     3.45997596,     3.70843911,     3.61052918,     3.23492455,     2.45898414,    36.15088272,    15.76418495,    68.69933319,   279.63342285,  4662.85253906,  2325.46362305,     0.24491310,     0.25074202,     0.24431328,     0.25842473,     0.13204218,     0.21398093,     0.26081479,     0.24037123,     0.24600169,     0.24749933
     0.56609643,     0.21607804,     0.24486122,     0.18035883,     0.14815624,     0.29700083,     0.46136045,     0.60266954,     0.11294916,     1.80444884,     3.13178992,     2.93972039,     3.80154610,     3.98004508,     3.79470706,     3.35748911,     3.64726782,     3.65100574,     3.32128072,     2.93841052,    36.68952942,    24.64497757,    60.89455414,   294.18783569,  4850.31201172,  2572.56542969,     0.25182977,     0.25163651,     0.23897710,     0.26504698,     0.13141133,     0.22333297,     0.26553652,     0.23558015,     0.23911040,     0.24951571
     0.53168261,     0.19631182,     0.25710493,     0.20025110,     0.16940635,     0.30698019,     0.46839061,     0.61587816,     0.11192074,     1.75575483,     3.14201832,     2.90196753,     3.68804836,     3.90753746,     3.66491079,     3.30201364,     3.52201557,     3.77722168,     3.26433778,     2.81868267,    35.41726685,    21.21329498,    55.20454407,   295.67092896,  4851.98046875,  2588.97045898,     0.24210057,     0.26114818,     0.23668700,     0.27681765,     0.13196318,     0.23269704,     0.25495669,     0.23171903,     0.23447266,     0.24831799
