    1,  238.2126,    1.0000
    2,  227.3842,    0.6667
    3,  201.4651,    0.7500
    4,  199.2092,    0.6667
    5,  193.6915,    0.1471
    6,  188.5889,    0.0800
    7,  180.5127,    0.0864
    8,  174.6660,    0.0784
    9,  168.3206,    0.0865
   10,  167.6164,    0.0235
   11,  160.8460,    0.0241
   12,  161.7316,    0.0153
   13,  158.0790,    0.0157
   14,  157.3264,    0.0169
   15,  154.4073,    0.0177
   16,  148.4502,    0.0145
   17,  148.3234,    0.0114
   18,  145.3384,    0.0115
   19,  144.3530,    0.0109
   20,  143.7634,    0.0112
   21,  147.4914,    0.0082
   22,  146.7388,    0.0082
   23,  146.9966,    0.0055
   24,  144.5677,    0.0054
   25,  140.3455,    0.0053
   26,  139.8969,    0.0050
   27,  142.8425,    0.0049
   28,  141.2918,    0.0047
   29,  142.5372,    0.0047
   30,  135.4643,    0.0049
   31,  134.7526,    0.0041
   32,  138.1137,    0.0042
   33,  135.6631,    0.0043
   34,  139.3946,    0.0043
   35,  137.0190,    0.0045
   36,  136.9528,    0.0046
   37,  137.1581,    0.0047
   38,  138.8457,    0.0048
   39,  138.2095,    0.0047
   40,  137.8606,    0.0048
   41,  136.0835,    0.0049
   42,  133.9373,    0.0048
   43,  133.6837,    0.0049
   44,  135.4708,    0.0050
   45,  129.8090,    0.0049
   46,  128.7931,    0.0049
   47,  127.8319,    0.0050
