          70
          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104
     0.20524727,     0.20524199,     0.22204493,     0.22976001,     0.19349711,     0.16920939,     0.17143002,     0.18710396,     0.15690967,     0.15728728,     0.09758344,     0.05616693,     0.06935253,     0.07447787,     0.07526097,     0.09254501,     0.04605070,     0.08724430,     0.07849839,     0.06218923,     0.30797365,     0.32998425,     0.31166285,     0.33840251,     0.30096495,     0.30375728,     0.28288120,     0.29243532,     0.31036168,     0.31864023,     0.02738483,     0.04559527,     0.07259321,     0.01530459,     0.00956006,     0.02092633,     0.00443218,     0.00785439,     0.01114436,     0.02405351,     0.11060680,     1.17491043,     0.40829444,     0.43063539,     0.47863507,     0.60025257,     0.37478396,     0.03739306,     0.04284271,     0.16535078,     0.56427133,     0.86713552,     0.86963660,     0.73745698,     0.98552877,     0.73750663,     0.76181549,     0.63774610,     0.81387246,     0.76331854,    94.05998230,    68.93914795,    45.34130859,    47.98209381,    53.63388062,     6.95739031,     1.01946318,    57.88435364,    78.20220947,     7.52549362
     0.20612200,     0.20118929,     0.21637866,     0.23715603,     0.20048365,     0.17306755,     0.17081194,     0.19349335,     0.16046204,     0.16449420,     0.09894982,     0.05739953,     0.07006153,     0.07645924,     0.07396920,     0.09111603,     0.04484205,     0.08867051,     0.08088697,     0.06497862,     0.31181124,     0.32692322,     0.31133202,     0.33436805,     0.29966956,     0.30227768,     0.28108585,     0.28684610,     0.31279555,     0.32356271,     0.03039549,     0.04268211,     0.06984050,     0.01546539,     0.00602114,     0.01951710,     0.00098806,     0.00595818,     0.01403001,     0.02575945,     0.05836233,     1.26836240,     0.34366974,     0.42586130,     0.41054773,     0.58380073,     0.39245957,     0.13283756,     0.12630278,     0.11917585,     0.60267282,     0.90203720,     0.87057507,     0.68807930,     0.99483573,     0.77683783,     0.73451811,     0.66863275,     0.85251820,     0.75272155,    98.88391876,    72.11489105,    49.74809265,    51.84554672,    56.48339081,    10.30447769,     2.61985993,    61.21527481,    82.51372528,     5.83098316
     0.21127072,     0.20073208,     0.21221966,     0.23988725,     0.19448389,     0.17593950,     0.17851444,     0.18887323,     0.15351598,     0.17189208,     0.09910040,     0.05970487,     0.07250426,     0.07820989,     0.07251818,     0.09027314,     0.04276988,     0.08928119,     0.07899804,     0.06274774,     0.31583557,     0.33187103,     0.31508997,     0.33523166,     0.30477306,     0.29778498,     0.28482184,     0.28193969,     0.31752607,     0.31967837,     0.03223255,     0.04211886,     0.06891008,     0.01763466,     0.00450098,     0.02239473,     0.00476294,     0.00702463,     0.01136278,     0.02418520,     0.03266295,     1.28061950,     0.30060142,     0.35409042,     0.49623170,     0.65793723,     0.40432230,     0.15268961,     0.05243694,     0.16938558,     0.63940990,     0.92197955,     0.82448918,     0.71990615,     0.98376203,     0.75333887,     0.70000279,     0.68600696,     0.88860226,     0.71522218,    96.40449524,    76.20536041,    50.74752808,    55.90279007,    58.78889847,     9.47844219,     7.36729908,    63.48440552,    79.55067444,     1.48487878
     0.20586208,     0.20251702,     0.21110432,     0.23574825,     0.19165635,     0.17074943,     0.18109651,     0.18041946,     0.15535721,     0.17509469,     0.09917003,     0.05880376,     0.07323372,     0.07956565,     0.07372560,     0.08835110,     0.04065439,     0.08846731,     0.07649618,     0.06064717,     0.31559691,     0.33504379,     0.31908068,     0.33483613,     0.30376965,     0.29601371,     0.28812754,     0.28039309,     0.31204095,     0.31971130,     0.03574480,     0.04443659,     0.07071126,     0.01945644,     0.00695900,     0.01899524,     0.00627741,     0.00450133,     0.01312133,     0.02276215,     0.13258921,     1.23981512,     0.39232093,     0.40760532,     0.51548529,     0.66903472,     0.33132517,     0.21747109,     0.03548535,     0.22134125,     0.63739794,     0.93546993,     0.79752618,     0.72658968,     0.99831092,     0.73942637,     0.70132917,     0.63756192,     0.86408657,     0.70474648,    95.15724182,    76.19442749,    47.19672775,    55.05261612,    57.22027588,     7.38034725,    10.84611511,    66.80332947,    84.12095642,     2.44208479
     0.20514365,     0.20625222,     0.20803632,     0.24338245,     0.19198814,     0.16695333,     0.17965896,     0.17369680,     0.16038515,     0.17799693,     0.09983490,     0.05876561,     0.07301392,     0.07995689,     0.07353717,     0.08638310,     0.04086724,     0.08861963,     0.07625393,     0.06120709,     0.31871879,     0.33624589,     0.31588876,     0.33503941,     0.30551523,     0.29382801,     0.29249853,     0.28308088,     0.31255153,     0.32504961,     0.03848648,     0.04429261,     0.06677359,     0.01982368,     0.01057271,     0.01907989,     0.00374094,     0.00304194,     0.01045969,     0.01886758,     0.11678410,     1.17212284,     0.39514822,     0.37132141,     0.55490571,     0.67940611,     0.37253761,     0.18913186,     0.02161745,     0.18136008,     0.59871006,     0.96952420,     0.76643640,     0.70722836,     0.95226842,     0.75371540,     0.68442154,     0.66039962,     0.88974565,     0.67898661,    97.79135895,    71.28636932,    51.29006958,    50.12079239,    61.96279526,    10.35550404,    10.57167530,    62.23193359,    79.81631470,     7.20946836
     0.20659544,     0.20401475,     0.20456639,     0.24022076,     0.19511306,     0.16500020,     0.18748763,     0.17636615,     0.15676330,     0.17540759,     0.09898486,     0.05609293,     0.07276624,     0.08206958,     0.07485632,     0.08574091,     0.04247608,     0.09152139,     0.07922862,     0.06360528,     0.31783372,     0.33830190,     0.31350139,     0.33548802,     0.30484962,     0.29206493,     0.29503316,     0.28422737,     0.31531718,     0.32247412,     0.03784497,     0.04765631,     0.06532387,     0.01929322,     0.00660366,     0.01944283,     0.00552205,     0.00526609,     0.01281027,     0.01629387,     0.09703458,     1.23991942,     0.38607576,     0.29872552,     0.62217689,     0.76900804,     0.32591751,     0.13935363,     0.00861106,     0.13149433,     0.57629704,     0.94228458,     0.71782488,     0.71296966,     0.98884606,     0.73684603,     0.72942621,     0.63524473,     0.91325366,     0.71938479,    99.05599213,    70.89605713,    54.41285324,    46.27113724,    62.41205597,     7.70682335,    12.78859806,    64.68769073,    75.18450928,     9.68260384
     0.20582478,     0.20786677,     0.20750569,     0.24156111,     0.20090181,     0.16279285,     0.18833365,     0.17891464,     0.16113250,     0.17527476,     0.09628411,     0.05850441,     0.07540608,     0.08040098,     0.07238924,     0.08645773,     0.04420434,     0.08998006,     0.07926854,     0.06219487,     0.31704065,     0.34313843,     0.31612137,     0.33668616,     0.30379805,     0.29357344,     0.29586911,     0.28646201,     0.32023713,     0.32414815,     0.03404839,     0.05130181,     0.06277170,     0.01934600,     0.00641027,     0.01648112,     0.00504069,     0.00679671,     0.01437433,     0.01305719,     0.01728737,     1.20602310,     0.29733166,     0.37999523,     0.64203501,     0.67687279,     0.41029271,     0.10881121,     0.06331696,     0.06343936,     0.56934118,     0.94022000,     0.73821676,     0.70390654,     0.97781056,     0.72326702,     0.68985760,     0.62626106,     0.88994795,     0.75060380,    95.34883881,    67.68948364,    56.58142853,    42.25471115,    59.25790024,    11.16869450,    17.61379814,    67.09038544,    73.32465363,     8.80749130
     0.20573080,     0.20872624,     0.20161292,     0.23936500,     0.20847692,     0.16335046,     0.18837473,     0.18258268,     0.16446871,     0.18004319,     0.09898175,     0.05677878,     0.07461725,     0.07765755,     0.07126101,     0.08462270,     0.04619028,     0.09137782,     0.08036825,     0.06232851,     0.31649157,     0.34221980,     0.31642878,     0.33419186,     0.30413231,     0.28778499,     0.29727888,     0.28777868,     0.32544538,     0.32510054,     0.03773850,     0.05516548,     0.06387015,     0.02026397,     0.00627893,     0.01468112,     0.00766469,     0.00656245,     0.01244966,     0.01160064,     0.07966901,     1.26408517,     0.31733024,     0.37788868,     0.60409671,     0.70384610,     0.46243241,     0.15648644,     0.12764078,     0.02994456,     0.55914015,     0.89256257,     0.73815739,     0.72327292,     0.98193711,     0.76041585,     0.68985158,     0.66718906,     0.93201947,     0.74544883,    99.58164215,    71.15449524,    55.40113068,    45.51825714,    59.51344681,    11.63841438,    14.11900806,    66.75177002,    77.67837524,    13.79310513
     0.20281544,     0.21387531,     0.20154753,     0.23859228,     0.20211375,     0.15566432,     0.18690284,     0.18798053,     0.15838994,     0.17296295,     0.09930803,     0.05563024,     0.07433803,     0.07576349,     0.06984162,     0.08349711,     0.04698410,     0.09349365,     0.08061483,     0.06318086,     0.31934047,     0.34388229,     0.31318682,     0.33142626,     0.30659834,     0.28857166,     0.30165389,     0.28695518,     0.32489511,     0.32711387,     0.04080476,     0.05296388,     0.06357827,     0.02172505,     0.00365869,     0.01110434,     0.00647902,     0.00746516,     0.01337262,     0.01326600,     0.07004027,     1.21641064,     0.27283043,     0.45639554,     0.65937012,     0.62213618,     0.53363568,     0.11527729,     0.19035682,     0.07110730,     0.59175092,     0.92964882,     0.75955212,     0.76577067,     0.93636799,     0.75582629,     0.64911419,     0.64791322,     0.93706483,     0.77525687,    97.97878265,    73.40651703,    57.57047653,    42.62205887,    60.74400330,     8.87801743,    14.00235367,    68.92780304,    72.95687103,    12.03426170
     0.20632547,     0.21461606,     0.20505737,     0.23736611,     0.20746359,     0.15047458,     0.18788444,     0.18328524,     0.15858348,     0.16790865,     0.09959509,     0.05450193,     0.07490201,     0.07683750,     0.06950933,     0.08462548,     0.04635694,     0.09242079,     0.07916322,     0.06133740,     0.32373959,     0.34502262,     0.31263238,     0.32974893,     0.30598593,     0.29222122,     0.29859987,     0.28163174,     0.32290760,     0.32118130,     0.03783925,     0.05252572,     0.06550283,     0.01881999,     0.00138340,     0.01126358,     0.00645730,     0.00493985,     0.01308672,     0.00955536,     0.02255236,     1.18021679,     0.37212142,     0.50528872,     0.68381393,     0.65753347,     0.51819187,     0.16171074,     0.20437595,     0.04830542,     0.57786274,     0.92634052,     0.76294959,     0.80604464,     0.90835005,     0.78982598,     0.60369360,     0.64275318,     0.88987452,     0.74986041,    97.37544250,    74.61998749,    58.59466934,    41.50061798,    60.63214874,     6.73037100,    16.29194641,    64.37612915,    73.02761841,    13.77650452
