day,swc_2p5,Date
150,0.065415085,5/30/2018
151,0.06236001,5/31/2018
152,0.058662901,6/1/2018
153,0.055106576,6/2/2018
154,0.053505999,6/3/2018
155,0.060679383,6/4/2018
156,0.065792423,6/5/2018
157,0.068200453,6/6/2018
158,0.069537462,6/7/2018
159,0.069330435,6/8/2018
160,0.068494677,6/9/2018
161,0.067096027,6/10/2018
162,0.064349344,6/11/2018
163,0.060268414,6/12/2018
164,0.0566407,6/13/2018
165,0.055049967,6/14/2018
166,0.053028837,6/15/2018
167,0.051164102,6/16/2018
168,0.053109767,6/17/2018
169,0.054654574,6/18/2018
170,0.053255066,6/19/2018
171,0.050659728,6/20/2018
172,0.049580873,6/21/2018
173,0.048609352,6/22/2018
174,0.046784858,6/23/2018
175,0.046076557,6/24/2018
176,0.04551649,6/25/2018
177,0.045067502,6/26/2018
178,0.04341298,6/27/2018
179,0.042038337,6/28/2018
180,0.041165871,6/29/2018
181,0.040317494,6/30/2018
182,0.040201999,7/1/2018
183,0.040304813,7/2/2018
184,0.040837828,7/3/2018
185,0.040403099,7/4/2018
186,0.086125243,7/5/2018
187,0.160873702,7/6/2018
188,0.14989147,7/7/2018
189,0.141304326,7/8/2018
190,0.133525135,7/9/2018
191,0.125547954,7/10/2018
192,0.126431876,7/11/2018
193,0.141026214,7/12/2018
194,0.135303861,7/13/2018
195,0.12703985,7/14/2018
196,0.118762161,7/15/2018
197,0.114948001,7/16/2018
198,0.111854079,7/17/2018
199,0.108486648,7/18/2018
200,0.104464559,7/19/2018
201,0.101956115,7/20/2018
202,0.09963978,7/21/2018
203,0.09701544,7/22/2018
204,0.093429249,7/23/2018
205,0.137950123,7/24/2018
206,0.168532229,7/25/2018
207,0.154513179,7/26/2018
208,0.162226359,7/27/2018
209,0.158023952,7/28/2018
210,0.145874053,7/29/2018
211,0.135755707,7/30/2018
212,0.128097548,7/31/2018
213,0.120493213,8/1/2018
214,0.113843817,8/2/2018
215,0.108624159,8/3/2018
216,0.10465608,8/4/2018
217,0.101318103,8/5/2018
218,0.098177571,8/6/2018
219,0.095287479,8/7/2018
220,0.092426633,8/8/2018
221,0.090391279,8/9/2018
222,0.096702552,8/10/2018
223,0.116698661,8/11/2018
224,0.111604283,8/12/2018
225,0.106039124,8/13/2018
226,0.101666221,8/14/2018
227,0.175505818,8/15/2018
228,0.176191606,8/16/2018
229,0.176182301,8/17/2018
230,0.174333633,8/18/2018
231,0.187762302,8/19/2018
232,0.183283239,8/20/2018
233,0.17427325,8/21/2018
234,0.17212144,8/22/2018
235,0.167647198,8/23/2018
236,0.161160795,8/24/2018
237,0.156636118,8/25/2018
238,0.157754955,8/26/2018
239,0.150083352,8/27/2018
240,0.142767213,8/28/2018
241,0.136383147,8/29/2018
242,0.130023821,8/30/2018
243,0.123872381,8/31/2018
244,0.119322131,9/1/2018
245,0.116880827,9/2/2018
246,0.114838762,9/3/2018
247,0.145998612,9/4/2018
248,0.17213773,9/5/2018
249,0.165605816,9/6/2018
250,0.163134058,9/7/2018
251,0.165448734,9/8/2018
252,0.158626641,9/9/2018
253,0.154419934,9/10/2018
254,0.147174313,9/11/2018
255,0.139464696,9/12/2018
256,0.131374379,9/13/2018
257,0.124713228,9/14/2018
258,0.119841761,9/15/2018
259,0.116323408,9/16/2018
260,0.113290228,9/17/2018
261,0.110939886,9/18/2018
262,0.108940366,9/19/2018
263,0.107012228,9/20/2018
264,0.10671844,9/21/2018
265,0.10620121,9/22/2018
266,0.105238861,9/23/2018
267,0.103684045,9/24/2018
268,0.101863746,9/25/2018
269,0.10054368,9/26/2018
270,0.099579749,9/27/2018
271,0.097884182,9/28/2018
272,0.096408222,9/29/2018
273,0.094862189,9/30/2018
274,0.092698671,10/1/2018
275,0.098766785,10/2/2018
276,0.121665224,10/3/2018
277,0.112761472,10/4/2018
278,0.105350368,10/5/2018
279,0.101846493,10/6/2018
280,0.104301409,10/7/2018
281,0.106802466,10/8/2018
282,0.174420591,10/9/2018
283,0.175495782,10/10/2018
284,0.16906216,10/11/2018
285,0.165087546,10/12/2018
286,0.160377451,10/13/2018
287,0.160601546,10/14/2018
288,0.166350953,10/15/2018
289,0.164605266,10/16/2018
290,0.162288993,10/17/2018
291,0.170296603,10/18/2018
298,0.177307111,10/25/2018
299,0.175127247,10/26/2018
300,0.171311783,10/27/2018
301,0.167799993,10/28/2018
302,0.164193605,10/29/2018
303,0.160602001,10/30/2018
304,0.1670604,10/31/2018
305,0.170043865,11/1/2018
306,0.167000828,11/2/2018
307,0.16393295,11/3/2018
308,0.161749162,11/4/2018
309,0.159668588,11/5/2018
310,0.157312847,11/6/2018
311,0.155393418,11/7/2018
312,0.155327628,11/8/2018
313,0.157336252,11/9/2018
314,0.15598879,11/10/2018
315,0.15440983,11/11/2018
316,0.153895356,11/12/2018
317,0.154310574,11/13/2018
318,0.160572694,11/14/2018
319,0.16485182,11/15/2018
320,0.162035462,11/16/2018
321,0.159859412,11/17/2018
322,0.158366031,11/18/2018
323,0.157241095,11/19/2018
324,0.156165144,11/20/2018
325,0.155125897,11/21/2018
326,0.153849203,11/22/2018
327,0.152560549,11/23/2018
328,0.151094958,11/24/2018
329,0.149428323,11/25/2018
330,0.148526157,11/26/2018
331,0.147741708,11/27/2018
332,0.146390462,11/28/2018
333,0.144422242,11/29/2018
334,0.14244698,11/30/2018
335,0.140731749,12/1/2018
336,0.139773263,12/2/2018
337,0.139277075,12/3/2018
338,0.137704135,12/4/2018
339,0.137347708,12/5/2018
340,0.137809608,12/6/2018
341,0.137507107,12/7/2018
342,0.137381715,12/8/2018
343,0.137097074,12/9/2018
344,0.136702635,12/10/2018
345,0.136481721,12/11/2018
346,0.135445618,12/12/2018
347,0.134219744,12/13/2018
348,0.133502876,12/14/2018
349,0.133335419,12/15/2018
350,0.132397609,12/16/2018
351,0.131292705,12/17/2018
352,0.129992897,12/18/2018
353,0.128514522,12/19/2018
354,0.127244893,12/20/2018
355,0.126557628,12/21/2018
356,0.125134265,12/22/2018
357,0.123983066,12/23/2018
358,0.123490233,12/24/2018
359,0.122540674,12/25/2018
360,0.122032889,12/26/2018
361,0.124096431,12/27/2018
362,0.125708905,12/28/2018
363,0.131435244,12/29/2018
364,0.134388076,12/30/2018
365,0.136862635,12/31/2018
366,0.140254662,1/1/2019
367,0.142515955,1/2/2019
368,0.144810057,1/3/2019
369,0.149103246,1/4/2019
370,0.167408606,1/5/2019
371,0.184090654,1/6/2019
372,0.17862238,1/7/2019
373,0.174666386,1/8/2019
374,0.171473154,1/9/2019
375,0.17035971,1/10/2019
376,0.168323214,1/11/2019
377,0.167041109,1/12/2019
378,0.166284472,1/13/2019
379,0.16664996,1/14/2019
380,0.166387182,1/15/2019
381,0.165157725,1/16/2019
382,0.16361736,1/17/2019
383,0.162008823,1/18/2019
384,0.16065684,1/19/2019
385,0.159512042,1/20/2019
386,0.15782976,1/21/2019
387,0.156070757,1/22/2019
388,0.154950925,1/23/2019
389,0.154675071,1/24/2019
390,0.154231928,1/25/2019
391,0.153684676,1/26/2019
392,0.153183952,1/27/2019
393,0.152417073,1/28/2019
394,0.151868014,1/29/2019
395,0.151001569,1/30/2019
396,0.15087596,1/31/2019
397,0.150117292,2/1/2019
398,0.149086849,2/2/2019
399,0.1471925,2/3/2019
400,0.144910086,2/4/2019
401,0.142337113,2/5/2019
402,0.139842882,2/6/2019
403,0.138432687,2/7/2019
404,0.136697705,2/8/2019
405,0.136427154,2/9/2019
406,0.137738278,2/10/2019
407,0.136370876,2/11/2019
408,0.135289882,2/12/2019
409,0.133808855,2/13/2019
410,0.131485226,2/14/2019
411,0.129212224,2/15/2019
412,0.126765896,2/16/2019
413,0.125588628,2/17/2019
414,0.125024575,2/18/2019
415,0.124870746,2/19/2019
416,0.124938226,2/20/2019
417,0.124420499,2/21/2019
418,0.124630153,2/22/2019
419,0.123800556,2/23/2019
420,0.123013932,2/24/2019
421,0.122582421,2/25/2019
422,0.121367386,2/26/2019
423,0.120164527,2/27/2019
424,0.119406425,2/28/2019
425,0.118298467,3/1/2019
426,0.117263789,3/2/2019
427,0.116428607,3/3/2019
428,0.116112337,3/4/2019
429,0.116446189,3/5/2019
430,0.116857339,3/6/2019
431,0.115897231,3/7/2019
432,0.114771467,3/8/2019
433,0.114339036,3/9/2019
434,0.114018207,3/10/2019
435,0.114254854,3/11/2019
436,0.123927649,3/12/2019
437,0.159121978,3/13/2019
438,0.156647558,3/14/2019
439,0.155851712,3/15/2019
440,0.153580896,3/16/2019
441,0.151034026,3/17/2019
442,0.148098601,3/18/2019
443,0.14508758,3/19/2019
444,0.146653913,3/20/2019
445,0.145330725,3/21/2019
446,0.187480171,3/22/2019
447,0.176465826,3/23/2019
448,0.170272516,3/24/2019
449,0.16558558,3/25/2019
450,0.161535956,3/26/2019
451,0.157888699,3/27/2019
452,0.152788889,3/28/2019
453,0.148009076,3/29/2019
454,0.144424716,3/30/2019
455,0.143150595,3/31/2019
456,0.14239491,4/1/2019
457,0.140228093,4/2/2019
458,0.13709099,4/3/2019
459,0.134213171,4/4/2019
460,0.13117036,4/5/2019
461,0.128362867,4/6/2019
462,0.125864828,4/7/2019
463,0.123322235,4/8/2019
464,0.120850467,4/9/2019
465,0.118191673,4/10/2019
466,0.116552648,4/11/2019
467,0.11600474,4/12/2019
468,0.116348038,4/13/2019
469,0.119492195,4/14/2019
470,0.119763995,4/15/2019
471,0.118620636,4/16/2019
472,0.136263262,4/17/2019
473,0.162244223,4/18/2019
474,0.156135226,4/19/2019
475,0.149881239,4/20/2019
476,0.143154063,4/21/2019
477,0.137857193,4/22/2019
478,0.138960181,4/23/2019
479,0.143037785,4/24/2019
480,0.139378279,4/25/2019
481,0.149355123,4/26/2019
482,0.164274349,4/27/2019
483,0.157467823,4/28/2019
484,0.151481858,4/29/2019
485,0.147595739,4/30/2019
486,0.142394449,5/1/2019
487,0.13817178,5/2/2019
488,0.134280257,5/3/2019
489,0.129963486,5/4/2019
490,0.125731949,5/5/2019
491,0.122192268,5/6/2019
492,0.119745749,5/7/2019
493,0.138814001,5/8/2019
494,0.177494263,5/9/2019
495,0.178648838,5/10/2019
496,0.176995406,5/11/2019
497,0.172165593,5/12/2019
498,0.166039741,5/13/2019
499,0.160209639,5/14/2019
500,0.15387862,5/15/2019
501,0.147348638,5/16/2019
502,0.141255104,5/17/2019
503,0.135783662,5/18/2019
504,0.131728854,5/19/2019
505,0.128677916,5/20/2019
506,0.126021332,5/21/2019
507,0.123824939,5/22/2019
508,0.122043848,5/23/2019
509,0.120412744,5/24/2019
510,0.118788092,5/25/2019
511,0.116766553,5/26/2019
512,0.114698833,5/27/2019
513,0.112647171,5/28/2019
514,0.110647701,5/29/2019
515,0.109175641,5/30/2019
516,0.107922204,5/31/2019
517,0.106348893,6/1/2019
518,0.105976341,6/2/2019
519,0.105547567,6/3/2019
520,0.105388737,6/4/2019
521,0.10503271,6/5/2019
522,0.105265577,6/6/2019
523,0.105125027,6/7/2019
524,0.10444735,6/8/2019
525,0.103055571,6/9/2019
526,0.101620031,6/10/2019
527,0.100633796,6/11/2019
528,0.098684544,6/12/2019
529,0.096807314,6/13/2019
530,0.094462253,6/14/2019
531,0.091590437,6/15/2019
532,0.089434222,6/16/2019
533,0.109267231,6/17/2019
534,0.144519412,6/18/2019
535,0.135806091,6/19/2019
536,0.125141239,6/20/2019
537,0.115496043,6/21/2019
538,0.110459421,6/22/2019
539,0.107875347,6/23/2019
540,0.105691654,6/24/2019
541,0.103782123,6/25/2019
542,0.101666473,6/26/2019
543,0.099849604,6/27/2019
544,0.101544033,6/28/2019
545,0.145814083,6/29/2019
546,0.129779717,6/30/2019
547,0.115349825,7/1/2019
548,0.109812918,7/2/2019
549,0.107107729,7/3/2019
550,0.105033088,7/4/2019
551,0.103135378,7/5/2019
552,0.102305308,7/6/2019
553,0.108731123,7/7/2019
554,0.107760038,7/8/2019
555,0.105091749,7/9/2019
556,0.10378524,7/10/2019
557,0.103143555,7/11/2019
558,0.102146862,7/12/2019
559,0.101070136,7/13/2019
560,0.099648573,7/14/2019
561,0.114208849,7/15/2019
562,0.138476506,7/16/2019
563,0.164856327,7/17/2019
564,0.148745334,7/18/2019
565,0.132443073,7/19/2019
566,0.120671668,7/20/2019
567,0.114019181,7/21/2019
568,0.111075404,7/22/2019
569,0.108941449,7/23/2019
570,0.107026413,7/24/2019
571,0.105386575,7/25/2019
572,0.104428165,7/26/2019
573,0.103660882,7/27/2019
574,0.10954169,7/28/2019
575,0.117385721,7/29/2019
576,0.108921419,7/30/2019
577,0.105582465,7/31/2019
578,0.103816032,8/1/2019
579,0.102396553,8/2/2019
580,0.115423398,8/3/2019
581,0.14609323,8/4/2019
582,0.128450455,8/5/2019
583,0.115578738,8/6/2019
584,0.109940678,8/7/2019
585,0.106777249,8/8/2019
586,0.10461183,8/9/2019
587,0.103123909,8/10/2019
588,0.101613716,8/11/2019
589,0.100145373,8/12/2019
590,0.098611759,8/13/2019
591,0.09752614,8/14/2019
592,0.097035432,8/15/2019
593,0.097190128,8/16/2019
594,0.097171071,8/17/2019
595,0.096820662,8/18/2019
596,0.096219631,8/19/2019
597,0.094823424,8/20/2019
598,0.093332852,8/21/2019
599,0.092396073,8/22/2019
600,0.091850791,8/23/2019
601,0.091519961,8/24/2019
602,0.091243884,8/25/2019
603,0.090647509,8/26/2019
604,0.089353795,8/27/2019
605,0.088388652,8/28/2019
606,0.087638463,8/29/2019
607,0.086631638,8/30/2019
608,0.084961194,8/31/2019
609,0.083071577,9/1/2019
610,0.081467611,9/2/2019
611,0.0797702,9/3/2019
612,0.077831408,9/4/2019
613,0.076114884,9/5/2019
614,0.074428855,9/6/2019
615,0.073075503,9/7/2019
616,0.074949318,9/8/2019
617,0.077261061,9/9/2019
618,0.078697258,9/10/2019
619,0.080015435,9/11/2019
620,0.080031338,9/12/2019
621,0.079730898,9/13/2019
622,0.07914191,9/14/2019
623,0.078051734,9/15/2019
624,0.077249208,9/16/2019
625,0.076252909,9/17/2019
626,0.075117982,9/18/2019
627,0.073662475,9/19/2019
628,0.07268807,9/20/2019
629,0.072408611,9/21/2019
630,0.071674612,9/22/2019
631,0.070822406,9/23/2019
632,0.070271348,9/24/2019
633,0.070374055,9/25/2019
634,0.069813794,9/26/2019
635,0.068805825,9/27/2019
636,0.067879389,9/28/2019
637,0.067394518,9/29/2019
638,0.066924734,9/30/2019
639,0.070919644,10/1/2019
640,0.079507371,10/2/2019
641,0.08131831,10/3/2019
642,0.08843837,10/4/2019
643,0.142526578,10/5/2019
644,0.134128422,10/6/2019
645,0.122193251,10/7/2019
646,0.112528313,10/8/2019
647,0.10624884,10/9/2019
648,0.102355966,10/10/2019
649,0.100442551,10/11/2019
650,0.099461064,10/12/2019
651,0.09825757,10/13/2019
652,0.096913492,10/14/2019
653,0.095348379,10/15/2019
654,0.093831183,10/16/2019
655,0.092538093,10/17/2019
656,0.090947788,10/18/2019
657,0.089315996,10/19/2019
658,0.088021926,10/20/2019
659,0.086806339,10/21/2019
660,0.08595952,10/22/2019
661,0.085000966,10/23/2019
662,0.083663465,10/24/2019
663,0.083621362,10/25/2019
664,0.083915247,10/26/2019
665,0.083810674,10/27/2019
666,0.083944779,10/28/2019
667,0.084249666,10/29/2019
668,0.084439538,10/30/2019
669,0.085014168,10/31/2019
670,0.085446822,11/1/2019
671,0.085757652,11/2/2019
672,0.086214276,11/3/2019
673,0.086578433,11/4/2019
674,0.086842445,11/5/2019
675,0.087030325,11/6/2019
676,0.0869317,11/7/2019
677,0.087051081,11/8/2019
678,0.086892704,11/9/2019
679,0.086716601,11/10/2019
680,0.086128345,11/11/2019
681,0.086001439,11/12/2019
682,0.085899221,11/13/2019
683,0.085409809,11/14/2019
684,0.08507429,11/15/2019
685,0.084623626,11/16/2019
686,0.083921446,11/17/2019
687,0.083494644,11/18/2019
688,0.082751326,11/19/2019
689,0.082163091,11/20/2019
690,0.082184373,11/21/2019
691,0.105884818,11/22/2019
692,0.13595896,11/23/2019
693,0.131702216,11/24/2019
694,0.125236208,11/25/2019
695,0.118943592,11/26/2019
696,0.116310055,11/27/2019
697,0.115197986,11/28/2019
698,0.133057761,11/29/2019
703,0.157933275,12/4/2019
704,0.154632978,12/5/2019
705,0.150962985,12/6/2019
706,0.147484347,12/7/2019
707,0.143433351,12/8/2019
708,0.140302716,12/9/2019
709,0.138441692,12/10/2019
710,0.135529366,12/11/2019
711,0.131858659,12/12/2019
712,0.128512962,12/13/2019
713,0.125607233,12/14/2019
714,0.123190397,12/15/2019
715,0.122107902,12/16/2019
716,0.120788155,12/17/2019
717,0.117761977,12/18/2019
718,0.119013525,12/19/2019
719,0.117746807,12/20/2019
720,0.1164365,12/21/2019
721,0.11490104,12/22/2019
722,0.113135537,12/23/2019
723,0.111690905,12/24/2019
724,0.110582441,12/25/2019
725,0.109557141,12/26/2019
726,0.114367869,12/27/2019
727,0.132692623,12/28/2019
728,0.13209456,12/29/2019
729,0.125451639,12/30/2019
730,0.121072616,12/31/2019
731,0.122195603,1/1/2020
732,0.124725677,1/2/2020
733,0.123270362,1/3/2020
734,0.120717006,1/4/2020
735,0.117896731,1/5/2020
736,0.115232365,1/6/2020
737,0.113249995,1/7/2020
738,0.111530712,1/8/2020
739,0.11006834,1/9/2020
740,0.109395238,1/10/2020
741,0.109270169,1/11/2020
742,0.108827236,1/12/2020
743,0.108354188,1/13/2020
744,0.107817229,1/14/2020
745,0.107084696,1/15/2020
746,0.106921514,1/16/2020
747,0.12194578,1/17/2020
748,0.14793218,1/18/2020
749,0.145078295,1/19/2020
750,0.142781855,1/20/2020
751,0.140707869,1/21/2020
752,0.141409425,1/22/2020
753,0.138603593,1/23/2020
754,0.135874902,1/24/2020
755,0.132378808,1/25/2020
756,0.128518756,1/26/2020
757,0.125314416,1/27/2020
758,0.123094443,1/28/2020
759,0.122236803,1/29/2020
760,0.121484064,1/30/2020
761,0.120482216,1/31/2020
762,0.119423071,2/1/2020
763,0.117367799,2/2/2020
764,0.115149308,2/3/2020
765,0.114026892,2/4/2020
766,0.113991005,2/5/2020
767,0.119161679,2/6/2020
768,0.129740893,2/7/2020
769,0.129767741,2/8/2020
770,0.133312419,2/9/2020
771,0.129884222,2/10/2020
772,0.127624706,2/11/2020
773,0.128084755,2/12/2020
774,0.130758393,2/13/2020
775,0.142134671,2/14/2020
776,0.160114338,2/15/2020
777,0.156897473,2/16/2020
778,0.150484391,2/17/2020
779,0.145772424,2/18/2020
780,0.143261149,2/19/2020
781,0.141200512,2/20/2020
782,0.139501007,2/21/2020
783,0.135635251,2/22/2020
784,0.131438351,2/23/2020
785,0.128982157,2/24/2020
787,0.124159246,2/26/2020
788,0.123363597,2/27/2020
789,0.121486841,2/28/2020
790,0.119017779,2/29/2020
791,0.116445662,3/1/2020
792,0.11466241,3/2/2020
793,0.113224092,3/3/2020
794,0.112155292,3/4/2020
795,0.110765019,3/5/2020
796,0.109711871,3/6/2020
797,0.108768382,3/7/2020
798,0.107328244,3/8/2020
799,0.106385745,3/9/2020
800,0.105220702,3/10/2020
801,0.103990668,3/11/2020
802,0.102650796,3/12/2020
803,0.11306255,3/13/2020
804,0.122738379,3/14/2020
805,0.120748284,3/15/2020
806,0.120760404,3/16/2020
808,0.114265698,3/18/2020
809,0.111807341,3/19/2020
810,0.109609464,3/20/2020
811,0.111299527,3/21/2020
812,0.119190773,3/22/2020
813,0.114805256,3/23/2020
814,0.110721218,3/24/2020
815,0.107707518,3/25/2020
816,0.105599221,3/26/2020
817,0.103880124,3/27/2020
818,0.102119266,3/28/2020
819,0.101405998,3/29/2020
820,0.100611319,3/30/2020
821,0.099698881,3/31/2020
822,0.098905325,4/1/2020
823,0.097592457,4/2/2020
824,0.095947743,4/3/2020
825,0.095298184,4/4/2020
826,0.094490748,4/5/2020
827,0.093438921,4/6/2020
828,0.091992274,4/7/2020
829,0.090396628,4/8/2020
830,0.088851786,4/9/2020
831,0.087520474,4/10/2020
832,0.086452608,4/11/2020
833,0.085156019,4/12/2020
834,0.084248921,4/13/2020
835,0.084397559,4/14/2020
836,0.084694515,4/15/2020
837,0.085035029,4/16/2020
838,0.085041803,4/17/2020
839,0.085512871,4/18/2020
840,0.085633165,4/19/2020
841,0.085232633,4/20/2020
842,0.084723956,4/21/2020
843,0.083762213,4/22/2020
844,0.083032419,4/23/2020
845,0.081986257,4/24/2020
846,0.08061,4/25/2020
847,0.079529831,4/26/2020
848,0.078272989,4/27/2020
849,0.076725129,4/28/2020
850,0.075029349,4/29/2020
851,0.073878811,4/30/2020
852,0.072267507,5/1/2020
853,0.070697256,5/2/2020
854,0.06908401,5/3/2020
855,0.067732807,5/4/2020
856,0.066256071,5/5/2020
857,0.065579199,5/6/2020
858,0.064815756,5/7/2020
859,0.063528952,5/8/2020
860,0.063234979,5/9/2020
861,0.062825577,5/10/2020
862,0.084119136,5/11/2020
863,0.080691226,5/12/2020
864,0.078836338,5/13/2020
865,0.078853459,5/14/2020
866,0.078924639,5/15/2020
867,0.078322644,5/16/2020
868,0.077397297,5/17/2020
869,0.076176612,5/18/2020
870,0.074368606,5/19/2020
871,0.072681722,5/20/2020
872,0.070782628,5/21/2020
873,0.068956824,5/22/2020
874,0.067124971,5/23/2020
875,0.065184727,5/24/2020
876,0.063593517,5/25/2020
877,0.064203539,5/26/2020
878,0.06440496,5/27/2020
879,0.063608409,5/28/2020
880,0.062813559,5/29/2020
881,0.061773531,5/30/2020
882,0.061004672,5/31/2020
883,0.060042483,6/1/2020
884,0.058993648,6/2/2020
885,0.060730649,6/3/2020
886,0.062545085,6/4/2020
887,0.063182315,6/5/2020
888,0.063050543,6/6/2020
889,0.062178243,6/7/2020
890,0.060327473,6/8/2020
891,0.058425642,6/9/2020
892,0.057455515,6/10/2020
893,0.05649525,6/11/2020
894,0.055503545,6/12/2020
895,0.054655499,6/13/2020
896,0.054999831,6/14/2020
897,0.056371819,6/15/2020
898,0.057001437,6/16/2020
899,0.05701851,6/17/2020
900,0.05567163,6/18/2020
901,0.054643004,6/19/2020
902,0.054460681,6/20/2020
903,0.053801795,6/21/2020
904,0.052788493,6/22/2020
905,0.099119797,6/23/2020
906,0.162735762,6/24/2020
907,0.149082632,6/25/2020
908,0.136920039,6/26/2020
909,0.12515972,6/27/2020
910,0.116537398,6/28/2020
911,0.110442438,6/29/2020
912,0.10595941,6/30/2020
913,0.102440699,7/1/2020
914,0.099565076,7/2/2020
915,0.096968374,7/3/2020
916,0.096044065,7/4/2020
917,0.120305272,7/5/2020
918,0.15190785,7/6/2020
919,0.13507639,7/7/2020
920,0.119775831,7/8/2020
921,0.110469938,7/9/2020
922,0.105229216,7/10/2020
923,0.101784354,7/11/2020
924,0.099168602,7/12/2020
925,0.096947848,7/13/2020
926,0.095343662,7/14/2020
927,0.093766821,7/15/2020
928,0.092543039,7/16/2020
929,0.091378133,7/17/2020
930,0.090540062,7/18/2020
931,0.089528272,7/19/2020
932,0.088869777,7/20/2020
933,0.088354288,7/21/2020
934,0.087762815,7/22/2020
935,0.086897921,7/23/2020
936,0.094836044,7/24/2020
937,0.124128102,7/25/2020
938,0.120439443,7/26/2020
939,0.124599935,7/27/2020
940,0.164188845,7/28/2020
941,0.146698522,7/29/2020
942,0.132297765,7/30/2020
943,0.14994179,7/31/2020
