day,swc_12p5,Date
298,0.187840715,10/25/2018
299,0.185223439,10/26/2018
300,0.180792851,10/27/2018
301,0.176773841,10/28/2018
302,0.173181803,10/29/2018
303,0.169983148,10/30/2018
304,0.172710982,10/31/2018
305,0.178849197,11/1/2018
306,0.177109303,11/2/2018
307,0.174812053,11/3/2018
308,0.17298815,11/4/2018
309,0.170921463,11/5/2018
310,0.168408146,11/6/2018
311,0.166395381,11/7/2018
312,0.165442932,11/8/2018
313,0.165167117,11/9/2018
314,0.164739786,11/10/2018
315,0.163704995,11/11/2018
316,0.163244318,11/12/2018
317,0.163152213,11/13/2018
318,0.164864252,11/14/2018
319,0.169240115,11/15/2018
320,0.168972668,11/16/2018
321,0.167758732,11/17/2018
322,0.166800241,11/18/2018
323,0.165999442,11/19/2018
324,0.164979295,11/20/2018
325,0.163875786,11/21/2018
326,0.162657606,11/22/2018
327,0.161431879,11/23/2018
328,0.160033793,11/24/2018
329,0.158530168,11/25/2018
330,0.15783484,11/26/2018
331,0.157101663,11/27/2018
332,0.155965237,11/28/2018
333,0.154567639,11/29/2018
334,0.153195645,11/30/2018
335,0.152008348,12/1/2018
336,0.151221777,12/2/2018
337,0.150860434,12/3/2018
338,0.150628369,12/4/2018
339,0.150510314,12/5/2018
340,0.150052926,12/6/2018
341,0.149760317,12/7/2018
342,0.149524163,12/8/2018
343,0.14924366,12/9/2018
344,0.148936016,12/10/2018
345,0.148548578,12/11/2018
346,0.147892518,12/12/2018
347,0.147159176,12/13/2018
348,0.146863933,12/14/2018
349,0.146522043,12/15/2018
350,0.14590531,12/16/2018
351,0.145275708,12/17/2018
352,0.144551739,12/18/2018
353,0.143795441,12/19/2018
354,0.143141104,12/20/2018
355,0.142667206,12/21/2018
356,0.141843977,12/22/2018
357,0.14117104,12/23/2018
358,0.140898221,12/24/2018
359,0.14031798,12/25/2018
360,0.139725301,12/26/2018
361,0.139637381,12/27/2018
362,0.13963353,12/28/2018
363,0.140016092,12/29/2018
364,0.140282492,12/30/2018
365,0.140876149,12/31/2018
366,0.141711917,1/1/2019
367,0.143493112,1/2/2019
368,0.146637562,1/3/2019
369,0.150604999,1/4/2019
370,0.161742537,1/5/2019
371,0.191640111,1/6/2019
372,0.192673396,1/7/2019
373,0.187490037,1/8/2019
374,0.183965884,1/9/2019
375,0.18174911,1/10/2019
376,0.179315921,1/11/2019
377,0.177878144,1/12/2019
378,0.176635946,1/13/2019
379,0.176265772,1/14/2019
380,0.175766645,1/15/2019
381,0.17434692,1/16/2019
382,0.172739449,1/17/2019
383,0.171017403,1/18/2019
384,0.169525934,1/19/2019
385,0.168247563,1/20/2019
386,0.166584821,1/21/2019
387,0.164842096,1/22/2019
388,0.164054045,1/23/2019
389,0.163403297,1/24/2019
390,0.162772725,1/25/2019
391,0.162210493,1/26/2019
392,0.161515016,1/27/2019
393,0.160782153,1/28/2019
394,0.16038343,1/29/2019
395,0.159943372,1/30/2019
396,0.159455769,1/31/2019
397,0.158671966,2/1/2019
398,0.157735939,2/2/2019
399,0.156540206,2/3/2019
400,0.155215703,2/4/2019
401,0.153784596,2/5/2019
402,0.152318321,2/6/2019
403,0.151269216,2/7/2019
404,0.15094995,2/8/2019
405,0.150745334,2/9/2019
406,0.150385446,2/10/2019
407,0.149646781,2/11/2019
408,0.14905711,2/12/2019
409,0.148270409,2/13/2019
410,0.147061907,2/14/2019
411,0.145572483,2/15/2019
412,0.143938808,2/16/2019
413,0.142994667,2/17/2019
414,0.142629058,2/18/2019
415,0.142563093,2/19/2019
416,0.142505841,2/20/2019
417,0.142474744,2/21/2019
418,0.142265637,2/22/2019
419,0.141705167,2/23/2019
420,0.141262302,2/24/2019
421,0.140712809,2/25/2019
422,0.139683017,2/26/2019
423,0.138354291,2/27/2019
424,0.13725533,2/28/2019
425,0.136024159,3/1/2019
426,0.134771722,3/2/2019
427,0.133685236,3/3/2019
428,0.133628229,3/4/2019
429,0.133748754,3/5/2019
430,0.133939661,3/6/2019
431,0.133276404,3/7/2019
432,0.132027014,3/8/2019
433,0.131104112,3/9/2019
434,0.130426282,3/10/2019
435,0.130197884,3/11/2019
436,0.141010138,3/12/2019
437,0.177520761,3/13/2019
438,0.172893213,3/14/2019
439,0.171155736,3/15/2019
440,0.168448094,3/16/2019
441,0.165404604,3/17/2019
442,0.162104436,3/18/2019
443,0.158807787,3/19/2019
444,0.157626315,3/20/2019
445,0.157225247,3/21/2019
446,0.191288577,3/22/2019
447,0.18776748,3/23/2019
448,0.181666013,3/24/2019
449,0.176968277,3/25/2019
450,0.172806222,3/26/2019
451,0.168694405,3/27/2019
452,0.163661665,3/28/2019
453,0.159237795,3/29/2019
454,0.156365969,3/30/2019
455,0.155469447,3/31/2019
456,0.15489448,4/1/2019
457,0.153124145,4/2/2019
458,0.150890688,4/3/2019
459,0.148633188,4/4/2019
460,0.146161829,4/5/2019
461,0.143748197,4/6/2019
462,0.14150598,4/7/2019
463,0.139213133,4/8/2019
464,0.136703851,4/9/2019
465,0.134070613,4/10/2019
466,0.132496297,4/11/2019
467,0.132049219,4/12/2019
468,0.131684318,4/13/2019
469,0.132411708,4/14/2019
470,0.131811698,4/15/2019
471,0.130638425,4/16/2019
472,0.142969764,4/17/2019
473,0.17153142,4/18/2019
474,0.166540102,4/19/2019
475,0.160216622,4/20/2019
476,0.15366884,4/21/2019
477,0.148904234,4/22/2019
478,0.148908496,4/23/2019
479,0.156770931,4/24/2019
480,0.154229115,4/25/2019
481,0.15926658,4/26/2019
482,0.174558085,4/27/2019
483,0.168268829,4/28/2019
484,0.162466334,4/29/2019
485,0.158648297,4/30/2019
486,0.154078182,5/1/2019
487,0.150239607,5/2/2019
488,0.147315209,5/3/2019
489,0.143829309,5/4/2019
490,0.140280908,5/5/2019
491,0.137255999,5/6/2019
492,0.134579276,5/7/2019
493,0.1375675,5/8/2019
494,0.179540993,5/9/2019
495,0.184315332,5/10/2019
496,0.186449363,5/11/2019
497,0.181990417,5/12/2019
498,0.176055839,5/13/2019
499,0.170707126,5/14/2019
500,0.165089779,5/15/2019
501,0.158760085,5/16/2019
502,0.153028274,5/17/2019
503,0.148289567,5/18/2019
504,0.145081187,5/19/2019
505,0.14233551,5/20/2019
506,0.139629632,5/21/2019
507,0.137340757,5/22/2019
508,0.135313374,5/23/2019
509,0.133105766,5/24/2019
510,0.13075525,5/25/2019
511,0.128456941,5/26/2019
512,0.126767262,5/27/2019
513,0.125053833,5/28/2019
514,0.123629392,5/29/2019
515,0.12266426,5/30/2019
516,0.121946054,5/31/2019
517,0.121023765,6/1/2019
518,0.120682511,6/2/2019
519,0.11995818,6/3/2019
520,0.119441727,6/4/2019
521,0.118540793,6/5/2019
522,0.118248604,6/6/2019
523,0.117593175,6/7/2019
524,0.116728635,6/8/2019
525,0.116065208,6/9/2019
526,0.115068284,6/10/2019
527,0.114783615,6/11/2019
528,0.11457986,6/12/2019
529,0.114089962,6/13/2019
530,0.113348103,6/14/2019
531,0.112416302,6/15/2019
532,0.111744736,6/16/2019
533,0.121734568,6/17/2019
534,0.13785608,6/18/2019
535,0.132416192,6/19/2019
536,0.126460181,6/20/2019
537,0.121475453,6/21/2019
538,0.118311677,6/22/2019
539,0.116186778,6/23/2019
540,0.114707105,6/24/2019
541,0.113566253,6/25/2019
542,0.112548988,6/26/2019
543,0.111851077,6/27/2019
544,0.111463982,6/28/2019
545,0.111690637,6/29/2019
546,0.111658284,6/30/2019
547,0.111217121,7/1/2019
548,0.111077872,7/2/2019
549,0.110784926,7/3/2019
550,0.110385726,7/4/2019
551,0.109830237,7/5/2019
552,0.109638557,7/6/2019
553,0.109931314,7/7/2019
554,0.109660644,7/8/2019
555,0.109097411,7/9/2019
556,0.108801123,7/10/2019
557,0.10852564,7/11/2019
558,0.108242504,7/12/2019
559,0.107987291,7/13/2019
560,0.107523436,7/14/2019
561,0.10769425,7/15/2019
562,0.126851686,7/16/2019
563,0.161084816,7/17/2019
564,0.150704996,7/18/2019
565,0.140014612,7/19/2019
566,0.131496041,7/20/2019
567,0.124835498,7/21/2019
568,0.120603979,7/22/2019
569,0.116764471,7/23/2019
570,0.113812884,7/24/2019
571,0.111556296,7/25/2019
572,0.110326857,7/26/2019
573,0.109382874,7/27/2019
574,0.109152184,7/28/2019
575,0.109680871,7/29/2019
576,0.109227098,7/30/2019
577,0.108411835,7/31/2019
578,0.1075614,8/1/2019
579,0.106945024,8/2/2019
580,0.108569367,8/3/2019
581,0.120340493,8/4/2019
582,0.117992915,8/5/2019
583,0.114256567,8/6/2019
584,0.111648147,8/7/2019
585,0.10949168,8/8/2019
586,0.107975922,8/9/2019
587,0.107041433,8/10/2019
588,0.106639165,8/11/2019
589,0.106405338,8/12/2019
590,0.10591602,8/13/2019
591,0.105519714,8/14/2019
592,0.105292988,8/15/2019
593,0.104960509,8/16/2019
594,0.104660953,8/17/2019
595,0.104345895,8/18/2019
596,0.104011492,8/19/2019
597,0.103535109,8/20/2019
598,0.103052729,8/21/2019
599,0.102866997,8/22/2019
600,0.10268242,8/23/2019
601,0.102412047,8/24/2019
602,0.102371612,8/25/2019
603,0.102192876,8/26/2019
604,0.101598168,8/27/2019
605,0.101356134,8/28/2019
606,0.101114142,8/29/2019
607,0.100604012,8/30/2019
608,0.100341334,8/31/2019
609,0.100910467,9/1/2019
610,0.100023036,9/2/2019
611,0.099410073,9/3/2019
612,0.098957609,9/4/2019
613,0.098638144,9/5/2019
614,0.09838675,9/6/2019
615,0.098639499,9/7/2019
616,0.097489868,9/8/2019
617,0.096918429,9/9/2019
618,0.096576382,9/10/2019
619,0.096902436,9/11/2019
620,0.096316758,9/12/2019
621,0.095838754,9/13/2019
622,0.095671599,9/14/2019
623,0.095341816,9/15/2019
624,0.095081909,9/16/2019
625,0.094855724,9/17/2019
626,0.094531115,9/18/2019
627,0.094614225,9/19/2019
628,0.094682456,9/20/2019
629,0.094395925,9/21/2019
630,0.094020433,9/22/2019
631,0.093872175,9/23/2019
632,0.093589807,9/24/2019
633,0.093500328,9/25/2019
634,0.093224119,9/26/2019
635,0.092905344,9/27/2019
636,0.092549383,9/28/2019
637,0.09224209,9/29/2019
638,0.091705748,9/30/2019
639,0.0916812,10/1/2019
640,0.091792795,10/2/2019
641,0.092032975,10/3/2019
642,0.092970587,10/4/2019
643,0.099071355,10/5/2019
644,0.099631067,10/6/2019
645,0.099709096,10/7/2019
646,0.099790265,10/8/2019
647,0.099505875,10/9/2019
648,0.099034395,10/10/2019
649,0.098900418,10/11/2019
650,0.099098872,10/12/2019
651,0.09878955,10/13/2019
652,0.098413417,10/14/2019
653,0.097960964,10/15/2019
654,0.097636542,10/16/2019
655,0.097456305,10/17/2019
656,0.097044999,10/18/2019
657,0.096656058,10/19/2019
658,0.096509581,10/20/2019
659,0.096386433,10/21/2019
660,0.096363549,10/22/2019
661,0.096271771,10/23/2019
662,0.09584656,10/24/2019
663,0.096123622,10/25/2019
664,0.096134673,10/26/2019
665,0.095992198,10/27/2019
666,0.095909716,10/28/2019
667,0.096217544,10/29/2019
668,0.096470257,10/30/2019
669,0.096748197,10/31/2019
670,0.096860555,11/1/2019
671,0.096985088,11/2/2019
672,0.096971904,11/3/2019
673,0.096852514,11/4/2019
674,0.096706126,11/5/2019
675,0.096677832,11/6/2019
676,0.096601801,11/7/2019
677,0.096685147,11/8/2019
678,0.096593697,11/9/2019
679,0.096495951,11/10/2019
680,0.096287105,11/11/2019
681,0.096567589,11/12/2019
682,0.096628074,11/13/2019
683,0.096468204,11/14/2019
684,0.096545544,11/15/2019
685,0.096418095,11/16/2019
686,0.096141297,11/17/2019
687,0.096041542,11/18/2019
688,0.095854564,11/19/2019
689,0.095420802,11/20/2019
690,0.095021688,11/21/2019
691,0.097731717,11/22/2019
692,0.102370219,11/23/2019
693,0.102253316,11/24/2019
694,0.102247999,11/25/2019
695,0.102408592,11/26/2019
696,0.102902972,11/27/2019
697,0.102824678,11/28/2019
698,0.102789378,11/29/2019
703,0.166164538,12/4/2019
704,0.163560476,12/5/2019
705,0.160222236,12/6/2019
706,0.157203712,12/7/2019
707,0.15392885,12/8/2019
708,0.151273957,12/9/2019
709,0.149705941,12/10/2019
710,0.147857621,12/11/2019
711,0.145703281,12/12/2019
712,0.14342157,12/13/2019
713,0.141161141,12/14/2019
714,0.138960567,12/15/2019
715,0.13759122,12/16/2019
716,0.136697124,12/17/2019
717,0.13598676,12/18/2019
718,0.134963309,12/19/2019
719,0.133803026,12/20/2019
720,0.132304118,12/21/2019
721,0.130395605,12/22/2019
722,0.128143436,12/23/2019
723,0.125907321,12/24/2019
724,0.124051941,12/25/2019
725,0.12263625,12/26/2019
726,0.121356591,12/27/2019
727,0.12199332,12/28/2019
728,0.123277761,12/29/2019
729,0.124242716,12/30/2019
730,0.124758356,12/31/2019
731,0.124856824,1/1/2020
732,0.124283449,1/2/2020
733,0.12398466,1/3/2020
734,0.123337375,1/4/2020
735,0.122416864,1/5/2020
736,0.121326054,1/6/2020
737,0.120288181,1/7/2020
738,0.119146016,1/8/2020
739,0.118090186,1/9/2020
740,0.117501743,1/10/2020
741,0.117247307,1/11/2020
742,0.116932003,1/12/2020
743,0.116559875,1/13/2020
744,0.115991206,1/14/2020
745,0.115430195,1/15/2020
746,0.115205823,1/16/2020
747,0.115265534,1/17/2020
748,0.120237807,1/18/2020
749,0.124075699,1/19/2020
750,0.126682615,1/20/2020
751,0.128163313,1/21/2020
752,0.129143017,1/22/2020
753,0.129424383,1/23/2020
754,0.129413062,1/24/2020
755,0.129035827,1/25/2020
756,0.128298777,1/26/2020
757,0.127354545,1/27/2020
758,0.12627732,1/28/2020
759,0.125863119,1/29/2020
760,0.125324906,1/30/2020
761,0.124678315,1/31/2020
762,0.123933894,2/1/2020
763,0.122560422,2/2/2020
764,0.121127244,2/3/2020
765,0.119800524,2/4/2020
766,0.119598761,2/5/2020
767,0.119282659,2/6/2020
768,0.119057435,2/7/2020
769,0.118940021,2/8/2020
770,0.118622557,2/9/2020
771,0.118189675,2/10/2020
772,0.117871223,2/11/2020
773,0.118004975,2/12/2020
774,0.118134033,2/13/2020
775,0.118524176,2/14/2020
776,0.12262733,2/15/2020
777,0.135306073,2/16/2020
778,0.139950825,2/17/2020
779,0.140193214,2/18/2020
780,0.140129422,2/19/2020
781,0.139727106,2/20/2020
782,0.139350374,2/21/2020
783,0.13808463,2/22/2020
784,0.136222422,2/23/2020
785,0.135027861,2/24/2020
787,0.131530063,2/26/2020
788,0.130786544,2/27/2020
789,0.129278344,2/28/2020
790,0.127277204,2/29/2020
791,0.124972021,3/1/2020
792,0.122959389,3/2/2020
793,0.121316085,3/3/2020
794,0.120026865,3/4/2020
795,0.118674506,3/5/2020
796,0.117563426,3/6/2020
797,0.116462651,3/7/2020
798,0.115366373,3/8/2020
799,0.11445381,3/9/2020
800,0.113435027,3/10/2020
801,0.11247818,3/11/2020
802,0.111507482,3/12/2020
803,0.110905272,3/13/2020
804,0.112113193,3/14/2020
805,0.112689853,3/15/2020
806,0.113055357,3/16/2020
808,0.112283968,3/18/2020
809,0.1119016,3/19/2020
810,0.111818154,3/20/2020
811,0.111851296,3/21/2020
812,0.111514914,3/22/2020
813,0.111033885,3/23/2020
814,0.110473995,3/24/2020
815,0.109893734,3/25/2020
816,0.109271375,3/26/2020
817,0.108728514,3/27/2020
818,0.108306306,3/28/2020
819,0.1080986,3/29/2020
820,0.107830998,3/30/2020
821,0.107413015,3/31/2020
822,0.106919267,4/1/2020
823,0.106483499,4/2/2020
824,0.106083663,4/3/2020
825,0.105929119,4/4/2020
826,0.105645676,4/5/2020
827,0.105310947,4/6/2020
828,0.104726137,4/7/2020
829,0.104173761,4/8/2020
830,0.103753396,4/9/2020
831,0.103338061,4/10/2020
832,0.102878509,4/11/2020
833,0.102432828,4/12/2020
834,0.102169727,4/13/2020
835,0.102277973,4/14/2020
836,0.102343099,4/15/2020
837,0.102125577,4/16/2020
838,0.101788924,4/17/2020
839,0.101671807,4/18/2020
840,0.101408303,4/19/2020
841,0.101051123,4/20/2020
842,0.100804659,4/21/2020
843,0.100390306,4/22/2020
844,0.100011037,4/23/2020
845,0.099606912,4/24/2020
846,0.099235783,4/25/2020
847,0.098897473,4/26/2020
848,0.098478513,4/27/2020
849,0.097946143,4/28/2020
850,0.09745833,4/29/2020
851,0.097012172,4/30/2020
852,0.096560092,5/1/2020
853,0.096010581,5/2/2020
854,0.095441971,5/3/2020
855,0.094941482,5/4/2020
856,0.094358887,5/5/2020
857,0.093790999,5/6/2020
858,0.093308238,5/7/2020
859,0.092726978,5/8/2020
860,0.092422176,5/9/2020
861,0.091884892,5/10/2020
862,0.091523205,5/11/2020
863,0.091400477,5/12/2020
864,0.091063501,5/13/2020
865,0.091026903,5/14/2020
866,0.090944952,5/15/2020
867,0.090878389,5/16/2020
868,0.090755368,5/17/2020
869,0.090479699,5/18/2020
870,0.090024879,5/19/2020
871,0.089657677,5/20/2020
872,0.089242371,5/21/2020
873,0.088855595,5/22/2020
874,0.088523484,5/23/2020
875,0.088040218,5/24/2020
876,0.087264347,5/25/2020
877,0.087199569,5/26/2020
878,0.087057815,5/27/2020
879,0.086807735,5/28/2020
880,0.086535392,5/29/2020
881,0.086119164,5/30/2020
882,0.085727422,5/31/2020
883,0.085265095,6/1/2020
884,0.084326644,6/2/2020
885,0.084048941,6/3/2020
886,0.083756612,6/4/2020
887,0.08375199,6/5/2020
888,0.083668278,6/6/2020
889,0.083517094,6/7/2020
890,0.083101345,6/8/2020
891,0.082581963,6/9/2020
892,0.082441578,6/10/2020
893,0.082189642,6/11/2020
894,0.081738569,6/12/2020
895,0.081217526,6/13/2020
896,0.080649602,6/14/2020
897,0.080422536,6/15/2020
898,0.080357918,6/16/2020
899,0.080359287,6/17/2020
900,0.080071349,6/18/2020
901,0.079671588,6/19/2020
902,0.079316041,6/20/2020
903,0.079012911,6/21/2020
904,0.078487874,6/22/2020
905,0.108866762,6/23/2020
906,0.165151518,6/24/2020
907,0.153920033,6/25/2020
908,0.143900542,6/26/2020
909,0.135627094,6/27/2020
910,0.128249515,6/28/2020
911,0.12178026,6/29/2020
912,0.116380596,6/30/2020
913,0.112000453,7/1/2020
914,0.108555322,7/2/2020
915,0.106115978,7/3/2020
916,0.105083005,7/4/2020
917,0.113929229,7/5/2020
918,0.130110635,7/6/2020
919,0.126290661,7/7/2020
920,0.121413539,7/8/2020
921,0.116347676,7/9/2020
922,0.112013933,7/10/2020
923,0.108726841,7/11/2020
924,0.106066686,7/12/2020
925,0.104105328,7/13/2020
926,0.102852318,7/14/2020
927,0.101689894,7/15/2020
928,0.100902074,7/16/2020
929,0.100107132,7/17/2020
930,0.099394503,7/18/2020
931,0.098476281,7/19/2020
932,0.098108519,7/20/2020
933,0.097451207,7/21/2020
934,0.097021753,7/22/2020
935,0.096509042,7/23/2020
936,0.096294206,7/24/2020
937,0.097828017,7/25/2020
938,0.098869597,7/26/2020
939,0.099638594,7/27/2020
940,0.136246911,7/28/2020
941,0.139018236,7/29/2020
942,0.13345341,7/30/2020
943,0.141146788,7/31/2020
