day,swc_22p5,Date
943,0.095726034,7/31/2020
944,0.107600733,8/1/2020
945,0.108958054,8/2/2020
946,0.109056385,8/3/2020
947,0.108649218,8/4/2020
948,0.107874771,8/5/2020
949,0.107090945,8/6/2020
950,0.105937836,8/7/2020
951,0.104964672,8/8/2020
952,0.103996082,8/9/2020
953,0.102945643,8/10/2020
954,0.102006904,8/11/2020
955,0.101132826,8/12/2020
956,0.100191743,8/13/2020
957,0.099437395,8/14/2020
958,0.098712917,8/15/2020
959,0.098096241,8/16/2020
960,0.097586726,8/17/2020
961,0.096988179,8/18/2020
962,0.096444658,8/19/2020
963,0.095877969,8/20/2020
964,0.095340825,8/21/2020
965,0.094958919,8/22/2020
966,0.094537489,8/23/2020
967,0.094144682,8/24/2020
968,0.093760966,8/25/2020
969,0.093520391,8/26/2020
970,0.093548348,8/27/2020
971,0.093265764,8/28/2020
972,0.093082336,8/29/2020
973,0.093089851,8/30/2020
974,0.092958651,8/31/2020
975,0.092781832,9/1/2020
976,0.092331275,9/2/2020
977,0.092020233,9/3/2020
978,0.091860614,9/4/2020
979,0.091505674,9/5/2020
980,0.091246675,9/6/2020
981,0.090980319,9/7/2020
982,0.090405383,9/8/2020
983,0.091042055,9/9/2020
984,0.091601476,9/10/2020
985,0.092177442,9/11/2020
986,0.09223729,9/12/2020
987,0.092171201,9/13/2020
988,0.092020988,9/14/2020
989,0.092034604,9/15/2020
990,0.091970604,9/16/2020
991,0.091949479,9/17/2020
992,0.091935182,9/18/2020
993,0.091987021,9/19/2020
994,0.091963094,9/20/2020
995,0.091818881,9/21/2020
996,0.091721484,9/22/2020
997,0.091674971,9/23/2020
998,0.091666661,9/24/2020
999,0.091587944,9/25/2020
1000,0.091313615,9/26/2020
1001,0.090947084,9/27/2020
1002,0.090553834,9/28/2020
1003,0.090816848,9/29/2020
1004,0.090942897,9/30/2020
1005,0.090701996,10/1/2020
1006,0.090726973,10/2/2020
1007,0.090616844,10/3/2020
1008,0.090544552,10/4/2020
1009,0.090554261,10/5/2020
1010,0.090423734,10/6/2020
1011,0.090369815,10/7/2020
1012,0.090187457,10/8/2020
1013,0.090111458,10/9/2020
1014,0.089984462,10/10/2020
1015,0.089828839,10/11/2020
1016,0.089582608,10/12/2020
1017,0.089664428,10/13/2020
1018,0.089678211,10/14/2020
1019,0.089258072,10/15/2020
1020,0.089194637,10/16/2020
1021,0.089493932,10/17/2020
1022,0.089274871,10/18/2020
1023,0.08926021,10/19/2020
1024,0.089217248,10/20/2020
1025,0.088917863,10/21/2020
1026,0.088845955,10/22/2020
1027,0.088427352,10/23/2020
1028,0.088800491,10/24/2020
1029,0.088581737,10/25/2020
1030,0.088534862,10/26/2020
1031,0.089007907,10/27/2020
1032,0.089258856,10/28/2020
1033,0.090641058,10/29/2020
1034,0.10013089,10/30/2020
1035,0.111081311,10/31/2020
1036,0.109339782,11/1/2020
1037,0.108681288,11/2/2020
1038,0.108302797,11/3/2020
1039,0.107920381,11/4/2020
1040,0.107474547,11/5/2020
1041,0.107013524,11/6/2020
1042,0.106677996,11/7/2020
1043,0.106487901,11/8/2020
1044,0.106229727,11/9/2020
1045,0.106006134,11/10/2020
1046,0.106117724,11/11/2020
1047,0.106079747,11/12/2020
1048,0.105945452,11/13/2020
1049,0.105837615,11/14/2020
1050,0.105602487,11/15/2020
1051,0.10545295,11/16/2020
1052,0.105200019,11/17/2020
1053,0.104998532,11/18/2020
1054,0.104611714,11/19/2020
1055,0.104075464,11/20/2020
1056,0.103964467,11/21/2020
1057,0.103948339,11/22/2020
1058,0.104133586,11/23/2020
1059,0.104023251,11/24/2020
1060,0.103924872,11/25/2020
1061,0.103836937,11/26/2020
1062,0.103760574,11/27/2020
1063,0.103860637,11/28/2020
1064,0.103861103,11/29/2020
1065,0.103831705,11/30/2020
1066,0.10382463,12/1/2020
1067,0.103678414,12/2/2020
1068,0.103709611,12/3/2020
1069,0.103851648,12/4/2020
1070,0.103817924,12/5/2020
1071,0.103705254,12/6/2020
1072,0.103560454,12/7/2020
1073,0.103388861,12/8/2020
1074,0.103139669,12/9/2020
1075,0.103038533,12/10/2020
1076,0.102980562,12/11/2020
1077,0.102895088,12/12/2020
1078,0.102895282,12/13/2020
1079,0.102924126,12/14/2020
1080,0.10293458,12/15/2020
1081,0.103059618,12/16/2020
1082,0.103119741,12/17/2020
1083,0.103156843,12/18/2020
1084,0.102987516,12/19/2020
1085,0.102971042,12/20/2020
1086,0.102913834,12/21/2020
1087,0.102729925,12/22/2020
1088,0.102392652,12/23/2020
1089,0.102360062,12/24/2020
1090,0.102523687,12/25/2020
1091,0.102475324,12/26/2020
1092,0.102310295,12/27/2020
1093,0.102077925,12/28/2020
1094,0.102082843,12/29/2020
1095,0.101863008,12/30/2020
1096,0.101891003,12/31/2020
1097,0.102021186,1/1/2021
1098,0.102083592,1/2/2021
1099,0.10209729,1/3/2021
1100,0.101939288,1/4/2021
1101,0.101795838,1/5/2021
1102,0.101538445,1/6/2021
1103,0.101529713,1/7/2021
1104,0.101425962,1/8/2021
1105,0.101420285,1/9/2021
1106,0.101596279,1/10/2021
1107,0.101714406,1/11/2021
1108,0.101766463,1/12/2021
1109,0.102017617,1/13/2021
1110,0.101891221,1/14/2021
1111,0.101539696,1/15/2021
1112,0.101731408,1/16/2021
1113,0.101768978,1/17/2021
1114,0.101807236,1/18/2021
1115,0.1017908,1/19/2021
1116,0.102062428,1/20/2021
1117,0.102421235,1/21/2021
1118,0.102424325,1/22/2021
1119,0.102492689,1/23/2021
1120,0.102417223,1/24/2021
1121,0.102347533,1/25/2021
1122,0.10226284,1/26/2021
1123,0.102410479,1/27/2021
1124,0.102656841,1/28/2021
1125,0.102945383,1/29/2021
1126,0.102827172,1/30/2021
1127,0.102673621,1/31/2021
1128,0.10285377,2/1/2021
1129,0.102727425,2/2/2021
1130,0.102506645,2/3/2021
1131,0.102221932,2/4/2021
1132,0.10226712,2/5/2021
1133,0.102342455,2/6/2021
1134,0.102308159,2/7/2021
1135,0.102174309,2/8/2021
1136,0.102085442,2/9/2021
1137,0.101872046,2/10/2021
1138,0.101913561,2/11/2021
1139,0.101614173,2/12/2021
1140,0.101790661,2/13/2021
1141,0.102196748,2/14/2021
1142,0.102378209,2/15/2021
1143,0.10259798,2/16/2021
1144,0.102829135,2/17/2021
1145,0.102751253,2/18/2021
1146,0.10286843,2/19/2021
1147,0.10328637,2/20/2021
1148,0.103244721,2/21/2021
1149,0.103108585,2/22/2021
1150,0.102922192,2/23/2021
1151,0.102641183,2/24/2021
1152,0.102581575,2/25/2021
1153,0.102693972,2/26/2021
1154,0.102604553,2/27/2021
1155,0.102383204,2/28/2021
1156,0.102386521,3/1/2021
1157,0.102488715,3/2/2021
1158,0.102401568,3/3/2021
1159,0.102157909,3/4/2021
1160,0.101990116,3/5/2021
1161,0.101902102,3/6/2021
1162,0.101799476,3/7/2021
1163,0.101599371,3/8/2021
1164,0.101421053,3/9/2021
1165,0.101117027,3/10/2021
1166,0.100943258,3/11/2021
1167,0.100952318,3/12/2021
1168,0.101286276,3/13/2021
1169,0.10163632,3/14/2021
1170,0.101819172,3/15/2021
1171,0.101756619,3/16/2021
1172,0.101779204,3/17/2021
1173,0.101893764,3/18/2021
1174,0.101896084,3/19/2021
1175,0.101774168,3/20/2021
1176,0.101453016,3/21/2021
1177,0.101241954,3/22/2021
1178,0.101823708,3/23/2021
1179,0.10212683,3/24/2021
1180,0.102335746,3/25/2021
1181,0.102683117,3/26/2021
1182,0.104094528,3/27/2021
1183,0.106440876,3/28/2021
1184,0.107678452,3/29/2021
1185,0.108082329,3/30/2021
1186,0.108437545,3/31/2021
1187,0.108685683,4/1/2021
1188,0.108620084,4/2/2021
1189,0.108343037,4/3/2021
1190,0.108143171,4/4/2021
1191,0.107896228,4/5/2021
1192,0.107588059,4/6/2021
1193,0.107299305,4/7/2021
1194,0.107038961,4/8/2021
1195,0.106642154,4/9/2021
1196,0.106282336,4/10/2021
1197,0.106104044,4/11/2021
1198,0.105729353,4/12/2021
1199,0.105582255,4/13/2021
1200,0.105397866,4/14/2021
1201,0.105320658,4/15/2021
1202,0.105368793,4/16/2021
1203,0.105290999,4/17/2021
1204,0.105430325,4/18/2021
1205,0.105119618,4/19/2021
1206,0.104747633,4/20/2021
1207,0.104868294,4/21/2021
1208,0.104774813,4/22/2021
1209,0.104430451,4/23/2021
1210,0.104159285,4/24/2021
1211,0.103816824,4/25/2021
1212,0.103348529,4/26/2021
1213,0.102800567,4/27/2021
1214,0.102472051,4/28/2021
1215,0.102615279,4/29/2021
1216,0.102234976,4/30/2021
1217,0.101922591,5/1/2021
1218,0.101577527,5/2/2021
1219,0.105227566,5/3/2021
1220,0.11208542,5/4/2021
1221,0.110780284,5/5/2021
1222,0.109854302,5/6/2021
1223,0.109161529,5/7/2021
1224,0.108652991,5/8/2021
1225,0.10818598,5/9/2021
1226,0.10802644,5/10/2021
1227,0.108394446,5/11/2021
1228,0.108576616,5/12/2021
1229,0.108696404,5/13/2021
1230,0.108264825,5/14/2021
1231,0.107874113,5/15/2021
1232,0.107499844,5/16/2021
1233,0.107085233,5/17/2021
1234,0.107030987,5/18/2021
1235,0.106626065,5/19/2021
1236,0.107516313,5/20/2021
1237,0.109306462,5/21/2021
1238,0.109707842,5/22/2021
1240,0.108780433,5/24/2021
1241,0.108095672,5/25/2021
1242,0.107325062,5/26/2021
1243,0.106732924,5/27/2021
1244,0.106031136,5/28/2021
1245,0.105518963,5/29/2021
1246,0.1049241,5/30/2021
1247,0.104669062,5/31/2021
1248,0.105023234,6/1/2021
1249,0.104857217,6/2/2021
1251,0.103853594,6/4/2021
1252,0.10325127,6/5/2021
1253,0.102799386,6/6/2021
1254,0.102462464,6/7/2021
1255,0.102080428,6/8/2021
1256,0.101623114,6/9/2021
1257,0.101169488,6/10/2021
1258,0.100748799,6/11/2021
1259,0.100241105,6/12/2021
1260,0.100016436,6/13/2021
1261,0.099628434,6/14/2021
1262,0.099258255,6/15/2021
1263,0.098925525,6/16/2021
1264,0.098533628,6/17/2021
1265,0.098131527,6/18/2021
1266,0.097697518,6/19/2021
1267,0.097307219,6/20/2021
1268,0.096717976,6/21/2021
1269,0.096717468,6/22/2021
1270,0.096507755,6/23/2021
1271,0.096104158,6/24/2021
1272,0.095842263,6/25/2021
1273,0.095469098,6/26/2021
1274,0.095410686,6/27/2021
1275,0.096342186,6/28/2021
1276,0.097141751,6/29/2021
1277,0.097872625,6/30/2021
1278,0.099705981,7/1/2021
1279,0.128265397,7/2/2021
1280,0.128459888,7/3/2021
1281,0.125700076,7/4/2021
1282,0.123969123,7/5/2021
1283,0.124991239,7/6/2021
1284,0.131167539,7/7/2021
1285,0.128923526,7/8/2021
1286,0.126495324,7/9/2021
1288,0.122723484,7/11/2021
1289,0.121541506,7/12/2021
1290,0.120061629,7/13/2021
1291,0.118464562,7/14/2021
1292,0.117273323,7/15/2021
1293,0.116012993,7/16/2021
1294,0.114849978,7/17/2021
1295,0.113749674,7/18/2021
1296,0.112714796,7/19/2021
1297,0.11172029,7/20/2021
1298,0.110738153,7/21/2021
1299,0.1098875,7/22/2021
1300,0.109070913,7/23/2021
1301,0.108328127,7/24/2021
1302,0.107661634,7/25/2021
1303,0.107106383,7/26/2021
1304,0.107262441,7/27/2021
1305,0.107384382,7/28/2021
1306,0.107195374,7/29/2021
1307,0.106858846,7/30/2021
1308,0.106340336,7/31/2021
1309,0.105842882,8/1/2021
1310,0.106163954,8/2/2021
1311,0.106417267,8/3/2021
1312,0.106983248,8/4/2021
1313,0.108544205,8/5/2021
1314,0.108487485,8/6/2021
1315,0.108226851,8/7/2021
1316,0.107853778,8/8/2021
1317,0.109916304,8/9/2021
1318,0.109580442,8/10/2021
1319,0.109187234,8/11/2021
1320,0.108711891,8/12/2021
1321,0.116327643,8/13/2021
1322,0.123684035,8/14/2021
1323,0.120334474,8/15/2021
1324,0.118220656,8/16/2021
1325,0.116756744,8/17/2021
1326,0.115306732,8/18/2021
1327,0.113958548,8/19/2021
1328,0.112877286,8/20/2021
1329,0.112014943,8/21/2021
1330,0.111234721,8/22/2021
1331,0.110735309,8/23/2021
1332,0.110145013,8/24/2021
1333,0.1095412,8/25/2021
1334,0.109003384,8/26/2021
1335,0.108516143,8/27/2021
1336,0.108115063,8/28/2021
1337,0.107694292,8/29/2021
1338,0.10750478,8/30/2021
1339,0.107072342,8/31/2021
1340,0.106757121,9/1/2021
1342,0.10719751,9/3/2021
1343,0.106929242,9/4/2021
1344,0.106854054,9/5/2021
1345,0.106605652,9/6/2021
1346,0.106258396,9/7/2021
1347,0.105808535,9/8/2021
1348,0.105847435,9/9/2021
1349,0.105563303,9/10/2021
1350,0.105270648,9/11/2021
1351,0.104895094,9/12/2021
1352,0.104549258,9/13/2021
1353,0.104226873,9/14/2021
1354,0.103823694,9/15/2021
1355,0.103576985,9/16/2021
1356,0.103334129,9/17/2021
1357,0.103016614,9/18/2021
1358,0.10284406,9/19/2021
1359,0.10250377,9/20/2021
1360,0.102047562,9/21/2021
1361,0.101699914,9/22/2021
1362,0.101888837,9/23/2021
1363,0.101589297,9/24/2021
1364,0.101297637,9/25/2021
1365,0.101177575,9/26/2021
1366,0.100891994,9/27/2021
1367,0.100692069,9/28/2021
1368,0.100532719,9/29/2021
1369,0.100910553,9/30/2021
1370,0.12911079,10/1/2021
1371,0.134018779,10/2/2021
1372,0.127904062,10/3/2021
1373,0.123909575,10/4/2021
1374,0.121172296,10/5/2021
1375,0.119185419,10/6/2021
1376,0.117715371,10/7/2021
1377,0.116465755,10/8/2021
1378,0.115272253,10/9/2021
1379,0.114517658,10/10/2021
1380,0.114339085,10/11/2021
1381,0.113709895,10/12/2021
1382,0.113107048,10/13/2021
1383,0.112758799,10/14/2021
1384,0.112326671,10/15/2021
1385,0.112022037,10/16/2021
1386,0.111530853,10/17/2021
1387,0.111227151,10/18/2021
1388,0.110764521,10/19/2021
1389,0.11028269,10/20/2021
1390,0.109982622,10/21/2021
1391,0.109649117,10/22/2021
1392,0.109354693,10/23/2021
1393,0.108985423,10/24/2021
1394,0.108597118,10/25/2021
1395,0.108075071,10/26/2021
1396,0.107537678,10/27/2021
1398,0.107185603,10/29/2021
1399,0.106878206,10/30/2021
1400,0.106377157,10/31/2021
1401,0.106218176,11/1/2021
1402,0.105926071,11/2/2021
1403,0.105877908,11/3/2021
1404,0.105783778,11/4/2021
1405,0.105606614,11/5/2021
1406,0.10533257,11/6/2021
1407,0.105079083,11/7/2021
1408,0.104763814,11/8/2021
1409,0.104339423,11/9/2021
1410,0.104088811,11/10/2021
1411,0.103781123,11/11/2021
1412,0.103571245,11/12/2021
1415,0.103317191,11/15/2021
1416,0.103030245,11/16/2021
1417,0.102622674,11/17/2021
1418,0.102375272,11/18/2021
1419,0.102623322,11/19/2021
1420,0.102508667,11/20/2021
1421,0.102220421,11/21/2021
1422,0.102100022,11/22/2021
1423,0.10206256,11/23/2021
1424,0.101838614,11/24/2021
1425,0.101614841,11/25/2021
1426,0.101664215,11/26/2021
1427,0.101612179,11/27/2021
1428,0.101586625,11/28/2021
1429,0.101484658,11/29/2021
1430,0.101337793,11/30/2021
1431,0.101219555,12/1/2021
1432,0.10101196,12/2/2021
1433,0.100905326,12/3/2021
1434,0.10069637,12/4/2021
1435,0.100683942,12/5/2021
1436,0.100309672,12/6/2021
1437,0.101954718,12/7/2021
1438,0.100377616,12/8/2021
1439,0.100398469,12/9/2021
1440,0.100167469,12/10/2021
1441,0.100122186,12/11/2021
1442,0.100240963,12/12/2021
1443,0.100202082,12/13/2021
1444,0.10022454,12/14/2021
1445,0.099998013,12/15/2021
1446,0.099840591,12/16/2021
1447,0.099802278,12/17/2021
1448,0.099731899,12/18/2021
1449,0.099893681,12/19/2021
1450,0.09992874,12/20/2021
1451,0.099982135,12/21/2021
1452,0.101247278,12/22/2021
1453,0.101321943,12/23/2021
1454,0.101291316,12/24/2021
1455,0.099543186,12/25/2021
1456,0.099563305,12/26/2021
1457,0.099359736,12/27/2021
1458,0.099275511,12/28/2021
1459,0.0992658,12/29/2021
1461,0.104651154,12/31/2021
